,mu,klac,Ratio,Spread
730,62.7400016784668,352.2900085449219,5.6150780860726766,-2.9367570284093585
731,63.029998779296875,356.05999755859375,5.649056075748281,-5.065809415079384
732,62.79499816894531,355.3999938964844,5.659686348589531,-5.735547008278713
733,62.529998779296875,352.54998779296875,5.638093629864182,-4.385029014687445
734,62.900001525878906,353.8999938964844,5.626390863454582,-3.6413898465095667
735,63.345001220703125,357.125,5.637777142914955,-4.3483835417923
736,63.290000915527344,356.25,5.62885123789908,-3.7846004987925266
737,62.04999923706055,353.3699951171875,5.694923440162277,-7.921093939293071
738,62.400001525878906,357.2650146484375,5.725400735771943,-9.835639963695753
739,62.97999954223633,360.489990234375,5.723880483559218,-9.77872071032253
740,62.69499969482422,359.2900085449219,5.730760192899132,-10.191398895640004
741,63.0,360.8399963378906,5.7276189894903276,-10.015555048992026
742,63.2400016784668,360.0299987792969,5.693073833391232,-7.847517897551297
743,63.63999938964844,360.57000732421875,5.665776410784636,-6.124155901470926
744,61.25,352.5400085449219,5.755755241549745,-11.617870034338962
745,61.130001068115234,352.8699951171875,5.772451970416221,-12.626865610374507
746,61.22999954223633,354.81500244140625,5.7947902187498075,-14.006035695669466
747,61.28900146484375,354.1099853515625,5.777708510305639,-12.967158661733476
748,60.060001373291016,346.4800109863281,5.76889781991263,-12.291430594289336
749,60.22999954223633,347.375,5.7674747242261395,-12.224491984729339
750,60.58000183105469,348.9100036621094,5.759491467747862,-11.779022139991339
751,60.39500045776367,348.7900085449219,5.775147046961989,-12.705849658650648
752,60.1150016784668,348.4200134277344,5.795891270057778,-13.92021607869536
753,59.86479949951172,348.1300048828125,5.8152705395038025,-15.045966237663533
754,60.154998779296875,350.7699890136719,5.831102919652854,-16.04386972024757
755,60.16999816894531,349.5,5.808542639783268,-14.68900727926784
756,60.02989959716797,345.7850036621094,5.760212926933206,-11.766752927976581
757,60.15999984741211,345.94000244140625,5.750332501975355,-11.18558481044367
758,60.369998931884766,346.6700134277344,5.742422056672235,-10.727324643847608
759,59.86000061035156,345.3800048828125,5.769796213852461,-12.323120553928318
760,59.625,344.8999938964844,5.784486270800577,-13.172850822908897
761,59.650001525878906,345.9100036621094,5.798994045491143,-14.04139048614938
762,60.310001373291016,354.5400085449219,5.878627101174865,-18.93681347026653
763,60.38999938964844,354.3699951171875,5.868024485821252,-18.31413456845455
764,60.38779830932617,354.2300109863281,5.86592028362825,-18.186605159761186
765,60.5620002746582,354.07000732421875,5.846405431102928,-17.04088686605438
766,60.7598991394043,354.9700012207031,5.842175616623042,-16.8210782035669
767,62.18000030517578,363.8399963378906,5.851399076104621,-17.655489481149672
768,61.880001068115234,360.9599914550781,5.8332253591551595,-16.47301790041557
769,60.41999816894531,355.2799987792969,5.8801722864318755,-19.054391375948214
770,61.43000030517578,363.5,5.917304219342049,-21.55933719110861
771,61.66550064086914,366.6050109863281,5.945058536399179,-23.33177924690493
772,61.61000061035156,366.2550048828125,5.944733018250859,-23.295817775612633
773,61.744998931884766,368.1499938964844,5.96242611166965,-24.426924358206676
774,62.2599983215332,370.7650146484375,5.955108009056996,-24.127842317618885
775,62.08000183105469,370.1700134277344,5.962789988877897,-24.551343809917213
776,61.060001373291016,383.3450012207031,6.278168892875044,-43.497962098198215
777,61.02830123901367,382.5950012207031,6.269140602853958,-42.92733599975678
778,61.349998474121094,383.32000732421875,6.248085034360879,-41.83203157471205
779,61.720001220703125,383.2749938964844,6.209899324628012,-39.69337287528411
780,61.939998626708984,386.2799987792969,6.236357884139992,-41.453531515402844
781,61.8849983215332,386.7099914550781,6.248848702327917,-42.19474114818432
782,61.849998474121094,383.44000244140625,6.199515147956599,-39.122797326666486
783,62.959999084472656,386.0799865722656,6.132147271067569,-35.48188881305934
784,63.43000030517578,388.1099853515625,6.118713282110663,-34.85240508173892
785,63.119998931884766,390.43499755859375,6.185598925309351,-38.931547265925175
786,62.77000045776367,384.92999267578125,6.132387922074189,-35.40699430465297
787,62.54999923706055,385.75,6.167066422143858,-37.47186945687257
788,62.595001220703125,386.1300048828125,6.168703528279524,-37.59723247245442
789,62.540000915527344,385.6600036621094,6.166613335727634,-37.43844820875147
790,62.77000045776367,386.8074951171875,6.162298746157576,-37.28449674605922
791,62.630001068115234,386.5574951171875,6.172081886072055,-37.82667751467538
792,62.5885009765625,386.2099914550781,6.170622165878395,-37.714000407927685
793,62.459999084472656,382.67999267578125,6.126801125280743,-34.91112428180803
794,63.279998779296875,386.80999755859375,6.11267390992974,-34.40119473246288
795,63.369998931884766,388.3299865722656,6.127978430134966,-35.41192159698055
796,63.70000076293945,388.54998779296875,6.0996857635679405,-33.76462107568243
797,64.25,393.0299987792969,6.117198424580496,-35.13248407731565
798,64.37999725341797,396.6099853515625,6.160453592291917,-37.97688655604172
799,64.2699966430664,395.8900146484375,6.1597951661188866,-37.879349766917116
800,64.2699966430664,395.8500061035156,6.159172658774689,-37.83934122199524
801,64.16999816894531,395.7749938964844,6.167601763903701,-38.33016625388778
802,64.20500183105469,394.5199890136719,6.144692434583039,-36.87709459361422
803,64.43499755859375,397.8699951171875,6.1747499059868165,-38.92567936466655
804,64.58999633789062,396.7200012207031,6.142127631426634,-36.89863127225816
805,64.80000305175781,397.0799865722656,6.127777281971812,-36.070302300282364
806,64.87000274658203,397.7099914550781,6.130876747589367,-36.30421679878684
807,64.86000061035156,397.3999938964844,6.127042709787762,-36.050815915269695
808,62.20000076293945,390.989990234375,6.286012627629067,-44.69231161278786
809,61.63999938964844,387.0400085449219,6.279039785485782,-43.9110745831063
810,61.04999923706055,381.6600036621094,6.251597189708428,-41.86956121468107
811,61.61000061035156,385.94500732421875,6.264324030202545,-42.98582021701888
812,61.45989990234375,384.010009765625,6.2481391993119875,-41.900161320101105
813,58.790000915527344,361.07000732421875,6.141690792674484,-34.067672110108774
814,58.47999954223633,364.67498779296875,6.2358924529332045,-39.42678255601378
815,57.79499816894531,357.7799987792969,6.190501083388579,-36.407845543421715
816,58.290000915527344,358.82000732421875,6.155772888804947,-34.646901475341835
