,hon,noc,Ratio,Spread
1628,211.25999450683594,528.780029296875,2.5029823111150598,-16.48252662788452
1629,212.19000244140625,530.6099853515625,2.5006361244474,-16.04652265788827
1630,212.05999755859375,528.7249755859375,2.4932801172924983,-14.478269187039313
1631,212.77499389648438,533.6799926757812,2.5081894394762294,-17.69120101155256
1632,213.1199951171875,531.97998046875,2.496152367947607,-15.150594928360828
1633,213.52999877929688,533.8400268554688,2.5000703878017725,-16.011669291531188
1634,214.4998016357422,535.1799926757812,2.4950139281928547,-14.988714944345883
1635,215.64999389648438,529.72998046875,2.4564340155883766,-6.736264621830582
1636,214.97000122070312,527.5150146484375,2.453900598469337,-6.178097806259824
1637,214.1300048828125,526.1251220703125,2.4570359598051024,-6.8348524144519835
