,ups,unp,Ratio,Spread
410,218.38999938964844,264.4200134277344,1.2107697887574047,-4.036712458526358
411,218.1999969482422,264.6600036621094,1.21292395675371,-4.50428198828971
412,218.60000610351562,264.510009765625,1.2100183091503172,-3.875168976112638
413,219.32000732421875,265.67999267578125,1.2113805571920713,-4.18275575454752
414,218.0200958251953,265.5,1.2177776502441007,-5.559758561694968
415,217.6300048828125,265.20001220703125,1.218582025717611,-5.7270101428511335
416,218.5500030517578,265.489990234375,1.2147791650751003,-4.915041618889893
417,218.0399932861328,265.6099853515625,1.2181709481297032,-5.6459113240199255
418,218.0404052734375,265.6300048828125,1.2182604620904753,-5.665437389081694
419,218.47999572753906,265.94000244140625,1.217228156545066,-5.448906524864446
420,217.33999633789062,266.9700012207031,1.2283519173601831,-7.84436279996587
421,217.2100067138672,267.3399963378906,1.2307904243567385,-8.370055637793689
422,216.91000366210938,267.2300109863281,1.231985646003697,-8.61940505386932
423,215.9199981689453,268.2699890136719,1.2424508673984225,-10.845182331461308
424,215.97000122070312,269.5400085449219,1.248043742285646,-12.055309688684053
425,214.97000122070312,268.510009765625,1.2490580464292502,-12.223081283830629
426,214.42999267578125,267.55999755859375,1.2477731973024184,-11.919875313853174
427,214.80499267578125,271.0574951171875,1.2618770715739913,-14.96820898203058
428,214.52499389648438,270.5899963378906,1.2613448504208304,-14.836084445455844
429,213.4250030517578,269.0199890136719,1.2604895638606677,-14.58361356720963
430,214.30499267578125,269.3399963378906,1.2568069132452317,-13.849595389955459
431,213.9600067138672,269.7406005859375,1.2607057025692974,-14.663413602781906
432,214.50999450683594,270.5450134277344,1.2612233478898007,-14.809067359855225
433,214.58999633789062,270.239990234375,1.2593317248995084,-14.408220343357334
434,214.1699981689453,272.07000732421875,1.2703460318919166,-16.741298797284262
435,212.69000244140625,271.3399963378906,1.2757534121174399,-17.783982847705378
436,213.33999633789062,271.6000061035156,1.2730852665496069,-17.265449180552313
437,213.64500427246094,270.8699951171875,1.2678508259043946,-16.170108726225667
438,214.44000244140625,272.1499938964844,1.2691195243333708,-16.497882251023018
439,214.0500030517578,271.7699890136719,1.2696565528567512,-16.585007083182436
440,215.30499267578125,273.3800048828125,1.2697336995546777,-16.691833560433825
441,218.7949981689453,272.8599853515625,1.247103396490217,-11.991588842826934
442,217.75999450683594,273.5899963378906,1.2563831890127186,-13.96129655307019
443,217.1199951171875,273.1400146484375,1.2580140972323344,-14.27788717219986
444,218.07000732421875,273.510009765625,1.2542302956819735,-13.509985812445654
445,218.02999877929688,274.0400085449219,1.2568912997257855,-14.087905641574514
446,218.88999938964844,274.3500061035156,1.2533693036160243,-13.367819947085854
447,219.5399932861328,275.3399963378906,1.2541678270848449,-13.57926674868279
448,223.47000122070312,271.3299865722656,1.2141673830497504,-4.862009907701667
449,222.32000732421875,271.739990234375,1.2222921072419946,-6.649442189810861
450,222.8699951171875,271.3500061035156,1.2175259660271307,-5.60069897422793
