,meta,chtr,Ratio,Spread
329,193.98500061035156,495.2699890136719,2.5531354870498317,14.152343951050511
330,191.22000122070312,493.30999755859375,2.579803338612173,8.851194414356598
331,188.79420471191406,490.4200134277344,2.5976433660984397,5.370815306218958
332,189.3699951171875,487.5400085449219,2.5745367329350057,9.762898394202978
333,193.47999572753906,485.260009765625,2.508062954730339,22.83613424246937
334,194.1999053955078,484.2099914550781,2.4933585341812363,25.77670110793855
335,194.24000549316406,484.95001220703125,2.496653616621207,25.14198687574668
336,194.3800048828125,473.9700012207031,2.4383680898992126,36.489649048836384
337,194.10000610351562,476.989990234375,2.4574444885900264,32.734357661641354
338,193.80999755859375,478.19000244140625,2.467313391801871,30.77275652212063
339,194.22000122070312,480.9549865722656,2.4763411777849256,29.08447946355375
340,194.72999572753906,480.82501220703125,2.4691882234711726,30.553745993925247
341,194.65350341796875,483.0199890136719,2.481434860057513,28.157893394452344
342,195.64999389648438,482.5199890136719,2.4662407567922866,31.27476842471424
343,199.74000549316406,485.04998779296875,2.4284068011080993,39.48551373840246
344,201.625,490.3999938964844,2.4322380354444357,39.08567541217212
345,199.55999755859375,490.3800048828125,2.457306127891837,33.682779367880016
346,197.61099243164062,487.5249938964844,2.4670945067245356,31.419524840850272
347,197.08999633789062,488.43499755859375,2.478233328094552,29.141337841325367
348,196.85899353027344,490.1400146484375,2.489802502079046,26.82968627558148
349,196.6300048828125,488.3599853515625,2.483649357800785,28.00837046512879
350,196.35000610351562,488.7099914550781,2.4889736504384445,26.923061988090012
351,193.96099853515625,486.4100036621094,2.507772218825454,22.949297660457546
352,192.2899932861328,488.0299987792969,2.537989577300025,16.941090105836963
353,190.4199981689453,488.8699951171875,2.5673248598786875,11.190315758136308
354,189.80499267578125,486.1700134277344,2.5614184673118388,12.275236839150637
355,187.24749755859375,483.8399963378906,2.583959746572777,7.889038113110189
356,183.968994140625,482.07000732421875,2.6203872537114967,1.0493776458451975
357,178.1741943359375,477.8500061035156,2.6819260100177926,-9.948294800381063
358,176.639892578125,477.8699951171875,2.7053344980145595,-13.997500395115765
359,176.49000549316406,475.739990234375,2.6955633487857855,-12.26111269023886
360,175.67999267578125,478.0,2.72085621543799,-16.64829011245672
361,176.5399932861328,476.9100036621094,2.701427562020705,-13.299853607038017
362,177.7100067138672,476.989990234375,2.6840919037405797,-10.307278032327531
363,175.55999755859375,474.17999267578125,2.7009569336404327,-13.143400928041046
364,168.53919982910156,463.94000244140625,2.7527127393024324,-21.340666911302094
365,167.35000610351562,462.55499267578125,2.763997465226648,-23.07858850701382
366,168.30999755859375,463.8900146484375,2.756164347794869,-21.892585219297473
367,167.9199981689453,461.44000244140625,2.747975270802163,-20.466747037600214
368,166.9499969482422,457.4800109863281,2.7402217391363957,-19.054067401861005
369,164.6699981689453,454.0400085449219,2.7572722025483576,-21.601550042557278
370,164.2550048828125,454.4599914550781,2.7667953970675776,-23.111343233515186
371,162.27000427246094,457.6400146484375,2.8202378911633774,-31.50415936797856
372,162.4199981689453,452.4750061035156,2.7858330944743774,-25.94525314830281
373,164.73060607910156,451.6549987792969,2.7417795000548826,-19.057378368069408
374,165.47000122070312,452.510009765625,2.734695149739373,-17.970670165633862
375,163.78199768066406,453.6600036621094,2.7699015159568297,-23.55351556462523
