,amzn,nke,Ratio,Spread
816,113.37999725341797,110.58499908447266,0.9753484015112635,-3.9994566505105755
817,113.58999633789062,110.26000213623047,0.9706840891890287,-3.4752884362406835
818,113.23999786376953,110.48999786376953,0.9757152944906594,-4.03723627382592
819,111.48999786376953,106.29000091552734,0.9533590721331244,-1.4970071118279211
820,109.19999694824219,105.13999938964844,0.962820534138677,-2.518931157413002
821,108.27999877929688,105.2300033569336,0.9718323286225744,-3.481497024251917
822,108.20999908447266,104.7699966430664,0.9682099392800025,-3.0878807323939643
823,107.75509643554688,103.19999694824219,0.9577272942256676,-1.949328330463553
824,107.83000183105469,102.94999694824219,0.9547435333400219,-1.6282851519037056
825,107.4000015258789,102.81999969482422,0.9573556632589889,-1.9061168439748375
826,109.98999786376953,104.52989959716797,0.9503582291785815,-1.1595638959635668
827,109.28959655761719,104.1050033569336,0.9525609631292737,-1.3989553845263405
828,108.35189819335938,103.44000244140625,0.9546671924179159,-1.6233039194041314
829,108.86000061035156,103.4000015258789,0.9498438448111357,-1.1013989902559675
830,109.3489990234375,103.69000244140625,0.948248300098126,-0.9276148694606919
831,109.47000122070312,103.74500274658203,0.9477025814352656,-0.8678520037300447
832,108.88999938964844,103.2699966430664,0.9483882562394771,-0.9429421031556958
833,103.66999816894531,101.52999877929688,0.9793575824496399,-4.153795593830958
834,106.1718978881836,102.52999877929688,0.9656980878996603,-2.7808969890280597
835,106.93000030517578,103.0,0.9632469812591448,-2.5318845123611826
836,106.74109649658203,102.55000305175781,0.9607358966472822,-2.26105125337771
837,106.88999938964844,102.70500183105469,0.9608476229535928,-2.2748247611373333
838,106.4800033569336,102.30000305175781,0.9607438000244617,-2.2586821004621758
839,106.30999755859375,102.19999694824219,0.9613394722534323,-2.3199160812660953
840,106.98999786376953,100.31999969482422,0.9376577408905249,0.20501980139014198
841,107.98999786376953,100.37999725341797,0.9295305050385161,1.093460977793077
842,108.13860321044922,100.58000183105469,0.930102653862796,1.0343994671749837
843,108.17250061035156,100.61000061035156,0.930088516422109,1.036550294961165
844,108.82039642333984,100.81639862060547,0.9264476323758578,1.4446417699875038
845,109.33999633789062,100.7300033569336,0.9212548630937413,2.0238457193203114
846,109.55000305175781,101.19000244140625,0.9236878103380626,1.7630251368886487
847,109.9802017211914,102.42500305175781,0.9313040115293967,0.9360416083719426
848,110.37000274658203,102.55999755859375,0.9292379723327483,1.170749492957901
849,112.48999786376953,103.62000274658203,0.921148588446686,2.1214297921140766
850,112.91999816894531,103.4800033569336,0.9164010364409672,2.6692581272516147
851,113.33000183105469,102.9800033569336,0.9086737994626505,3.5581214818866354
852,113.76000213623047,103.73999786376953,0.9119197953208393,3.2059559205397985
853,113.5,104.3499984741211,0.9193832464680273,2.3493592130053766
854,113.19999694824219,103.9000015258789,0.9178445611918571,2.5148216463432416
855,113.08000183105469,103.97000122070312,0.9194375622317179,2.3310139343679364
856,113.49009704589844,103.56999969482422,0.9125906346959747,3.1199656470414308
857,114.26000213623047,103.80370330810547,0.9084867964936837,3.6164698437021965
858,114.4999008178711,104.66000366210938,0.9140619591329295,2.9876986918408956
859,114.9135971069336,105.17900085449219,0.915287690077417,2.8610670845293438
860,114.38999938964844,104.23999786376953,0.911268453710671,3.3034697186229263
861,114.24919891357422,106.62000274658203,0.9332231977156932,0.7899242103956593
862,114.9000015258789,106.65499877929688,0.9282419265701662,1.3721745840276096
863,116.1050033569336,106.87000274658203,0.9204599255558261,2.3000410290566347
864,116.08989715576172,106.94000244140625,0.9211826787814382,2.2157140279023704
865,116.6449966430664,107.76000213623047,0.9238287559472095,1.9221921886147069
866,116.37000274658203,107.71499633789062,0.9256251078077282,1.7063831236411087
867,116.30000305175781,108.11000061035156,0.9295786566939177,1.2449884291709363
868,115.48500061035156,107.45500183105469,0.9304671711749802,1.1270073239212532
869,116.3499984741211,108.19000244140625,0.9298668144415162,1.2124041932581004
870,114.87000274658203,107.44999694824219,0.9354051917739628,0.5487244107945256
871,115.43000030517578,107.99500274658203,0.9355886897779002,0.5348419885285606
872,115.6500015258789,108.3228988647461,0.9366441628667577,0.4156035498258942
873,115.61910247802734,108.11399841308594,0.9350876809792941,0.5951981476291107
874,115.54000091552734,107.93000030517578,0.9341353596152788,0.7041732696655086
875,112.37120056152344,105.98999786376953,0.9432131839308757,-0.3612372881367295
876,112.58000183105469,106.18000030517578,0.9431515240559047,-0.3532045176030695
877,112.61000061035156,105.62000274658203,0.9379273792213533,0.23524504527845214
878,113.1260986328125,106.18000030517578,0.9385986221430429,0.1647348422418472
879,112.59989929199219,105.76000213623047,0.9392548554770497,0.0856651740234523
880,111.94999694824219,105.2300033569336,0.9399732579321513,-0.0007286034572987488
881,111.79000091552734,105.12999725341797,0.9404239770322399,-0.052468934814223434
882,110.2301025390625,104.33000183105469,0.9464746872940902,-0.7319415553486354
883,110.81999969482422,104.74500274658203,0.9451814025900425,-0.5874611586871995
884,110.5199966430664,104.95999908447266,0.949692383935278,-1.0869920114821472
885,110.08000183105469,104.41000366210938,0.948492023304584,-0.9543047120283549
886,110.22789764404297,104.19999694824219,0.9453142006276254,-0.6040278803792577
887,108.62999725341797,103.47000122070312,0.952499344903072,-1.389542777975274
888,109.22000122070312,103.80999755859375,0.9504669144694727,-1.1699564994909455
889,108.79000091552734,103.33999633789062,0.9499034421199379,-1.1077842242769211
890,110.77649688720703,104.44000244140625,0.9427992884424516,-0.3237206013366548
891,110.62999725341797,104.68000030517578,0.9462171463801753,-0.702664392454574
892,111.2699966430664,104.9800033569336,0.9434708953365933,-0.39566723269556714
893,111.12000274658203,105.41500091552734,0.948659092062251,-0.9729248127281894
894,110.6500015258789,105.41999816894531,0.9527338157721543,-1.4236894293567222
895,110.4000015258789,105.11000061035156,0.9520833257027871,-1.35080155451214
