,wfc,blk,Ratio,Spread
82,48.43000030517578,715.8400268554688,14.780921378168275,26.066968193945854
83,48.58000183105469,714.8200073242188,14.714285310447872,29.384885322065315
84,46.55030059814453,700.1699829101562,15.041148476237007,12.941588797297754
85,46.935001373291016,705.02001953125,15.021199507889031,13.98484547134376
86,46.3385009765625,697.77001953125,15.05810513560148,12.096959572232095
87,46.0,693.1950073242188,15.069456680961277,11.486420658877819
88,45.974998474121094,693.4000244140625,15.082110873899671,10.8984011569014
89,46.52000045776367,691.2249755859375,14.858662269651369,21.422423378219264
90,46.310001373291016,688.1699829101562,14.860072608571627,21.260406168754116
91,46.439998626708984,687.7000122070312,14.808355567252647,23.721825788671595
92,47.09000015258789,682.6199951171875,14.496071202065462,38.75932121433141
93,46.8218994140625,681.3599853515625,14.55216456141723,35.91225247414354
94,47.220001220703125,683.760009765625,14.480304788002366,39.61081392064989
95,47.32500076293945,682.7675170898438,14.427205622456617,42.21181153905434
96,47.154998779296875,677.989990234375,14.377902826540684,44.38505055554015
97,47.16999816894531,680.0,14.41594289583167,42.60481886200944
98,47.970001220703125,699.989990234375,14.592244578310954,34.87020456031985
99,47.78499984741211,701.1900024414062,14.673851725027903,30.83612644221148
100,47.69499969482422,699.77001953125,14.671769032576131,30.877382481838822
101,47.67499923706055,698.9500122070312,14.66072414037286,31.390999563944092
102,47.78499984741211,700.0927124023438,14.650888660414187,31.93341648127398
103,47.89500045776367,702.9500122070312,14.67689749427875,30.76123378922898
104,47.81999969482422,701.5499877929688,14.67063973797768,31.01230940485675
105,48.85499954223633,702.1749877929688,14.37263318743707,46.24263919695795
106,49.22010040283203,708.6099853515625,14.396760257538817,45.4006806775476
107,49.05500030517578,707.5900268554688,14.424422025348782,43.89144411762925
108,48.67499923706055,707.2949829101562,14.530970600850683,38.36519033871252
109,48.612998962402344,705.1439819335938,14.505255733738158,39.566399096112264
110,48.724998474121094,702.2650146484375,14.412827842804875,44.16110498673322
111,48.650001525878906,698.989990234375,14.367728022835804,46.28723904032449
112,49.279998779296875,703.5,14.275568535434886,51.42825893043869
113,48.755001068115234,698.6599731445312,14.330016569345139,48.22576107279144
114,48.349998474121094,689.97998046875,14.270527450751745,50.701453612210685
115,48.4900016784668,688.5999755859375,14.200865162925487,54.226190189817544
116,48.18000030517578,685.3599853515625,14.224989228112086,52.71721932837875
117,47.82500076293945,684.4299926757812,14.311133962514429,48.20891669206344
118,47.78499984741211,679.8699951171875,14.227686455753064,52.15613376643023
119,47.60499954223633,675.8900146484375,14.197878818353338,53.378660494122414
120,47.380001068115234,676.9500122070312,14.287674059648563,48.871874978187975
121,47.029998779296875,674.1900024414062,14.335318306199747,46.27014316377222
122,46.92499923706055,672.27001953125,14.326479072168057,46.58162113130527
123,46.654998779296875,669.77001953125,14.355804030766796,44.94544051971843
124,46.665000915527344,667.6699829101562,14.307724628973387,47.19870148085067
125,46.349998474121094,662.9299926757812,14.302697184465268,47.11311844939269
126,45.18000030517578,658.4099731445312,14.573040475812135,33.70974710172982
127,44.810001373291016,652.0800170898438,14.5521088396689,34.37162977222647
