,ctva,nue,Ratio,Spread
1364,65.47000122070312,151.61000061035156,2.3157170884916525,-3.4876527448615056
1365,65.55000305175781,150.05999755859375,2.2892447074351385,-1.753842359072606
1366,65.05500030517578,150.9600067138672,2.3204981324372818,-3.7911396737272147
1367,64.68000030517578,151.22000122070312,2.337971560099116,-4.912711338897721
1368,64.30999755859375,150.1999969482422,2.335562162187813,-4.74280283970647
1369,64.45999908447266,150.8350067138672,2.3399784184949026,-5.033178236231193
1370,64.37999725341797,150.97000122070312,2.3449830329510934,-5.351980077098218
1371,64.5199966430664,152.6699981689453,2.366243120152919,-6.730322955202083
1372,64.5,154.32000732421875,2.3925582530886627,-8.426275179567213
1373,64.08999633789062,153.92999267578125,2.4017787715924137,-8.978259971414943
1374,63.5,152.5500030517578,2.4023622527835875,-8.95380999599844
1375,63.349998474121094,151.83999633789062,2.396842935993413,-8.588437651231501
1376,63.2599983215332,152.32000732421875,2.4078408372699913,-9.275227506136574
1377,63.630001068115234,152.94000244140625,2.403583213485815,-9.045126850054388
1378,64.01499938964844,154.10499572753906,2.407326364084269,-9.3255714433068
