,t,dis,Ratio,Spread
1053,18.362499237060547,100.2300033569336,5.458407489250811,9.423452527162967
1054,18.329999923706055,99.7699966430664,5.442989473995284,9.67820871951689
1055,18.350000381469727,99.76000213623047,5.436512264979053,9.814516799249605
1056,18.298999786376953,99.73999786376953,5.450571016347184,9.512425074601369
1057,18.364999771118164,101.04000091552734,5.501769788988974,8.629247176662647
1058,18.295000076293945,101.37999725341797,5.541404582161375,7.847165379558648
1059,18.309200286865234,101.58999633789062,5.548576384888305,7.726848209087182
1060,18.30500030517578,101.38999938964844,5.538923665627046,7.9003200297765535
1061,18.264999389648438,101.4000015258789,5.551601692543535,7.6376907477525595
1062,18.434999465942383,103.61000061035156,5.620287692536426,6.501332941051787
1063,18.385000228881836,103.45999908447266,5.6274135325787285,6.335562580614097
1064,18.44860076904297,103.13500213623047,5.590396986057206,7.062230908623848
1065,18.475000381469727,104.30000305175781,5.645466895706798,6.063957645439077
1066,18.454999923706055,104.20999908447266,5.646708182892565,6.02764803982747
1067,18.604999542236328,104.41010284423828,5.611937942121989,6.774871984936967
1068,18.6200008392334,104.50499725341797,5.612513025951106,6.774718778392513
1069,18.628000259399414,104.9000015258789,5.63130771232129,6.430235116720157
1070,18.579999923706055,104.88999938964844,5.645317536079224,6.137089496368505
1071,18.78499984741211,105.06999969482422,5.593292549815967,7.251773198571302
1072,18.674999237060547,104.48249816894531,5.594779246983836,7.144562119443295
1073,18.6427001953125,105.01499938964844,5.6330358955219,6.408075199385424
1074,18.679000854492188,105.44999694824219,5.645376739884997,6.202335691466034
1075,18.75,106.01000213623047,5.653866780598959,6.090728027558372
1076,18.770000457763672,106.17500305175781,5.656632949512879,6.052040684927791
1077,18.790000915527344,106.08999633789062,5.646087874866566,6.263360971691741
1078,18.7549991607666,105.61499786376953,5.6312984585307,6.517304670280838
1079,18.80500030517578,106.36000061035156,5.655942509135596,6.0880858559407205
1080,18.7450008392334,106.0199966430664,5.655907809892754,6.0491611504608915
1081,18.665000915527344,105.48999786376953,5.651754229275864,6.073917684096019
1082,18.674999237060547,106.0,5.67603771515251,5.627060288388607
1083,18.71500015258789,106.02999877929688,5.665508838621899,5.849688654885272
1084,18.719999313354492,106.22000122070312,5.674145572480219,5.691258583740565
1085,18.450000762939453,105.83999633789062,5.7365849301476235,4.366078416147959
1086,18.434999465942383,105.79000091552734,5.738541035000754,4.321332635876006
1087,18.46500015258789,105.98999786376953,5.740048577736671,4.3108060469789695
1088,18.520099639892578,106.0,5.72351132343124,4.648786601368558
1089,18.485000610351562,105.69999694824219,5.718149497330847,4.72712053540309
1090,18.424999237060547,105.1449966430664,5.706648629410789,4.903180121888569
1091,18.3700008392334,104.72000122070312,5.700598608414283,4.980831287673711
1092,18.36989974975586,107.22000122070312,5.836722174933377,2.4801928536317934
1093,18.344999313354492,108.05709838867188,5.890275412003436,1.4858361306213386
1094,18.3617000579834,108.5199966430664,5.910127945690056,1.1284119983214271
1095,18.44499969482422,109.56999969482422,5.940363323810205,0.6044906430275194
1096,18.415000915527344,108.8499984741211,5.910941789980574,1.1350335503108102
1097,18.43000030517578,109.17500305175781,5.923765667062832,0.9047581293840086
1098,18.360000610351562,109.0,5.936818974752357,0.6376757219284475
1099,18.30500030517578,108.25,5.913684686986433,1.040319419424991
1100,18.260000228881836,108.12999725341797,5.92168652234674,0.8761226499519541
1101,18.299999237060547,108.56999969482422,5.9327871159115615,0.6887353084139267
1102,18.334999084472656,108.19999694824219,5.901281829889668,1.2797807846026377
1103,18.325000762939453,108.37999725341797,5.914324296924781,1.036635738903799
1104,18.325000762939453,108.41999816894531,5.9165071571628145,0.9966348233764553
1105,18.274999618530273,108.12000274658203,5.916279343554774,0.9808463134978087
1106,18.170000076293945,107.29000091552734,5.90478813786614,1.147719955732443
1107,18.18000030517578,105.44000244140625,5.799780014931455,3.060875216301925
1108,18.187400817871094,106.30000305175781,5.844705580321655,2.2476127961887205
1109,18.204999923706055,106.94999694824219,5.874759538393341,1.708766652624293
1110,18.19499969482422,106.44000244140625,5.84995901218313,2.155604373011842
1111,18.2549991607666,106.63999938964844,5.841687444107786,2.33453609753464
1112,18.350000381469727,106.59200286865234,5.808828373447421,2.9825160668277295
1113,18.200000762939453,110.38999938964844,6.0653843275894195,-1.7628081590434999
1114,18.15999984741211,110.16000366210938,6.06607954778192,-1.7854395772979625
1115,18.111799240112305,109.25,6.031979404787317,-1.1798484939292262
1116,18.094999313354492,109.58999633789062,6.056369190188965,-1.6259453420310575
1117,18.100000381469727,109.29000091552734,6.038121470285459,-1.2943655034809165
1118,18.05500030517578,109.16999816894531,6.046524304829274,-1.4585622729539534
1119,18.010000228881836,109.10579681396484,6.058067486251152,-1.678560434028567
1120,18.170000076293945,107.55000305175781,5.919097556420831,0.8877178195019741
1121,18.155000686645508,107.98999786376953,5.948223287218327,0.3529938507803383
1122,18.15999984741211,107.45999908447266,5.917400880363236,0.9145650003387562
