,dhr,unh,Ratio,Spread
923,276.5400085449219,531.3099975585938,1.9212771430586195,-5.733614147383637
924,276.75,532.1500244140625,1.9228546500959802,-6.17309463541179
925,276.125,531.4299926757812,1.9245993397040515,-6.645213689919874
926,277.29998779296875,529.1400146484375,1.9081862168832537,-2.1140154563273974
927,277.80999755859375,529.6500244140625,1.9065189484491192,-1.6512115476801095
928,277.69000244140625,531.22998046875,1.9130324311219729,-3.460051240905077
929,281.1499938964844,537.4299926757812,1.911541897004827,-3.0603329579912817
930,280.07000732421875,534.6099853515625,1.908844115295357,-2.300336591097821
931,279.760009765625,533.5684814453125,1.90723642700871,-1.8501348212322777
932,286.239990234375,538.947509765625,1.8828519010370688,5.13101902338266
933,287.1300048828125,542.6400146484375,1.8898756849529095,3.1361648105364246
934,287.93499755859375,542.1699829101562,1.8829596523771883,5.141672799413154
935,289.6400146484375,543.9400024414062,1.8779863794083695,6.623873228765742
936,289.1499938964844,543.5999755859375,1.8799930384247083,6.029214279555813
937,289.0299987792969,541.4000244140625,1.8731620478865074,8.000281812893345
938,291.32000732421875,539.9500122070312,1.8534601078947,13.818350823641335
939,291.0,537.8900146484375,1.8484192943245275,15.267953205809786
940,290.6400146484375,539.6099853515625,1.856626610772377,12.861331587072382
941,290.70001220703125,540.0900268554688,1.8578947512077382,12.495731902434922
942,290.4649963378906,540.3900146484375,1.8604307626100853,11.74746514192358
943,291.3500061035156,542.8350219726562,1.8631714796662433,10.990561967650674
944,291.489990234375,542.469970703125,1.8610243537589315,11.622624745313
945,289.7200012207031,538.9000244140625,1.860071869886328,11.816420944971778
946,290.9664001464844,540.1400146484375,1.8563655953969562,12.95386345859978
947,289.8999938964844,538.6300048828125,1.8579855682064728,12.429765934028037
948,289.8500061035156,535.3900146484375,1.847127836379037,15.57440738917509
949,288.0799865722656,532.0399780273438,1.846848107561544,15.548235710377153
950,288.2799987792969,534.1599731445312,1.8529206861606677,13.80975213107737
951,287.8900146484375,534.9600219726562,1.858209714657638,12.265831477705628
952,288.5199890136719,538.9567260742188,1.8680048058946779,9.47076647846492
953,288.31500244140625,538.1300048828125,1.8664654989369682,9.906487822450881
954,288.8699951171875,538.6099853515625,1.8645411238819096,10.485123287180695
955,287.67999267578125,536.72998046875,1.8657188338907218,10.095268403683317
956,287.04998779296875,536.280029296875,1.8682461316934817,9.343522262748674
957,286.3800048828125,535.8599853515625,1.8711501369337495,8.4856131560642
958,285.5199890136719,535.6699829101562,1.8761207744530495,7.035185837138638
959,286.19659423828125,537.5499877929688,1.8782543140447576,6.445765682203696
960,288.06988525390625,540.5,1.8762808181896575,7.0689460662163945
961,288.1300048828125,539.7100219726562,1.8731475820859607,7.973598754780564
962,288.3299865722656,541.97998046875,1.879721172646435,6.085093586086682
963,287.9224853515625,542.3800048828125,1.8837709191782965,4.907784526705964
964,288.44000244140625,542.9199829101562,1.8822631338052533,5.354939953665021
965,288.4599914550781,540.6900024414062,1.8744020607988123,7.6230482920086295
966,286.885009765625,534.2761840820312,1.8623356602651222,11.032681579847317
967,288.0050048828125,533.3499755859375,1.8518774554037851,14.095214982941425
968,287.6199951171875,535.6199951171875,1.8622488151387222,11.09081193597714
969,288.0799865722656,534.47998046875,1.8553179859117852,13.108233268970903
970,288.44000244140625,534.1900024414062,1.8519969418940831,14.08492042241502
971,288.9599914550781,535.239990234375,1.8522979168816307,14.026781133271324
972,289.0299987792969,533.9299926757812,1.847316869981686,15.470313551174595
973,287.9200134277344,528.8499755859375,1.8367947725824716,18.433098774058717
974,287.1449890136719,529.8099975585938,1.8450957454575947,15.994763249953362
975,288.2650146484375,530.8699951171875,1.8416039690582169,17.071148808847934
976,287.8399963378906,531.760009765625,1.8474152881151398,15.370436695020967
977,287.8030090332031,531.280029296875,1.8459849710451863,15.779866052400816
978,288.6499938964844,532.7899780273438,1.845799373958805,15.885491203918118
979,290.0,534.7999877929688,1.8441378889412716,16.450538792815646
980,289.3399963378906,538.1699829101562,1.859991669736812,11.821625453184051
981,289.2449951171875,540.4749755859375,1.8685715732677215,9.335423528479364
982,287.8299865722656,534.219970703125,1.8560261113342966,12.891382717480237
983,287.7799987792969,533.8599853515625,1.8550976010010631,13.156019289814676
984,286.55999755859375,536.1500244140625,1.8709869799759276,8.53889955137046
985,286.6499938964844,535.8049926757812,1.8691958977304992,9.055594018554839
986,287.1099853515625,536.6300048828125,1.8690746830895342,9.107988496079852
987,286.3599853515625,543.64501953125,1.898467129979142,0.6623928962951273
988,287.0799865722656,543.5078735351562,1.8932280164306785,2.172898934101763
