,ibm,acn,Ratio,Spread
650,131.4600067138672,316.260009765625,2.405750750142507,-36.66174351217086
651,132.92999267578125,319.45001220703125,2.403144736388994,-36.72527778548499
652,132.6999969482422,316.3800048828125,2.384174922070361,-34.14444133743689
653,133.08999633789062,315.42999267578125,2.3700503520562393,-32.36495136061552
654,132.97999572753906,316.2799987792969,2.378402834568582,-33.44891439681305
655,132.83999633789062,315.0899963378906,2.3719512573339023,-32.55667237396091
656,132.34500122070312,314.5199890136719,2.376515819355862,-33.039455020084915
657,132.5399932861328,314.45001220703125,2.3724915356543255,-32.55475555527505
658,132.64999389648438,316.5,2.3859782477410896,-34.370786415561895
659,133.1199951171875,317.70001220703125,2.386568688853656,-34.57116740599338
660,133.39999389648438,318.67999267578125,2.3889056016229677,-34.95562703763517
661,133.49249267578125,318.8900146484375,2.3888235829331532,-34.968916186610215
662,133.6300048828125,319.010009765625,2.3872633249200463,-34.79644079785663
663,133.75,320.5199890136719,2.3964111328125,-36.05120610241477
664,134.0,320.32000732421875,2.3904478158523785,-35.31950706172563
665,133.42999267578125,318.8399963378906,2.389567667238304,-35.05182721387234
666,134.31500244140625,318.30999755859375,2.3698767209378095,-32.63952824099101
667,134.7899932861328,320.260009765625,2.375992475092536,-33.57929695274487
668,134.99000549316406,320.6099853515625,2.3750646144524996,-33.503872694932284
669,134.7100067138672,320.5057067871094,2.379227160665832,-33.99511496758731
670,134.92999267578125,320.67498779296875,2.3766027214090784,-33.696514561534514
671,134.91000366210938,320.3599853515625,2.3746199440771223,-33.42402614174199
672,136.32000732421875,319.0,2.3400820338961803,-29.065147140380077
673,136.66000366210938,320.79998779296875,2.347431429799635,-30.142007124496274
674,137.00999450683594,320.75,2.3410700887517852,-29.34763451186808
675,137.17999267578125,321.3299865722656,2.342396878032459,-29.566057179707457
676,137.02000427246094,322.1700134277344,2.351262614085949,-30.746358475343982
677,136.49000549316406,321.239990234375,2.3535788505075845,-30.943573470328772
678,136.5500030517578,320.7799987792969,2.349176064519813,-30.355975043506305
679,136.89500427246094,319.2449951171875,2.332042698079741,-28.087198840415112
680,136.97999572753906,319.57000732421875,2.3329684427780353,-28.23144532195903
681,137.30999755859375,317.8999938964844,2.3151991810416295,-25.859561096178936
682,137.4499969482422,317.625,2.3108403568725,-25.286806781140456
683,137.93499755859375,318.8550109863281,2.311632411135404,-25.485284807932715
684,137.75999450683594,318.3599853515625,2.310975595572957,-25.362467809722602
685,137.77999877929688,318.4599914550781,2.311365904170197,-25.41992743817292
686,138.52000427246094,316.7200012207031,2.286456767628544,-22.106042160896777
687,138.94000244140625,319.0450134277344,2.2962790256339742,-23.537773112265768
688,138.57400512695312,318.5299987792969,2.2986273542969258,-23.801186954230275
689,138.39999389648438,319.06500244140625,2.3053830672857503,-24.70628977854028
