,qcom,acn,Ratio,Spread
209,110.50542449951172,264.04998779296875,2.3894753491864598,-24.912062131485964
210,112.1350326538086,264.05999755859375,2.3548394405325492,-21.363333912753557
211,111.27054595947266,261.7799987792969,2.352644147847026,-20.971201015811868
212,115.00672149658203,269.57000732421875,2.3439500214970503,-20.602150117468494
213,115.64266204833984,275.30999755859375,2.380695780277968,-24.953373493156402
214,118.41499328613281,280.6099853515625,2.3697166850612303,-24.199144844497663
215,117.36170959472656,279.8699951171875,2.384678921972375,-25.759315339576585
216,113.97331237792969,278.8399963378906,2.446537619379451,-32.12889777230963
217,118.4547348022461,287.7799987792969,2.429451209862825,-31.28237075673304
218,116.91455841064453,283.8999938964844,2.428268966293565,-30.76580279153215
219,116.58665466308594,281.4700012207031,2.414255748516842,-29.051886258701597
220,111.78724670410156,272.45001220703125,2.437219094662923,-30.51284345349678
221,103.22186279296875,256.8800048828125,2.4886201230260165,-33.647919921831814
222,106.0140609741211,261.1600036621094,2.463446841507757,-31.830316832286893
223,109.39251708984375,269.07000732421875,2.4596747061157056,-32.362448657043885
224,111.82699584960938,269.0299987792969,2.4057697046704365,-27.006025849193076
225,109.73036193847656,266.44000244140625,2.428133815787406,-28.994658256603184
226,119.9154281616211,287.0199890136719,2.3935201117476606,-27.3324991044944
227,120.66067504882812,290.0899963378906,2.4041801209921876,-28.775036414995622
228,120.03466796875,288.9100036621094,2.4068880145303075,-28.962117884294297
229,125.22158813476562,292.6499938964844,2.3370570382922264,-21.37491282453824
230,119.9651107788086,291.510009765625,2.429956575483938,-31.714022966271056
231,122.08161163330078,287.1400146484375,2.352033289918602,-22.72201367656852
232,123.06533813476562,286.5,2.328031632158369,-19.93373727713823
233,119.43846130371094,287.0199890136719,2.403078421144682,-28.374099240115253
234,122.86660766601562,292.8900146484375,2.3838048450445632,-26.75773948628166
235,124.35710906982422,294.5299987792969,2.3684210816924325,-25.14276692863559
236,122.6678695678711,296.3999938964844,2.4162806033937745,-30.7017229561048
237,118.78264617919922,290.6000061035156,2.446485370136538,-33.38628527693079
238,117.62999725341797,287.9800109863281,2.448185137383911,-33.28344466955015
239,126.48999786376953,300.92999267578125,2.379081332580024,-26.884958673474227
240,126.80999755859375,302.8299865722656,2.3880608185670864,-28.08613729589963
241,125.66000366210938,300.1300048828125,2.38842906363301,-27.897512063768556
242,123.30000305175781,292.739990234375,2.3742091077766734,-25.661266309417396
243,119.77999877929688,285.4100036621094,2.382785160884811,-26.018264412870916
244,118.20999908447266,286.69000244140625,2.4252601697132072,-30.726828233811897
245,121.75,292.1499938964844,2.399589272250385,-28.456166347760483
246,119.05000305175781,288.4100036621094,2.4225955167487156,-30.612428946941247
247,121.20999908447266,292.3399963378906,2.4118471953304406,-29.82542268809193
248,123.48999786376953,295.3500061035156,2.3916917257488084,-27.856371543412944
249,121.70999908447266,291.45001220703125,2.3946266896670565,-27.843538650198536
250,116.63999938964844,281.1199951171875,2.4101508623819172,-28.585385951237253
251,114.52999877929688,264.4800109863281,2.309264068848808,-16.55322076094721
