,v,acn,Ratio,Spread
394,202.4499969482422,275.8900146484375,1.3627563290058768,5.029675674202688
395,201.35000610351562,276.5899963378906,1.3736776158610768,2.7957694767351975
396,202.67999267578125,278.0199890136719,1.3717189612218355,3.2204276903760367
397,202.32000732421875,278.4150085449219,1.3761120920619607,2.3234127507686346
398,202.8699951171875,279.3399963378906,1.3769409132017298,2.165376572704654
399,203.0500030517578,278.5899963378906,1.3720265557783693,3.1663955550881817
400,203.61000061035156,278.864990234375,1.3696036019765008,3.6723117758772426
401,202.52999877929688,276.5899963378906,1.3656742112525226,4.441255612675045
402,202.6699981689453,276.4700012207031,1.3641387660656032,4.75647825918089
403,203.6699981689453,279.4700012207031,1.372170686567598,3.150966690942037
404,204.4550018310547,280.94000244140625,1.374092098140757,2.7756439959405363
405,203.97000122070312,279.6400146484375,1.3709859929149906,3.399304048376971
406,206.7899932861328,287.5,1.3902993826311012,-0.5282349902856729
407,206.625,285.9800109863281,1.384053289709997,0.7616727945557593
408,207.1300048828125,287.6300048828125,1.388644803274853,-0.1840976348636807
409,207.6999969482422,290.0899963378906,1.3966779037082973,-1.8492417485044732
410,208.98500061035156,291.1499938964844,1.3931621553995055,-1.1173165655160253
411,208.25,291.0350036621094,1.3975270283894807,-2.027276179613627
412,208.74000549316406,291.54998779296875,1.3967135197882161,-1.8589533187563254
413,211.5,302.75,1.4314420803782506,-9.210185114280582
414,211.4499969482422,302.135009765625,1.4288721405826281,-8.664923557134605
415,211.2899932861328,302.5849914550781,1.4320838708405463,-9.338028502438638
416,211.5500030517578,301.95001220703125,1.4273221831774503,-8.34046864408281
417,211.89500427246094,301.3500061035156,1.422166639266449,-7.259362329353214
418,213.0399932861328,303.5,1.4246151406528202,-7.812682291778563
419,212.80999755859375,304.1600036621094,1.4292561775833106,-8.793412335295605
420,213.0,299.6400146484375,1.4067606321522887,-4.008467115076362
421,211.8000030517578,298.2200012207031,1.4080264255134443,-4.261835549814398
422,213.2449951171875,300.2749938964844,1.408122116683067,-4.301803506367312
423,213.3800048828125,299.7099914550781,1.4045833002003993,-3.548531508622195
424,213.13999938964844,300.67999267578125,1.4107159310162989,-4.8532176131017675
425,212.27000427246094,299.625,1.4115277428242468,-5.011423063927159
426,212.0399932861328,298.5799865722656,1.4081305226667937,-4.287157295805278
427,210.6999969482422,298.8699951171875,1.4184622659990072,-6.445775232517965
428,210.86000061035156,298.3999938964844,1.4151569431506266,-5.7526507559638755
429,209.61000061035156,298.760009765625,1.4253137202217572,-7.855777164805934
430,209.3300018310547,298.5400085449219,1.4261692348613577,-8.026231002739555
431,210.77000427246094,300.9750061035156,1.4279783650544853,-8.453161815084448
432,210.97999572753906,300.739990234375,1.4254431525477542,-7.925315291068719
433,209.86000061035156,298.739990234375,1.4235203915254317,-7.487135525615647
434,211.94000244140625,298.8500061035156,1.4100688999762414,-4.6966129033084965
435,212.72000122070312,303.0799865722656,1.4247836819905404,-7.838894097541234
436,213.6501007080078,304.79998779296875,1.4266316130107237,-8.261882342811012
437,214.22259521484375,304.5799865722656,1.421792067577197,-7.243544155078373
438,213.9149932861328,305.20001220703125,1.4267350199188495,-8.29251712101881
439,213.63499450683594,304.82000732421875,1.4268261996489768,-8.302967296842999
440,215.1999969482422,306.6199951171875,1.4248141239097358,-7.920577289592805
441,213.0749969482422,304.3999938964844,1.428604943124443,-8.663863986382117
442,212.3699951171875,303.92999267578125,1.4311343394252574,-9.17697966345519
443,213.18499755859375,304.54998779296875,1.4285713876712334,-8.66046330424455
444,213.83999633789062,306.0799865722656,1.4313505041808254,-9.277073862994305
445,213.75,305.82000732421875,1.430736876370614,-9.142593467036752
446,212.7050018310547,305.0199890136719,1.4340047783922838,-9.799813014295685
447,212.69000244140625,304.9599914550781,1.4338238184894998,-9.760731931050136
448,217.22000122070312,311.1700134277344,1.4325108722910591,-9.653723010084823
449,215.5399932861328,307.9700012207031,1.4288299657310835,-8.79646243307882
450,214.1699981689453,305.6499938964844,1.4271373045228128,-8.386897451347286
451,213.87060546875,305.8949890136719,1.4302806519073896,-9.049392225510863
452,213.4199981689453,305.9599914550781,1.4336050701906449,-9.742761333761896
453,212.6199951171875,304.489990234375,1.4320853975495225,-9.388355114108654
454,212.94000244140625,304.7099914550781,1.43096641289334,-9.162109823109907
455,212.6199951171875,303.92498779296875,1.429428063082485,-8.823352672702404
456,212.80499267578125,304.19000244140625,1.4294307601366032,-8.830390365776841
457,212.41000366210938,303.1099853515625,1.427004284759271,-8.301180886171258
458,213.4949951171875,305.2449951171875,1.4297524630478498,-8.92318261913015
459,213.72500610351562,305.2300109863281,1.428143653150689,-8.587450828658225
460,214.00250244140625,305.6099853515625,1.428067344377145,-8.580459760848035
461,214.5050048828125,306.4200134277344,1.428498200287385,-8.689753995547155
462,214.90499877929688,305.2200012207031,1.420255475463174,-6.931954927093377
463,214.88999938964844,305.57000732421875,1.4219833784360767,-7.302877505957261
464,214.10000610351562,304.8299865722656,1.4237738341066781,-7.664493252685295
465,213.6300048828125,302.4100036621094,1.4155783211632536,-5.899921607713159
466,213.1999969482422,302.7699890136719,1.4201219200166042,-6.859548049599473
467,213.7899932861328,303.82000732421875,1.4211142563515184,-7.086823292176453
468,213.52000427246094,302.6300048828125,1.417337948797731,-6.273317407038226
469,211.22999572753906,301.2200012207031,1.426028534362327,-8.056704169456557
470,210.8365020751953,299.7799987792969,1.4218600471391794,-7.165424074215073
471,211.33999633789062,301.0299987792969,1.424387262210461,-7.713307149428365
472,210.52499389648438,300.79998779296875,1.4288089134959092,-8.619807639498381
473,209.42999267578125,300.760009765625,1.4360885273544932,-10.106796147189462
474,206.9600067138672,296.8399963378906,1.4342867544853104,-9.63114956995661
475,206.02000427246094,295.3299865722656,1.4335015068813048,-9.431962334699895
476,199.5399932861328,286.8399963378906,1.4375062944227572,-9.978272458444499
477,200.47000122070312,287.5400085449219,1.4343293599742184,-9.381399359271418
478,200.27499389648438,288.45989990234375,1.44031910469781,-10.573226174425022
479,201.125,288.82000732421875,1.4360224105616843,-9.748009918021117
480,200.55999755859375,289.1600036621094,1.4417630992323436,-10.875895624369539
481,201.30999755859375,289.7349853515625,1.4392478707731917,-10.405010990001804
482,199.50999450683594,286.010009765625,1.433562315875986,-9.190118836875333
483,192.42999267578125,277.8505859375,1.4439047784283867,-10.903675659003786
484,194.0500030517578,277.2099914550781,1.4285492764519025,-8.003995447949583
485,194.8699951171875,279.4599914550781,1.434084253386579,-9.110525998571964
486,194.02000427246094,278.8500061035156,1.4372229665139504,-9.685843047083543
487,193.5399932861328,278.6000061035156,1.4394957929528738,-10.105212814636323
488,191.61000061035156,276.6099853515625,1.4436093339097817,-10.806544522443906
489,192.25999450683594,276.70001220703125,1.4391970254487498,-9.99016240854984
490,192.0399932861328,273.6199951171875,1.4248073561922248,-7.216934475949918
491,192.67999267578125,274.2900085449219,1.4235521017818604,-6.994476158485375
492,192.4149932861328,275.44000244140625,1.4314892916468842,-8.514008638258238
493,193.24000549316406,276.19000244140625,1.4292589246028384,-8.11353865949143
494,193.3717041015625,275.5,1.424717237095362,-7.23988403219453
495,193.00999450683594,274.0199890136719,1.4197191690193367,-6.264272891369606
496,193.6199951171875,275.1199951171875,1.4209276007401639,-6.513640200382772
497,195.9600067138672,279.3999938964844,1.4258011039183769,-7.530519877922918
498,194.49349975585938,279.0799865722656,1.434906497762571,-9.255539541743238
499,194.2449951171875,279.1000061035156,1.4368452887814964,-9.62209591686018
500,194.4499969482422,279.0450134277344,1.4350476616464505,-9.281230559183305
501,193.61000061035156,278.42999267578125,1.4380971633595185,-9.837574983140362
502,198.17999267578125,284.9700012207031,1.4379352697166998,-10.004782459580374
503,196.30999755859375,281.4700012207031,1.4338037019061711,-9.112469017948163
504,191.27000427246094,272.4200134277344,1.4242693958414754,-7.090693558645389
505,190.63999938964844,271.9700012207031,1.426615621545532,-7.519215872649218
506,190.00999450683594,271.5199890136719,1.4289774057327467,-7.947738186653046
507,190.1699981689453,273.4800109863281,1.438081787976729,-9.684636903458332
508,188.28990173339844,270.1400146484375,1.4347026163459975,-8.966413295533178
509,189.39500427246094,271.8699951171875,1.435465503229849,-9.155341057650665
510,189.17999267578125,271.0799865722656,1.4329210120905622,-8.665163696993082
511,186.91000366210938,272.7449951171875,1.4592316610845946,-13.495645661705273
512,188.1199951171875,275.6400146484375,1.4652350723097258,-14.703346106319023
513,187.75,275.3800048828125,1.466737709096205,-14.959290251420091
514,189.8800048828125,276.875,1.4581577463665953,-13.484018199930793
515,190.28500366210938,276.3900146484375,1.4525055013753239,-12.43426673576146
516,191.11000061035156,277.2349853515625,1.4506566085822405,-12.128788738324479
517,190.00999450683594,275.6000061035156,1.4504500503714315,-12.027755276496796
518,195.6699981689453,282.3599853515625,1.443041794827265,-10.894924894006456
519,194.33999633789062,282.8450012207031,1.455413227079271,-13.23461293077394
520,194.39520263671875,283.0,1.455797242737846,-13.312627164994685
521,194.94500732421875,283.3299865722656,1.4533841643918135,-12.875917460813517
522,194.67999267578125,283.1000061035156,1.454181306524849,-13.015496853556831
523,194.97999572753906,283.7690124511719,1.4553750059965367,-13.266152416043772
524,194.5,282.7300109863281,1.4536247351482166,-12.896499440548032
525,195.6300048828125,285.20001220703125,1.4578541383663182,-13.790721924335505
526,195.86000061035156,287.5150146484375,1.467961879671524,-15.784997984334089
527,195.0500030517578,286.8299865722656,1.470545921991877,-16.229502133375934
528,195.02999877929688,288.885009765625,1.4812337157041051,-18.312421053267872
529,194.7100067138672,289.1099853515625,1.4848234573604593,-18.983621872702418
530,194.0800018310547,287.510009765625,1.4813994592595918,-18.262180807799997
531,193.63999938964844,286.5899963378906,1.4800144455753963,-17.955745694553276
532,195.11000061035156,279.80999755859375,1.4341140724887498,-9.125847218311142
533,195.6750030517578,282.5050048828125,1.4437460098471921,-11.032965174072094
534,194.57000732421875,283.78179931640625,1.4585074196123702,-13.850663366864572
535,194.75,284.3999938964844,1.4603337298920893,-14.217860242763996
536,195.16000366210938,284.17999267578125,1.4561384881289343,-13.42611365826962
537,196.27999877929688,284.739990234375,1.4506826574547986,-12.42429098231644
538,196.69000244140625,285.8299865722656,1.4532003814348118,-12.942541956415871
539,203.38999938964844,290.4100036621094,1.4278479990835273,-8.17949080910096
540,203.5749969482422,291.6600036621094,1.4326906940161335,-9.171513853737897
541,203.6199951171875,295.0,1.4487771686185407,-12.448760765583861
542,203.57000732421875,295.7449951171875,1.452792574920749,-13.263463281795557
543,203.92999267578125,296.19000244140625,1.4524102048701824,-13.206475197656962
544,204.08999633789062,298.010009765625,1.46018920629623,-14.803359266024747
545,205.5800018310547,299.42999267578125,1.4565132309019646,-14.145546752703174
546,202.8000030517578,293.4100036621094,1.446794868081074,-12.002233877070855
547,204.5,297.04998779296875,1.45256717747173,-13.271591929577303
548,203.90499877929688,293.67999267578125,1.440278533797277,-10.73131913154406
549,203.69000244140625,293.3399963378906,1.4401295734790578,-10.6911326997129
550,203.6649932861328,293.1050109863281,1.4391526312749257,-10.491022325867325
551,203.7899932861328,293.1499938964844,1.4384906205128778,-10.361694182053432
552,203.6699981689453,292.760009765625,1.4374233436324728,-10.139041853979839
553,202.97000122070312,291.0249938964844,1.4338325474020817,-9.380163631431051
554,200.05999755859375,288.1199951171875,1.4401679427832776,-10.533131295328237
555,199.56500244140625,287.6099853515625,1.4411844854210192,-10.71338649439945
556,199.00999450683594,286.6499938964844,1.4403798894966455,-10.527347183615282
557,198.38999938964844,285.2250061035156,1.4376985078936295,-9.966935409312887
558,198.19000244140625,284.1499938964844,1.4337251647216247,-9.170816632992901
559,198.10000610351562,284.0199890136719,1.433720243629167,-9.166310602269723
560,199.7799072265625,278.43499755859375,1.3937087138739714,-1.2387164646001927
561,199.72000122070312,278.8599853515625,1.396254674780443,-1.7472424897329026
562,198.66000366210938,276.7900085449219,1.3932850268929815,-1.1554200162462869
563,199.03419494628906,278.7200012207031,1.4003623914770922,-2.563607274973142
564,199.73899841308594,280.6199951171875,1.4049334248529135,-3.48076089034412
565,199.86000061035156,280.8299865722656,1.405133522038628,-3.522016181117626
566,199.47999572753906,279.7900085449219,1.4025968244308302,-3.0119505668686677
567,193.60000610351562,276.55999755859375,1.42851233904776,-7.981517090116759
568,196.83999633789062,278.5299987792969,1.4150071324995315,-5.43338940996488
569,198.24000549316406,280.18499755859375,1.4133625393198217,-5.136091617873253
570,197.6199951171875,278.8900146484375,1.411243910228099,-4.705706004588185
571,197.63499450683594,278.8349914550781,1.4108583965651569,-4.629766335880609
572,196.92999267578125,277.79998779296875,1.4106535221901373,-4.577879571547433
573,196.88999938964844,277.6600036621094,1.4102290848841734,-4.493665615548357
574,195.5500030517578,279.0799865722656,1.4271540895777908,-7.782257917495363
575,196.0,280.5199890136719,1.4312244337432238,-8.594744820250062
576,196.52000427246094,279.9800109863281,1.4246896239537825,-7.329626850493176
577,196.52110290527344,279.260009765625,1.421017924473145,-6.608093599042254
578,197.49000549316406,280.3999938964844,1.4198186546011826,-6.3969542795847385
579,198.69000244140625,280.9700012207031,1.4141124252266355,-5.293579741331078
580,199.22999572753906,280.6300048828125,1.408573060788465,-4.20056901269958
581,195.97000122070312,270.67999267578125,1.3812317752192034,1.2034185669441038
582,196.5,270.8299865722656,1.378269651767255,1.7925018370367618
583,197.90989685058594,271.7099914550781,1.3728974436291497,2.878581802342817
584,198.77499389648438,271.2200012207031,1.3644573490061118,4.574939859573883
585,199.44000244140625,272.69940185546875,1.3673255039975518,4.022885947724157
586,200.35000610351562,273.9599914550781,1.3674069533770323,4.03128592778655
587,200.5399932861328,275.1700134277344,1.372145320834426,3.0861988834728415
588,199.8000030517578,277.04998779296875,1.38663655436081,0.17431669678632966
589,199.3699951171875,275.95001220703125,1.3841100414574965,0.6746511924000154
590,199.72999572753906,275.7900085449219,1.3808141713533093,1.336671541071619
591,200.125,276.30499267578125,1.3806620495979076,1.372516298655237
592,201.55999755859375,276.44000244140625,1.3715023109237972,3.238594028094733
593,202.02999877929688,278.5199890136719,1.3786070915039443,1.814018721013222
594,201.14999389648438,275.94000244140625,1.371812134299195,3.166848664303482
595,200.78500366210938,276.2799987792969,1.3759991719512783,2.31787766687115
596,201.50999450683594,275.8699951171875,1.3690139578055966,3.7388726750844605
597,201.8000030517578,277.29998779296875,1.3741327234858696,2.7132935603086232
598,200.83999633789062,277.05999755859375,1.3795060874850424,1.614565537782776
599,202.25999450683594,278.95001220703125,1.3791655284436555,1.7047219090615138
600,203.05999755859375,279.1499938964844,1.3747168189339436,2.6203352206582715
601,202.8000030517578,279.260009765625,1.377021723684853,2.14776001941352
602,202.11000061035156,276.95001220703125,1.370293460841475,3.4955571555792724
603,203.88250732421875,279.4700012207031,1.3707404567881019,3.447308249614148
604,202.7386932373047,277.5150146484375,1.3688310317932624,3.8072593095926757
605,202.64999389648438,277.5799865722656,1.3697507768692865,3.618597181085827
606,203.52000427246094,279.3699951171875,1.37269059184562,3.0418080409754205
607,203.5500030517578,279.07000732421875,1.3710145081808622,3.38362878464063
608,203.57000732421875,279.0,1.3705358842751652,3.481531835391943
609,204.6750030517578,274.8999938964844,1.343104872591443,9.122441698106238
610,205.38999938964844,276.3599853515625,1.345537690115456,8.659504364968209
611,205.38999938964844,276.0050048828125,1.3438093660986836,9.014484833718209
612,206.1300048828125,276.5,1.3413864718879414,9.551418816187672
613,206.0399932861328,275.69000244140625,1.3380412125064902,10.235896244487273
614,205.0399932861328,274.2900085449219,1.3377390632380233,10.241401709210502
615,205.14999389648438,274.739990234375,1.3392152006253761,9.944814598379262
616,205.11000061035156,274.3450012207031,1.3375505845854763,10.284033437190837
617,206.0,278.29998779296875,1.3509708145289745,7.570140718064417
618,205.16000366210938,278.4949951171875,1.3574526717978521,6.203768217935485
619,206.25,278.45001220703125,1.3500606652462122,7.768738411942204
620,206.77999877929688,277.760009765625,1.3432634268563248,9.197818019925487
621,205.08999633789062,273.8900146484375,1.3354625751574798,10.7111242829239
622,204.77999877929688,273.75,1.3368004767645107,10.418850922028193
623,201.52000427246094,270.20001220703125,1.3408098773246995,9.422814087609376
624,204.14500427246094,273.239990234375,1.3384603321945456,10.043368193638637
625,204.61500549316406,273.3299865722656,1.3358257177350428,10.608783120932125
626,204.6699981689453,273.9849853515625,1.338667063090512,10.030470991843808
627,204.36000061035156,273.2300109863281,1.3370033772278627,10.353157347744977
628,205.08999633789062,273.1300048828125,1.3317568372902224,11.4711340485489
629,204.14999389648438,272.04998779296875,1.332598559522434,11.240328608024365
630,199.3000030517578,262.5199890136719,1.3172101605311866,14.00707126020263
631,201.875,265.6400146484375,1.3158638496517028,14.477849081580993
632,203.17999267578125,265.8999938964844,1.3086918175097426,16.037667023444055
633,203.8800048828125,267.0199890136719,1.3096918904193249,15.893830831053217
634,205.4600067138672,269.0400085449219,1.3094519602522892,16.07710557537042
635,205.55999755859375,269.3900146484375,1.310517697256001,15.866535548108013
636,205.92999267578125,268.6000061035156,1.304326788989901,17.17249800375596
637,210.02999877929688,271.2300109863281,1.2913870045361533,20.259904202446034
638,209.97000122070312,271.3500061035156,1.2923274969089271,20.05624318386567
639,209.83999633789062,271.2218933105469,1.2925176231599684,20.003065671679916
640,209.71499633789062,271.5,1.2946141417686794,19.550647928256648
641,209.7100067138672,270.8999938964844,1.2917838215803699,20.143696058792738
642,209.18499755859375,270.80999755859375,1.2945956962460394,19.501573203085865
643,209.94000244140625,271.42999267578125,1.2928931576607783,19.934423660903587
644,210.94000244140625,274.7200012207031,1.3023608516218412,18.03890354774286
645,210.28500366210938,273.9200134277344,1.3026131614590795,17.925503120164432
646,210.75,274.07000732421875,1.300450805808867,18.42394123767981
647,210.3249969482422,272.3599853515625,1.294948243449095,19.541301371196607
648,208.33999633789062,270.5350036621094,1.2985264875561842,18.598222672475696
649,207.68179321289062,269.92999267578125,1.2997287268175752,18.28537701524233
650,206.97999572753906,268.6600036621094,1.2979998512308581,18.576717554152378
651,210.0200958251953,276.4100036621094,1.3161121681049606,15.066101971729902
652,210.75,277.44000244140625,1.3164412927231612,15.053946120492308
653,212.35000610351562,277.3299865722656,1.3060041375137696,17.3951519917327
654,212.83999633789062,278.1000061035156,1.3066153490344106,17.30841817399455
655,213.35000610351562,279.2449951171875,1.3088586225851813,16.87463187857197
656,213.4949951171875,279.6600036621094,1.309913628226291,16.661808835947976
657,213.32000732421875,279.8900146484375,1.3120664027684987,16.187779396625512
658,212.3000030517578,280.8299865722656,1.322797845197395,13.825423314503675
659,213.11000061035156,282.42999267578125,1.3252779872689961,13.35494943620183
660,213.57839965820312,282.44000244140625,1.3224183854425575,13.998116724253757
661,212.6199951171875,280.6400146484375,1.319913559840692,14.461620471828846
662,213.35000610351562,280.7200012207031,1.3157721733764571,15.399625775056345
663,213.61000061035156,282.1700134277344,1.3209588156991017,14.312172900129278
664,213.36000061035156,281.7300109863281,1.3204443671746946,14.403553233595241
665,213.30999755859375,283.05999755859375,1.3269888931522795,13.003837984100594
666,214.6300048828125,284.9549865722656,1.3276568051510338,12.949583913891738
667,216.1750030517578,287.6499938964844,1.3306348552594383,12.40905866335937
668,215.5,287.20001220703125,1.3327146738145301,11.917756405732755
669,215.44000244140625,287.3599853515625,1.3338283610060602,11.674117359808585
670,215.5399932861328,287.1099853515625,1.3320497090784418,12.063553436061804
671,216.27000427246094,288.0299987792969,1.3318074309391115,12.161531883820553
672,215.61000061035156,289.0899963378906,1.3408004986759934,10.181166853495265
673,214.33999633789062,288.7099914550781,1.3469720835487413,8.790165470073768
674,213.42999267578125,287.489990234375,1.3469990165398045,8.741177111105126
675,212.55999755859375,286.6600036621094,1.3486074847318785,8.357965556764109
676,212.8509063720703,286.8399963378906,1.3476099361140843,8.583641856073266
677,213.75,288.0950012207031,1.3478128712079678,8.582412636478873
678,213.8699951171875,288.2200012207031,1.347641126857353,8.624744439264655
679,213.3800048828125,286.95001220703125,1.3447839799451833,9.21144773942468
680,214.3000030517578,287.75,1.3427437979574015,9.694386750291594
681,213.96499633789062,288.3800048828125,1.3477905723766457,8.597218880428963
682,213.9550018310547,288.0400085449219,1.3462644298092499,8.923277994155749
683,213.75,287.5299987792969,1.345169584932383,9.147415077885123
684,213.50999450683594,287.42999267578125,1.3462132924488395,8.912736297624358
685,214.27999877929688,289.1199951171875,1.3492626319032883,8.296495906571531
686,212.9300994873047,284.7099914550781,1.3371054263375906,10.824080621955213
687,211.9600067138672,284.29998779296875,1.3412907095099125,9.881301133770942
688,212.4521026611328,284.7950134277344,1.340513978729552,10.072497604783743
689,212.97000122070312,285.9599914550781,1.3427242795511594,9.629723127586553
690,212.55999755859375,285.04998779296875,1.3410330780343211,9.967981425904734
691,212.27000427246094,284.3299865722656,1.3394732220729195,10.283590363807216
692,212.52000427246094,285.1000061035156,1.3415207997925862,9.862192940497502
693,215.65989685058594,292.1199951171875,1.3545401782306092,7.220747803993627
694,214.875,292.2799987792969,1.360232687745419,5.966214563616413
695,213.83999633789062,293.9549865722656,1.3746492312307401,2.8479261370056954
696,205.2100067138672,293.5050048828125,1.4302665332108229,-8.736512870460492
697,207.14500427246094,294.3800048828125,1.421130120500565,-6.91318115951548
698,211.68499755859375,299.114990234375,1.4130193149449852,-5.31719839329252
699,210.42999267578125,297.29998779296875,1.4128213569395116,-5.252285742772065
700,209.02000427246094,294.9800109863281,1.411252535435876,-4.8985214534789545
701,210.75,300.2300109863281,1.4245789370644277,-7.7360624244295675
702,210.0749969482422,301.4700012207031,1.4350589341909101,-9.91733660588425
703,210.61500549316406,303.4425048828125,1.4407449467918436,-11.136804599047926
704,211.66000366210938,303.8699951171875,1.4356514686746424,-10.107056975617118
705,212.39999389648438,304.05999755859375,1.4315442857629315,-9.265151595571231
706,211.35000610351562,303.5400085449219,1.4361958825601036,-10.209358412684699
707,211.72999572753906,307.3900146484375,1.4518019215567208,-13.529473381310359
708,210.0,303.239990234375,1.4439999534970238,-11.791907996297246
709,210.47999572753906,305.2300109863281,1.4501616171706908,-13.112580258902417
710,210.3699951171875,304.5799865722656,1.447829983561097,-12.615950423461802
711,211.33999633789062,305.5799865722656,1.4459164941202327,-12.263294942397115
712,212.42999267578125,307.1199951171875,1.4457468611126196,-12.283316203468521
713,212.25,306.45001220703125,1.4438163119294758,-11.864330997490972
714,210.625,302.30999755859375,1.4352996916728487,-9.990360050665336
715,212.7949981689453,306.19000244140625,1.4388966144698168,-10.844327589940738
716,213.11000061035156,304.81500244140625,1.4303176836770195,-9.03006032942317
717,212.27999877929688,303.618408203125,1.4302732709113626,-8.990894042888263
718,212.25,304.0150146484375,1.4323440030550647,-9.429333438897222
719,211.4199981689453,304.4200134277344,1.4398827739298008,-10.991760169940383
720,211.2100067138672,304.5899963378906,1.4421191546597896,-11.454573734971794
721,204.59500122070312,300.6050109863281,1.4692685998816557,-16.694137019662936
722,206.25,303.2799987792969,1.4704484789299241,-17.06124816032342
723,207.74000549316406,305.4100036621094,1.4701549801978766,-17.113457619658096
724,207.3699951171875,304.1700134277344,1.46679857544407,-16.38944257421399
725,206.6699981689453,304.239990234375,1.4721052544146718,-17.435557027446453
726,206.52999877929688,303.4159851074219,1.4691133825631781,-16.806779429811673
727,206.24000549316406,302.54998779296875,1.4669801189614347,-16.345174398159134
728,209.76499938964844,304.4700012207031,1.4514814297266803,-13.349624615217456
729,209.17999267578125,306.0527038574219,1.4631069632543137,-15.748112346926623
730,207.55999755859375,307.2300109863281,1.4801985671617564,-19.184483926260317
731,208.1699981689453,308.8500061035156,1.483643218620106,-19.953840248945358
732,207.67999267578125,308.7749938964844,1.4867825731221358,-20.562135033630785
733,208.34500122070312,308.875,1.4825169703630368,-19.734794414230567
734,208.47999572753906,308.05999755859375,1.477647754565359,-18.731543694690277
735,211.60000610351562,307.9825134277344,1.4554938778076785,-14.303241187556912
736,213.88999938964844,309.07000732421875,1.44499512930092,-12.197365937718407
737,213.72500610351562,310.19000244140625,1.4513510051845255,-13.54744228373635
738,213.7100067138672,310.19000244140625,1.4514528692927071,-13.568358759084552
739,212.85000610351562,310.1099853515625,1.4569413975057455,-14.687602571683604
740,213.8300018310547,310.3500061035156,1.4513866316510655,-13.561030618408145
741,213.4499969482422,310.6199951171875,1.4552354160609677,-14.360932045174811
742,213.72999572753906,307.3500061035156,1.4380293465935519,-10.70048797286619
743,212.86000061035156,304.739990234375,1.4316451628326983,-9.303670230332207
744,213.88999938964844,305.7850036621094,1.4296367503608882,-8.912362275609032
745,214.22000122070312,307.9100036621094,1.4373541308352473,-10.577178539743263
746,213.8350067138672,307.010009765625,1.4357331593345488,-10.214055029333158
747,214.73500061035156,307.75,1.4331618000105593,-9.699014186405114
748,215.75999450683594,309.4100036621094,1.4340471428418873,-9.929675717241244
749,214.38999938964844,311.9195861816406,1.4549166802073386,-14.349700579259709
750,213.03500366210938,311.2099914550781,1.4608397028907145,-15.529631719836166
751,212.5800018310547,308.7099914550781,1.452206175538664,-13.664126509672078
752,212.95010375976562,309.2099914550781,1.4520302455635603,-13.648023651512167
753,212.58999633789062,309.6300048828125,1.4564655450235129,-14.570202713242557
754,213.1300048828125,309.9010009765625,1.454046797150681,-14.088163138046857
755,213.25999450683594,310.1300048828125,1.4542343283839456,-14.135898017347179
756,212.27999877929688,310.3299865722656,1.4618899018126965,-15.702472412028888
757,212.4499969482422,310.6300048828125,1.462132310401912,-15.765430242560958
758,211.42999267578125,309.79998779296875,1.4652603628853813,-16.357797311010916
759,210.55999755859375,310.19500732421875,1.4731905913795378,-17.966014968867558
760,210.25999450683594,309.79998779296875,1.473413848980656,-17.989346222786867
761,210.58999633789062,310.25,1.4732418699614078,-17.97917469395235
762,210.27999877929688,309.8399963378906,1.473463943963062,-18.00145904117618
763,214.1999969482422,315.54998779296875,1.4731558930377393,-18.2450583971352
764,213.89999389648438,316.04998779296875,1.4775595923855858,-19.16340918230451
765,213.74000549316406,315.3599853515625,1.475437340912993,-18.696508718544397
766,212.5500030517578,314.9100036621094,1.4815808004736937,-19.905971667399786
767,211.99000549316406,315.3699951171875,1.4876644508948658,-21.146873239751347
768,211.64500427246094,315.80499267578125,1.4921448004944642,-22.062971009559124
769,212.00999450683594,316.260009765625,1.491722173293239,-22.00901343986111
770,211.52000427246094,319.45001220703125,1.5102591043613285,-25.88230159477921
771,211.0,316.3800048828125,1.4994313027621446,-23.537434212973654
772,212.35000610351562,315.42999267578125,1.4854249287001036,-20.704854111782925
773,212.60000610351562,316.2799987792969,1.4876763391309553,-21.206238107358264
774,212.33999633789062,315.0899963378906,1.4838937636435523,-20.378816276260967
775,211.27999877929688,314.5199890136719,1.4886406230161877,-21.286963285196283
776,211.22000122070312,314.45001220703125,1.4887321768285733,-21.30065237994852
777,211.5399932861328,316.5,1.4961709844241906,-22.904414939420224
778,211.0500030517578,317.70001220703125,1.5053305264777401,-24.78771285996338
779,210.61000061035156,318.67999267578125,1.513128492247476,-26.381271643201035
780,211.4499969482422,318.8900146484375,1.5081107555016613,-25.419928439947103
781,211.9499969482422,319.010009765625,1.5051191996172884,-24.84267934125403
782,211.7722930908203,320.5199890136719,1.5135123879317594,-26.600464562755054
783,211.3300018310547,320.32000732421875,1.5157337081759685,-27.017252918514135
784,214.4499969482422,318.8399963378906,1.4867801393107183,-21.186444834116788
785,213.84500122070312,318.30999755859375,1.4885080116045144,-21.500105598138067
786,216.07000732421875,320.260009765625,1.4822048359773803,-20.347372533218834
787,216.22000122070312,320.6099853515625,1.4827952249630456,-20.488183365674093
788,216.22500610351562,320.5057067871094,1.4822786344779677,-20.376925550036606
789,216.48410034179688,320.67498779296875,1.4812865577040977,-20.18490263787685
790,216.4600067138672,320.3599853515625,1.479996190589784,-19.903498481897703
791,213.55999755859375,319.0,1.4937254338208963,-22.587542349365368
792,214.8699951171875,320.79998779296875,1.4929957419974265,-22.560753701239822
