,fcx,nem,Ratio,Spread
0,37.04999923706055,58.189998626708984,1.5705802921718395,-2.003581276646961
1,36.81999969482422,58.369998931884766,1.5852797234023288,-2.5420517772153834
2,37.13180160522461,58.470001220703125,1.574661036982276,-2.1560892216768854
3,37.185001373291016,58.880001068115234,1.583434150695155,-2.483173550787604
4,37.22999954223633,58.52000045776367,1.5718506896937903,-2.053040181660534
5,37.380001068115234,58.690101623535156,1.5700936315274006,-1.9893535939079061
6,37.43000030517578,58.70000076293945,1.5682607610030523,-1.9213254639606834
7,38.41999816894531,57.84000015258789,1.5054659788958467,0.48165529414747366
8,39.060001373291016,58.0099983215332,1.4851509544799986,1.309146387498097
9,38.96500015258789,58.375,1.4981393499654068,0.7960787354347272
10,39.11000061035156,58.560001373291016,1.4973152763846151,0.8370706050918113
11,39.11000061035156,58.21500015258789,1.4884939719786057,1.1820718257949363
12,39.29999923706055,58.214500427246094,1.4812850269052642,1.4786975528603332
13,39.189998626708984,58.18000030517578,1.4845624481733108,1.3417541150755679
14,39.59000015258789,57.58000183105469,1.4544077193515959,2.5651826349479316
15,39.68000030517578,57.83000183105469,1.4574093091302587,2.4554540979684925
16,39.744998931884766,57.75429916381836,1.4531211653269396,2.632461620814838
17,39.970001220703125,57.790000915527344,1.4458343545307188,2.9474414993920286
18,39.85499954223633,57.84000015258789,1.4512608409715815,2.7182041919003845
19,39.92499923706055,58.505001068115234,1.4653726283307658,2.1623026425590846
20,40.150001525878906,58.5099983215332,1.4572850833846236,2.5079870194272837
21,40.904998779296875,59.40999984741211,1.4523897230252727,2.7847009353363115
22,40.85960006713867,59.439998626708984,1.4547376511037757,2.6839451229615046
23,40.88999938964844,59.619998931884766,1.4580582005823641,2.5513242646051575
24,41.14310073852539,59.560001373291016,1.4476303512418667,3.005797782167712
25,41.10499954223633,59.3650016784668,1.4442282530004142,3.1414141271572555
26,40.904998779296875,59.54499816894531,1.4556900121234728,2.6497026138031083
27,41.119998931884766,59.540000915527344,1.4479572583198577,2.9897924763552135
28,41.58000183105469,59.91960144042969,1.4410677922500181,3.327138287707691
29,41.789798736572266,60.04159927368164,1.4367525350423942,3.5321234431278805
30,41.974998474121094,60.119998931884766,1.4322811463340643,3.742370385958318
31,41.89500045776367,60.01499938964844,1.4325098158228304,3.722687486326131
32,41.959999084472656,60.119998931884766,1.432793142126932,3.7189927996998273
33,41.85499954223633,60.08000183105469,1.4354319074935675,3.5953408512508327
34,41.9900016784668,60.209999084472656,1.4339127572683426,3.6757537650984853
35,42.130001068115234,60.709999084472656,1.4410158448920407,3.3939524974705586
36,41.82500076293945,60.68000030517578,1.4508069144841111,2.9485872046127435
37,41.86000061035156,60.400001525878906,1.442904936579064,3.2831356670026333
38,41.9900016784668,60.470001220703125,1.440104758359969,3.4157516288680165
39,41.939998626708984,60.150001525878906,1.4341917857759086,3.6578181088711625
40,42.025001525878906,60.21500015258789,1.4328375482748674,3.7253023800762657
41,42.0,60.29999923706055,1.4357142675490606,3.60133668819308
42,41.970001220703125,60.625,1.444484113336043,3.2295807527366174
43,41.849998474121094,60.869998931884766,1.4544803142472067,2.7975492398447495
44,41.86800003051758,60.93000030517578,1.4552880543795719,2.76560453734566
45,42.0,60.86000061035156,1.449047633579799,3.0413353149020645
46,42.0099983215332,60.70500183105469,1.4450131934411177,3.211917169881425
47,42.06999969482422,60.72999954223633,1.4435464697592524,3.2804357492033285
48,41.98500061035156,60.6150016784668,1.4437299225267115,3.2629566605283253
49,42.334999084472656,61.10900115966797,1.4434629144017417,3.314454010257358
50,41.96500015258789,61.10900115966797,1.4561897042171108,2.7377850824926293
51,41.8650016784668,61.33000183105469,1.4649468379837587,2.3609298724028713
52,41.810001373291016,61.189998626708984,1.4635253914580892,2.4152112968210355
53,41.70000076293945,61.38999938964844,1.472182212625001,2.0437669740265045
54,41.650001525878906,61.51499938964844,1.4769507115486316,1.8408397046749851
55,41.619998931884766,61.59000015258789,1.479817437126464,1.7190778237489834
56,41.540000915527344,61.45000076293945,1.4792970488349195,1.7343947715288917
57,41.779998779296875,61.45000076293945,1.4707994867962897,2.108448042604018
58,41.63169860839844,61.5,1.4772397489348055,1.8273127314372826
59,41.790000915527344,61.790000915527344,1.478583382671544,1.7840369111681664
60,41.79499816894531,61.845001220703125,1.4797225488732153,1.7368251710988514
61,41.935001373291016,62.10499954223633,1.4809824134593177,1.6950315274072747
62,41.72999954223633,62.0099983215332,1.4859812844898503,1.4705232146587488
63,41.95500183105469,61.68000030517578,1.4701465287392943,2.1512028613023313
64,41.599998474121094,61.220001220703125,1.4716346987076796,2.0579046587992247
65,41.505001068115234,61.07500076293945,1.4715094372051032,2.0548450884358767
66,41.41999816894531,61.02000045776367,1.4732014281814596,1.9773624956975706
67,41.525001525878906,61.130001068115234,1.472125197395074,2.0310168800946053
68,41.599998474121094,61.02000045776367,1.4668269878837508,2.257905421738678
69,41.47999954223633,60.970001220703125,1.469865040828205,2.1208780232616613
70,42.310001373291016,61.22999954223633,1.4471755508117028,3.1544949657480084
71,41.56999969482422,61.025001525878906,1.4680058208775253,2.206149181106448
72,42.02009963989258,61.15999984741211,1.4554939272287852,2.7726627568842526
73,42.064998626708984,61.0,1.4501367405553252,3.0026407808636515
74,41.974998474121094,61.06999969482422,1.4549136846896087,2.792369623018865
75,42.23500061035156,60.724998474121094,1.4377885070809668,3.5426021571011796
76,42.13999938964844,60.43000030517578,1.4340294537360678,3.689534352449919
77,43.46500015258789,61.119998931884766,1.4061888581000201,5.064641063638768
78,42.970001220703125,61.334999084472656,1.4273911413090954,4.078150837172594
79,43.30500030517578,61.68989944458008,1.4245444870071262,4.245369721736858
80,42.90449905395508,61.25680160522461,1.4277477410513608,4.054258658830414
81,42.25,61.01499938964844,1.4441419973881287,3.2759788278323407
82,41.75,60.5099983215332,1.4493412771624719,3.0016953114932585
83,41.70000076293945,60.34000015258789,1.4470023752664913,3.0937662110870514
84,40.654998779296875,58.40999984741211,1.4367236896132138,3.3950586431091603
85,40.599998474121094,58.439998626708984,1.439408887267799,3.2793380838847463
86,40.900001525878906,58.9900016784668,1.4422982757382465,3.1969105391751578
87,40.665000915527344,58.599998474121094,1.4410425957163948,3.2206490375522074
88,40.86000061035156,58.720001220703125,1.4371023089467814,3.4045668032697955
89,40.79999923706055,58.959999084472656,1.4450980437988963,3.071052648996706
90,40.529998779296875,58.689998626708984,1.4480631728192506,2.9202387176987026
91,40.83000183105469,59.15999984741211,1.4489345381908825,2.9178130040438015
92,40.9900016784668,58.939998626708984,1.4379115933940503,3.387185053953531
93,41.400001525878906,58.849998474121094,1.4214974952919819,4.1161983279751775
94,41.98500061035156,59.224998474121094,1.4106227846408306,4.6529598648740285
95,41.85900115966797,59.54999923706055,1.4226330678534735,4.131580242799708
96,41.8650016784668,59.369998931884766,1.4181296202460596,4.320932771572793
97,41.88999938964844,59.439998626708984,1.418954392283839,4.289893738689565
98,41.15999984741211,59.380001068115234,1.4426628106960182,3.212136517436357
99,41.310001373291016,59.16999816894531,1.4323407456287736,3.655927170130391
100,40.880001068115234,59.51499938964844,1.4558463266789823,2.640740731159
101,41.01499938964844,59.83000183105469,1.458734675640514,2.536142511548811
102,41.3650016784668,60.22999954223633,1.4560618179205829,2.681647576766914
103,41.33000183105469,60.244998931884766,1.4576577852125248,2.612098504025462
104,41.630001068115234,60.43000030517578,1.4515973758035674,2.894666692313117
105,41.8849983215332,60.255001068115234,1.4385819143542369,3.4670967867072955
106,42.0099983215332,60.345001220703125,1.43644379032912,3.5719177802329876
107,42.4099006652832,60.18000030517578,1.4190082825268016,4.3601941593033695
108,42.54499816894531,60.470001220703125,1.4213186936940976,4.280752047780319
109,42.72999954223633,60.470001220703125,1.415165033197151,4.569089484397446
110,42.8650016784668,60.702598571777344,1.4161342865937936,4.546902300588834
111,42.97999954223633,60.95000076293945,1.418101475386105,4.478732234388283
112,44.25,60.66999816894531,1.3710734049479167,6.738118386352718
113,44.57500076293945,60.57500076293945,1.3589455911642456,7.3396519613477915
114,44.459999084472656,60.93000030517578,1.370445379214035,6.805414348680366
115,44.88999938964844,61.0,1.3588772739895938,7.40559987212442
116,45.0900993347168,61.130001068115234,1.3557300154592613,7.587468409093042
