,nvda,acn,Ratio,Spread
479,272.5058898925781,342.8500061035156,1.2581379662607188,111.79525858631062
480,271.9599914550781,343.55999755859375,1.2632740415986605,110.17114280152036
481,273.85009765625,343.9800109863281,1.2560886920628693,112.91617243956868
482,273.7132873535156,344.4100036621094,1.258287483929434,112.25708655213161
483,264.8800048828125,343.1499938964844,1.295492251475531,98.7254833307906
484,263.19000244140625,343.80999755859375,1.306318607733346,95.23551672532265
485,261.3999938964844,342.6700134277344,1.310902912887723,93.37807450559693
486,262.3800048828125,345.05999755859375,1.3151154475841589,92.62915000130543
487,261.010009765625,344.3800048828125,1.319413018650319,91.01504219578986
488,259.2294006347656,342.8599853515625,1.3226122674049074,89.55337499483316
489,259.32000732421875,342.82000732421875,1.3219959804165935,89.74507681102504
490,244.71780395507812,336.7900085449219,1.3762382756864926,71.32322072100662
491,244.2899932861328,336.05999755859375,1.3756601039526504,71.3368491091645
492,241.19500732421875,335.79998779296875,1.3922344061690308,66.41420625380054
493,242.64500427246094,338.0400085449219,1.393146376775777,66.60225159865966
494,241.89999389648438,338.1499938964844,1.397891700820745,65.24472263131575
495,244.65960693359375,339.7699890136719,1.3887457487246486,68.24578748521945
496,243.88999938964844,340.0400085449219,1.3942351445155416,66.68703559658768
497,245.07000732421875,339.8949890136719,1.386930178542832,68.80801601752988
498,240.69000244140625,338.3800048828125,1.4058747827101292,62.988542394721705
499,237.32000732421875,338.2200012207031,1.425164296234991,57.50538184163365
500,239.39999389648438,341.0400085449219,1.4245614755211158,58.168378315502466
501,240.50999450683594,341.5350036621094,1.4200449522375338,59.53211459268293
502,243.59959411621094,343.0799865722656,1.4083766757369753,63.1607646845424
503,242.02000427246094,342.0400085449219,1.4132716408014792,61.555669181815674
504,233.77000427246094,341.7850036621094,1.4620567113638585,47.99578616228807
505,232.9250030517578,343.6549987792969,1.4753890491650394,44.71080957342126
506,234.68829345703125,343.5,1.4636435202631481,47.81849432703625
507,232.43150329589844,340.489990234375,1.4649046510743942,47.04943705082444
508,231.2220001220703,339.7200012207031,1.4692373608106186,45.79407445674353
509,231.89999389648438,340.7049865722656,1.4691892865005838,45.944411286031354
510,231.11000061035156,339.2099914550781,1.4677425925284027,46.11653747091263
511,218.6300048828125,327.29998779296875,1.4970497209127551,37.128390587854014
512,218.42999267578125,327.45001220703125,1.4991073716376944,36.643439359338615
