,nke,bkng,Ratio,Spread
1006,111.41000366210938,1832.074951171875,16.44443847904625,122.49869894252915
1007,111.0999984741211,1835.2750244140625,16.519127359318187,113.8106449762853
1008,110.69499969482422,1794.3499755859375,16.209855734520918,147.5660541333101
1009,111.0999984741211,1812.43505859375,16.313547106086837,136.6506107965978
1010,111.44000244140625,1821.0772705078125,16.341324754235465,134.0274440174643
1011,111.04000091552734,1814.81005859375,16.34375039292687,133.21348197485224
1012,111.19999694824219,1822.300048828125,16.387590816898232,128.55588028585146
1013,111.11000061035156,1821.8299560546875,16.396633480757597,127.432779826671
1014,111.62999725341797,1828.5899658203125,16.38081170663402,129.87820166121116
1015,110.43000030517578,1826.97998046875,16.54423594512225,110.24480020490968
1016,110.08999633789062,1823.0799560546875,16.55990568352142,108.12577948404295
1017,109.70500183105469,1812.8800048828125,16.52504420604852,111.51022396683938
1018,109.19999694824219,1803.1099853515625,16.511996664305652,112.34020904120088
1019,108.93900299072266,1801.9100341796875,16.540540896387125,108.91981880118796
1020,109.3499984741211,1811.9150390625,16.56986798670427,106.19061244678632
1021,109.12000274658203,1808.77001953125,16.575971169391362,105.26404811990609
1022,108.12999725341797,1816.5699462890625,16.799870456222,79.93818543033821
1023,108.58000183105469,1818.06494140625,16.744012808501076,86.40956166271953
1024,108.6500015258789,1819.949951171875,16.750574556949164,85.76374720985054
1025,108.86000061035156,1811.6099853515625,16.641649597596047,97.8212989684313
1026,108.625,1810.530029296875,16.66771028121404,94.74107038840351
1027,108.66000366210938,1816.719970703125,16.71930709990055,89.17079416961123
1028,109.27999877929688,1832.6500244140625,16.770223690387326,84.21643178246781
1029,106.94999694824219,1800.989990234375,16.83955158134276,74.62875259702368
1030,107.23999786376953,1807.0799560546875,16.850801865459566,73.67263451874636
1031,105.83000183105469,1815.25,17.152508443662658,40.54161782730138
1032,105.27999877929688,1810.2900390625,17.19500436979954,35.76494769160412
1033,104.84500122070312,1795.3499755859375,17.123849059876974,43.004307086193776
1034,105.06999969482422,1799.0150146484375,17.122061671967984,43.32238616739836
1035,105.19000244140625,1796.375,17.077430918405298,48.086793521485916
1036,106.56999969482422,1853.989990234375,17.39692216893586,14.901711622370737
1037,105.94999694824219,1857.0899658203125,17.527985080806776,0.8259096504797405
1038,106.5,1865.3900146484375,17.515399198576876,2.2624918955519995
1039,106.12000274658203,1857.489990234375,17.503674539757792,3.4354753349615628
1040,106.26499938964844,1867.780029296875,17.57662485319527,-4.287707387600779
1041,108.08899688720703,1896.3399658203125,17.54424613449952,-0.5576581456801826
1042,107.86000061035156,1876.5899658203125,17.398386382358428,15.138451139074629
1043,108.27999877929688,1866.0999755859375,17.234022872400843,33.06361324998615
1044,110.0999984741211,1898.6199951171875,17.244505190101854,32.76280691255364
1045,110.7699966430664,1894.949951171875,17.107068778542647,48.293739574554266
1046,111.29129791259766,1895.0,17.027387006378824,57.47221797585679
1047,111.5,1898.719970703125,17.028878661014573,57.44687264389735
1048,112.1500015258789,1911.3699951171875,17.04297787883787,56.30373902666078
