,adi,avgo,Ratio,Spread
1051,152.1699981689453,512.0,3.36465798883402,6.951577493999341
1052,154.36000061035156,519.5800170898438,3.3660275656606866,6.889621100388101
1053,154.7100067138672,524.6300048828125,3.391054114897069,3.0411694703619534
1054,154.14999389648438,523.1029052734375,3.393466921735426,2.6458007426475407
1055,154.47000122070312,523.8800048828125,3.391467603695458,2.967254468752205
1056,154.52000427246094,523.5999755859375,3.38855786376169,3.418939272034183
1057,154.60000610351562,523.385009765625,3.3854139010523827,3.9085434262165992
1058,154.14999389648438,522.219970703125,3.387739159132299,3.5287353129600407
1059,155.1699981689453,529.5700073242188,3.4128376205021014,-0.3197280286748563
1060,155.16000366210938,529.530029296875,3.412799798909699,-0.3140601498500044
1061,154.52999877929688,526.1900024414062,3.405099376160109,0.863222565084445
1062,154.94500732421875,527.6375122070312,3.405321160835872,0.8403958825404945
1063,154.58999633789062,525.4099731445312,3.3987320369432674,1.849217516885321
1064,154.94000244140625,526.6300048828125,3.3989285954862978,1.8307219415466736
1065,155.66000366210938,529.25,3.400038465557544,1.6824194472824021
1066,150.88999938964844,512.280029296875,3.3950562089538927,2.2774396190178297
1067,150.10000610351562,507.8800048828125,3.383610820991945,3.965495606712327
1068,150.25999450683594,508.17999267578125,3.382004600383917,4.2147320995772795
1069,150.60000610351562,511.1690979003906,3.394216979971675,2.3928528893916083
1070,149.7899932861328,509.6499938964844,3.4024301805190516,1.1312634060796856
1071,148.3300018310547,504.1600036621094,3.3989078233568617,1.609248097570489
1072,148.25,503.489990234375,3.3962225310919054,2.004623191434948
1073,148.5800018310547,505.385009765625,3.4014335949482706,1.2424671441835673
1074,150.40499877929688,508.69000244140625,3.38213494611209,4.202507587960643
1075,150.52000427246094,510.04998779296875,3.3885860571044857,3.2373246629435672
1076,150.6750030517578,510.3500061035156,3.387091393840604,3.469401754924067
1077,149.67999267578125,506.6094970703125,3.384617329369256,3.7941390709187064
1078,148.86000061035156,505.5199890136719,3.395942408578215,2.0686958737283905
1079,150.25999450683594,511.1000061035156,3.4014376732874405,1.294718671842904
1080,149.4199981689453,505.8800048828125,3.3856244885696434,3.631095959771048
1081,148.3800048828125,501.19000244140625,3.3777462322988594,4.7509048246805925
1082,148.33999633789062,498.8500061035156,3.362882691241471,6.9535558046831945
1083,149.80999755859375,505.2200012207031,3.3724051094994594,5.629928760804976
1084,148.72000122070312,502.4200134277344,3.378294844700372,4.688067470870042
1085,147.08999633789062,497.79998779296875,3.384322524894473,3.712448364586496
