,gs,spgi,Ratio,Spread
320,322.8599853515625,341.2749938964844,1.057037134920482,-0.4666901829046992
321,324.1099853515625,343.0299987792969,1.0583752870409464,-0.9022055068668351
322,320.260009765625,335.30999755859375,1.04699302858319,2.753793643857591
323,318.3999938964844,334.7099914550781,1.0512248676860727,1.3903825324715058
324,319.2134094238281,337.5703125,1.0575066790248744,-0.6113038761808411
325,319.92999267578125,337.80499267578125,1.0558715981909037,-0.08956475676274067
326,319.7950134277344,337.1600036621094,1.0543003783837894,0.4129412901416458
327,318.70001220703125,336.9801025390625,1.0573582981859326,-0.5630317289284221
328,318.6700134277344,335.8699951171875,1.053974271078862,0.5154092320981931
329,324.5,342.4700012207031,1.0553775076138772,0.06948825685651627
330,321.6600036621094,340.75,1.0593483682165965,-1.208386934456371
331,320.0899963378906,339.6099853515625,1.0609828149489131,-1.7256589033190721
332,321.25,340.885009765625,1.0611206529669261,-1.7761931410763623
333,321.2900085449219,339.3699951171875,1.0562731055788115,-0.21894580680748277
334,320.8299865722656,340.1499938964844,1.0602188328174462,-1.4845399379137234
335,320.4599914550781,338.5899963378906,1.056574940292832,-0.31510613448358527
336,318.6700134277344,342.5899963378906,1.0750619195476347,-6.204591988604932
337,319.70001220703125,343.3500061035156,1.0739755802110171,-5.877343646301256
338,318.81500244140625,341.57000732421875,1.0713736954301407,-5.0315537831826305
339,320.49969482421875,343.7300109863281,1.0724815547011683,-5.413210238095303
340,321.0400085449219,344.1199951171875,1.0718913093631945,-5.232843718577556
341,320.88751220703125,344.5,1.0735849383186167,-5.773822461877728
342,321.4100036621094,344.3900146484375,1.0714974976649652,-5.112299494663944
343,316.80999755859375,342.260009765625,1.0803320993755074,-7.83802263124096
344,317.2900085449219,341.8800048828125,1.0775000651632847,-6.951322160753705
345,316.6400146484375,340.9082946777344,1.0766431243891954,-6.665740083457706
346,314.2872009277344,339.5400085449219,1.0803494623473198,-7.781064461355356
347,313.32000732421875,338.25,1.0795671903900605,-7.512017405414042
348,314.8349914550781,339.5199890136719,1.0784061436262427,-7.182801825091531
349,314.4700012207031,338.75,1.0772092685631294,-6.798093454091827
350,310.6600036621094,340.2799987792969,1.0953453768364847,-12.34989383163662
351,309.2300109863281,340.489990234375,1.1010897330059888,-14.069373610655475
352,309.2799987792969,340.8599853515625,1.1021080790769182,-14.386602031129144
353,309.6400146484375,341.0799865722656,1.1015371736095698,-14.226573507551052
354,309.3399963378906,341.9150085449219,1.1053048832762309,-15.378292302791749
355,306.42999267578125,338.54998779296875,1.104820010719943,-15.0850471095344
356,304.20001220703125,336.44000244140625,1.1059828696273464,-15.329010513936623
357,291.71759033203125,330.6199951171875,1.1333563901336143,-22.68534345630036
358,289.7900085449219,330.29998779296875,1.139790807320975,-24.40007536561842
359,289.0537109375,331.8599853515625,1.1480910737150791,-26.737302528371913
360,289.1700134277344,334.6700134277344,1.1573468820665624,-29.42456266731773
361,288.8949890136719,335.0849914550781,1.1598850938851706,-30.12985416888904
362,289.10009765625,335.7699890136719,1.161431600112823,-30.59834075763331
363,286.9700012207031,332.760009765625,1.1595637465593682,-29.836873514425235
364,283.1700134277344,323.95001220703125,1.1440124195555192,-25.038111329096466
365,280.8800048828125,324.0400085449219,1.1536599363137878,-27.545421558749126
366,283.55999755859375,326.1499938964844,1.1501974774459855,-26.826429027520533
367,283.8699951171875,324.79998779296875,1.1441856954937575,-25.149192090538065
368,284.3500061035156,324.1099853515625,1.1398276011767432,-23.95249406145706
369,282.739990234375,322.2099914550781,1.1395982265826097,-23.752019468104265
370,283.3699951171875,322.3800048828125,1.1376645743650184,-23.25700500392196
371,285.010009765625,315.6050109863281,1.1073471112325586,-14.75082534345762
372,284.29998779296875,316.2099914550781,1.1122406086255152,-16.10529907578706
373,285.4599914550781,317.2650146484375,1.1114167454123407,-15.935832092841224
374,286.5400085449219,319.5299987792969,1.1151322302316573,-17.06075920495755
375,285.5,318.4599914550781,1.1154465550090302,-17.08857621365047
376,282.4800109863281,317.57000732421875,1.1242211660052257,-19.386467259897415
377,282.6700134277344,317.57000732421875,1.123465497713314,-19.185902269824112
378,290.6199951171875,322.4200134277344,1.1094213021981645,-15.64397410751161
379,288.9549865722656,322.69000244140625,1.116748342948924,-17.671532233520395
380,289.6864013671875,321.07000732421875,1.1083364832070646,-15.279461768262365
381,288.6300048828125,320.05999755859375,1.1088937121715472,-15.38457530754863
382,286.44000244140625,319.2900085449219,1.114683723724082,-16.926334578110698
383,293.3399963378906,325.1700134277344,1.1085089571392084,-15.522763538889194
384,290.4800109863281,321.3900146484375,1.1064100884503347,-14.761741407473721
385,282.0,316.239990234375,1.1214184050864362,-18.56314575772842
386,282.77081298828125,315.4800109863281,1.1156738832143982,-16.98950275779083
387,282.6000061035156,314.9599914550781,1.1145080844043191,-16.64978554736325
388,285.5700988769531,315.42999267578125,1.1045623961201,-13.984581645372145
389,283.6300048828125,314.159912109375,1.1076399065718614,-14.762448093731393
390,285.2049865722656,315.8900146484375,1.1075893813953244,-14.830013117102794
