,cmcsa,chtr,Ratio,Spread
850,38.26499938964844,451.3550109863281,11.795505505964545,-38.282350223921895
851,38.435001373291016,452.510009765625,11.77338346812393,-37.552921984077756
852,38.48500061035156,453.5799865722656,11.785890070903708,-38.06867047388047
853,38.53499984741211,453.260009765625,11.76229431842244,-37.19446535040194
854,38.720001220703125,453.9649963378906,11.724302221745823,-35.848760636966205
855,38.68000030517578,454.4599914550781,11.749224091765758,-36.787155321588074
856,38.03499984741211,448.80999755859375,11.799921108429574,-38.28682088156992
857,38.0099983215332,447.29998779296875,11.767955999607791,-37.053946416818945
858,37.880001068115234,443.7200012207031,11.71383285926557,-34.914945011349886
859,37.810001373291016,441.9700012207031,11.689235259666262,-33.94087311190495
860,37.55500030517578,439.0899963378906,11.691918326981769,-33.88748761534893
861,37.640499114990234,438.9100036621094,11.660578737844487,-32.75976324922752
862,37.630001068115234,438.1400146484375,11.643369710655778,-32.10614230818388
863,37.62839889526367,434.3699951171875,11.543674667801561,-28.35388243918092
864,37.529598236083984,430.739990234375,11.47734083175521,-25.819056728269032
865,37.247398376464844,430.0799865722656,11.546577890498149,-28.287163861514642
866,37.3849983215332,431.3699951171875,11.538585381418214,-28.05191341378682
867,37.41999816894531,430.1449890136719,11.495056388609,-26.438943259993636
868,37.28499984741211,431.9750061035156,11.585758558974442,-29.76538103379076
869,37.2400016784668,432.260009765625,11.607411124676982,-30.549177495581176
870,37.40999984741211,437.0,11.681368665662534,-33.4047829957253
871,37.55500030517578,436.6499938964844,11.62694688718471,-31.44748517394268
872,37.54499816894531,435.55999755859375,11.601012619541411,-30.468359870365674
873,37.189998626708984,431.0199890136719,11.589674776275023,-29.863427345376095
874,37.15999984741211,430.05999755859375,11.573196967828942,-29.235964423418665
875,37.16999816894531,430.0,11.568469765469485,-29.065138115421377
876,37.11000061035156,428.989990234375,11.559956431655552,-28.720185416037822
877,37.494998931884766,432.6300048828125,11.538338904042888,-28.09259551142233
878,37.43000030517578,430.95001220703125,11.513492083713393,-27.133095419039336
879,37.25,433.1050109863281,11.626980160706795,-31.283349966880763
880,37.189998626708984,432.364990234375,11.625840446357548,-31.20842856607922
881,37.18000030517578,433.20001220703125,11.651425730266226,-32.15427928813901
882,37.26499938964844,436.6199951171875,11.716624239056687,-34.63206983117979
883,37.61000061035156,438.67999267578125,11.66391878640495,-32.86782011924478
884,37.474998474121094,438.6449890136719,11.705003518988388,-34.32927942599892
885,37.17499923706055,432.80999755859375,11.642501854502159,-31.819700156858318
886,37.10499954223633,431.8074951171875,11.63744779529412,-31.59312581600713
887,37.06999969482422,431.1099853515625,11.629619339105494,-31.28358010065969
888,37.14500045776367,429.2799987792969,11.556871543652736,-28.622229910682137
889,37.029998779296875,428.57000732421875,11.573589561224296,-29.18700164075031
890,36.79999923706055,425.7699890136719,11.569836897846654,-28.936467415585895
891,36.79999923706055,428.05999755859375,11.632065392205309,-31.22647596050777
892,36.61000061035156,423.8299865722656,11.576890999898719,-29.102549492127736
893,36.724998474121094,423.1400146484375,11.521852477314885,-27.13785666806345
