,de,noc,Ratio,Spread
81,376.54998779296875,370.0,0.9826052635631208,104.03425994702955
82,377.3599853515625,371.20001220703125,0.9836761358287832,103.85665915186756
83,377.5400085449219,370.5899963378906,0.9815913226420232,104.69390751737681
84,369.70001220703125,366.8900146484375,0.9923992494838757,98.49793132420534
85,368.4949951171875,368.8349914550781,1.0009226620236253,95.03193360696757
86,371.70001220703125,369.70001220703125,0.9946193168299224,98.2124139965009
87,373.3523864746094,369.25,0.9890120255736242,100.74811928979771
88,374.0899963378906,368.92498779296875,0.9861931390962493,102.00417225581019
89,374.8800048828125,370.8699951171875,0.9893032177939751,101.05634540853588
90,374.4800109863281,370.989990234375,0.9906803550267986,100.43146194927276
91,373.0400085449219,368.614990234375,0.9881379524737652,100.98883310139159
92,376.7449951171875,370.75,0.9840873928124175,103.53040601446399
93,370.9949951171875,371.3699951171875,1.0010107953070406,95.65253023346979
94,371.32000732421875,372.1000061035156,1.0021006106967347,95.33276269286573
95,371.07000732421875,373.79998779296875,1.0073570496533413,93.31722097455143
96,372.1549987792969,374.6976013183594,1.0068321063734262,93.78912718867507
97,370.7799987792969,373.8399963378906,1.0082528657658667,92.91115201040746
98,367.9700012207031,370.3900146484375,1.0065766595638401,92.81424205710202
99,365.9800109863281,368.9150085449219,1.0080195569989843,91.77740265744647
100,368.0799865722656,370.70001220703125,1.007118087726433,92.64307242136174
101,368.9649963378906,370.8550109863281,1.0051224768397993,93.60516847079701
102,369.885009765625,371.2900085449219,1.003798474504785,94.33144876743732
103,372.19000244140625,372.6400146484375,1.0012090926786839,95.89089688509885
104,369.6000061035156,369.67999267578125,1.0002164138824263,95.58172158121486
105,371.739990234375,371.05499267578125,0.9981573207709995,96.90789539760048
106,372.6400146484375,373.2749938964844,1.0017040017794276,95.8239410972066
107,370.6650085449219,372.9100036621094,1.0060566685968024,93.69599939947618
108,370.7900085449219,373.2699890136719,1.0066883691890245,93.49379406234429
109,373.4100036621094,373.989990234375,1.0015532164820908,96.08085578082431
110,372.9574890136719,374.6099853515625,1.0044307900674172,94.88967852155263
111,372.20001220703125,373.1700134277344,1.0026061289330737,95.37353283352006
112,381.7650146484375,375.56500244140625,0.9837596113600384,105.05187360571709
113,385.6700134277344,378.4700012207031,0.9813311588758498,107.07592093641107
114,387.1000061035156,379.3500061035156,0.9799793338212256,108.00091017376165
115,386.0585021972656,379.0299987792969,0.9817942011949853,107.00628948711936
116,384.32000732421875,378.6099853515625,0.9851425326190755,105.23190494559917
117,389.3900146484375,378.8399963378906,0.9729062946822814,111.40146058949806
118,389.7900085449219,379.4200134277344,0.9733959442523976,111.32633184172992
119,398.17999267578125,382.9800109863281,0.9618263549926032,118.35650882105078
120,394.776611328125,382.3399963378906,0.968497082569318,114.70063900432051
121,394.1600036621094,383.17999267578125,0.9721432644501885,113.08233573489427
122,394.3158874511719,383.67999267578125,0.9730269686972538,112.7790985067965
123,394.3900146484375,384.2300109863281,0.974238689407068,112.32264651828375
124,395.1000061035156,384.4200134277344,0.9729688875960607,113.02882377310003
125,395.4599914550781,384.3699951171875,0.9719567172975313,113.53323003536154
126,397.3999938964844,383.8800048828125,0.9659788897299441,116.47196917534005
127,395.20001220703125,384.3800048828125,0.9726214398026118,113.19506403366863
128,398.17999267578125,386.06500244140625,0.9695740859480109,115.27151736597266
129,396.0050048828125,384.1600036621094,0.9700887587918028,114.431159302382
130,392.7200012207031,380.94000244140625,0.970004077351088,113.5046971213881
131,392.7699890136719,381.95001220703125,0.9724521294668875,112.55778395333077
132,393.1499938964844,382.010009765625,0.9716647989220305,112.97744380188782
133,398.8399963378906,386.260009765625,0.9684585631135949,115.90959314040872
134,399.2200012207031,387.2449951171875,0.9700039926183572,115.40426519599701
135,399.19000244140625,386.3949890136719,0.9679475604361799,116.21640563686974
136,395.32501220703125,387.4599914550781,0.980104925038656,110.27285747583356
137,389.36981201171875,395.31500244140625,1.0152687502890145,94.9009539074783
138,391.0299987792969,400.375,1.0238984253123187,91.93651068605202
139,392.6700134277344,399.260009765625,1.0167825301462787,95.12159319960163
140,391.7250061035156,388.2850036621094,0.991218323089394,104.90377314909937
141,389.8900146484375,384.32501220703125,0.9857267377149318,106.54756477807977
142,390.2850036621094,387.06500244140625,0.9917496158179553,104.30614552192132
143,390.010009765625,389.8999938964844,0.9997179152678498,101.1240457391982
144,386.5350036621094,388.92999267578125,1.0061960469064413,97.70775485462893
145,386.8800048828125,389.4800109863281,1.0067204457989583,97.59321092473088
146,387.17999267578125,390.5199890136719,1.0086264693451954,96.93188952381603
147,393.2250061035156,384.30999755859375,0.9773284801155931,110.77213942578196
148,394.4949951171875,388.04998779296875,0.9836626385531096,108.63518027063758
149,395.3999938964844,388.010009765625,0.9813101056020904,109.81748406163824
150,394.7257080078125,386.3900146484375,0.9788823145027837,110.58636848086586
151,394.739990234375,385.9800109863281,0.9778082295567629,111.0143997422803
152,393.42999267578125,384.29998779296875,0.9767938259594348,111.04089146604814
153,393.32000732421875,384.7799987792969,0.9782873782520749,110.42205255686655
154,388.7250061035156,388.739990234375,1.0000385468663557,100.6620662304998
155,387.760009765625,389.3999938964844,1.0042293792282775,98.78400547944771
156,387.3599853515625,392.6600036621094,1.0136824104475755,95.01906885123582
157,387.8399963378906,391.0799865722656,1.0083539352954003,97.20497506387709
158,390.4549865722656,393.364990234375,1.0074528531128666,98.22071697709178
159,390.5899963378906,393.3399963378906,1.0070406309065352,98.41612561572485
160,390.57000732421875,393.5299987792969,1.0075786450561244,98.20089223939378
161,387.7449951171875,395.57000732421875,1.0201808206567986,92.59503996013625
162,388.42999267578125,396.8599853515625,1.0217027336578968,92.1696933302312
163,389.94000244140625,399.79998779296875,1.0252859037026962,91.13568578970994
164,386.4599914550781,401.0400085449219,1.0377271060710525,85.50305556862541
165,383.1600036621094,398.3599853515625,1.0396700635352778,84.01770178922202
166,382.6099853515625,397.44000244140625,1.0387601412864778,84.24342952357692
167,380.67999267578125,398.1199951171875,1.045812763415333,81.12732266991024
168,376.9100036621094,397.5799865722656,1.0548406322711625,76.9086998469899
169,372.19000244140625,395.5400085449219,1.0627367902156146,72.99090298861448
170,370.1400146484375,393.8399963378906,1.0640297745488652,72.10333836718875
171,367.4100036621094,392.42999267578125,1.068098279209299,70.06741264675018
172,372.1300048828125,392.9200134277344,1.05586759538906,75.53516678051624
173,369.4200134277344,391.9259033203125,1.0609222269355494,73.10861696082632
174,369.1000061035156,391.2699890136719,1.0600649757343503,73.3606051856019
175,370.05999755859375,389.5400085449219,1.0526401424494518,76.3023253794356
176,367.8190002441406,394.8500061035156,1.0734899661013517,68.16365111193544
177,364.9700012207031,394.80999755859375,1.0817601343619634,64.60753880061189
178,361.9599914550781,391.82000732421875,1.0824953491381837,63.798173960934875
179,358.010009765625,389.6199951171875,1.0882935797584439,61.01236082426662
180,357.3299865722656,391.6099853515625,1.0959337309139159,58.16401803580065
181,353.7699890136719,390.5,1.1038245530343973,54.78043165802113
182,347.6000061035156,389.5,1.12054083187791,47.992431717214046
183,344.0,388.25,1.1286337209302326,44.6983595975111
184,346.4599914550781,389.07000732421875,1.1229868294176917,46.983452171542964
185,341.1730041503906,387.6499938964844,1.1362270437012845,41.730018133454266
186,339.9849853515625,386.07000732421875,1.1355501682669953,41.810439719936696
187,340.2900085449219,386.7300109863281,1.136471836596036,41.53544856862651
188,337.42999267578125,386.1000061035156,1.1442373662216174,38.55542669060149
189,334.7099914550781,391.114990234375,1.1685190171171422,30.107147904912257
190,336.05999755859375,390.57501220703125,1.1622181010667076,32.351157792208525
191,335.7900085449219,391.7699890136719,1.166711275035633,30.815390021781912
192,334.239990234375,391.1499938964844,1.170266890033724,29.47888984772344
193,337.92999267578125,393.9200134277344,1.1656852660772001,31.36653942410503
194,338.9800109863281,391.6000061035156,1.155230377638137,35.011921981847465
195,342.760009765625,395.489990234375,1.153839359803981,35.89320394654838
196,341.3399963378906,402.8699951171875,1.1802601495266574,26.720801150779483
197,342.5730895996094,407.260009765625,1.1888266245361538,23.887246283367904
198,344.04998779296875,408.5400085449219,1.187443752478084,24.471447650156893
199,344.2550048828125,409.1708984375,1.1885692078079895,24.099338552731286
200,343.7799987792969,408.5150146484375,1.188303613063597,24.155650582855333
201,344.7650146484375,408.8349914550781,1.1858366541975665,25.079000320593583
202,346.8399963378906,409.6600036621094,1.1811210010019135,26.87311324080314
203,357.0400085449219,434.3500061035156,1.2165303487238373,15.057975385136716
204,361.6050109863281,435.82000732421875,1.2052377430707026,19.35010337307931
205,359.8999938964844,435.2900085449219,1.2094748983800245,17.7279611840567
206,358.93499755859375,431.6400146484375,1.2025576151235438,20.15989799159836
207,357.4649963378906,430.9800109863281,1.205656540924494,18.964407143183667
208,358.70001220703125,436.9800109863281,1.2182324954427821,14.52329371642371
209,360.0,442.1199951171875,1.228111097547743,11.024206327437797
210,357.3949890136719,453.25,1.2682046865034844,-3.393947923492034
211,356.1300048828125,452.5899963378906,1.270856120328359,-4.3306579767542654
212,352.7300109863281,450.7799987792969,1.2779746115698933,-6.812269106570012
213,355.6300048828125,453.82000732421875,1.276101569308703,-6.191789020804675
214,358.4100036621094,455.301513671875,1.270337069333338,-4.164269388345316
215,356.864990234375,455.1400146484375,1.2753843248941827,-5.952948292294776
216,358.239990234375,455.8699951171875,1.2725268187366212,-4.947348602308365
217,371.4200134277344,451.1099853515625,1.2145548679199891,16.44901516046558
218,373.30999755859375,446.9599914550781,1.197289101224578,22.984622844474405
219,375.79998779296875,452.17999267578125,1.203246427258776,20.90758718466485
