,bac,schw,Ratio,Spread
674,36.595001220703125,65.44999694824219,1.7884955530815707,6.902992562113126
675,36.4900016784668,64.55500030517578,1.7691147529672624,7.584559495459543
676,36.52000045776367,64.625,1.7695782910720521,7.575537502260686
677,36.470001220703125,64.2300033569336,1.7611736004130374,7.868902057941084
678,36.36000061035156,64.13999938964844,1.7640263562423595,7.735310780558293
679,36.310001373291016,64.51000213623047,1.776645543827571,7.263675946590253
680,35.75,63.970001220703125,1.7893706635161712,6.665377322913101
681,35.53499984741211,64.04000091552734,1.802166911228822,6.1583526737009455
682,35.474998474121094,64.51000213623047,1.8184638452709259,5.566388295715881
683,35.75,64.58999633789062,1.8067131842766608,6.045382205725601
684,35.599998474121094,64.4000015258789,1.808988884443171,5.930473001548079
685,35.7400016784668,64.56999969482422,1.8066591119867623,6.045055532927306
686,36.619998931884766,66.30750274658203,1.810691007116567,6.096298930450671
687,36.45500183105469,67.13500213623047,1.8415854824903783,4.9334144278315355
688,36.23649978637695,66.87000274658203,1.8453769856580267,4.754270662419073
689,35.88999938964844,65.8499984741211,1.8347729059341769,5.069953015788456
690,36.0099983215332,65.80500030517578,1.8274091466931786,5.358869745266431
691,35.8849983215332,65.61000061035156,1.828340634782238,5.299785344610014
692,35.56999969482422,65.1500015258789,1.8315997212493331,5.1194952999227175
693,35.05500030517578,64.94000244140625,1.8525175260608406,4.282669151660158
694,35.125,64.87000274658203,1.8468328184080294,4.494955319631031
695,34.79999923706055,64.44999694824219,1.8520114471613445,4.254340918914976
696,34.70000076293945,64.44999694824219,1.8573485743861002,4.051076744142974
697,34.503501892089844,63.95000076293945,1.8534350792259848,4.151655026543394
698,34.61000061035156,64.41500091552734,1.861167286320745,3.9031319179505024
699,35.06999969482422,64.9800033569336,1.8528658090214818,4.273157086945488
700,35.59000015258789,65.69000244140625,1.845743246972975,4.62014877015602
701,35.41999816894531,65.70999908447266,1.855166642613897,4.254593725139713
702,35.470001220703125,65.95999908447266,1.8595995718763363,4.106233566556951
703,35.255001068115234,65.5999984741211,1.860728874958112,4.029209222520577
704,34.845001220703125,65.01000213623047,1.8656909128648513,3.785810037395975
705,35.185001373291016,65.57599639892578,1.8637485814823533,3.9109248245692347
706,35.16999816894531,65.5999984741211,1.8652260986480547,3.856426144530004
707,34.755001068115234,64.55500030517578,1.857430537224167,4.057871009543347
708,34.4900016784668,63.709999084472656,1.8472019711222232,4.364215188472527
709,34.8849983215332,64.18000030517578,1.8397593060957629,4.697112885940725
710,34.994998931884766,64.5199966430664,1.8436919163406724,4.580711792718048
711,35.125,64.5,1.8362989323843417,4.864958066213062
712,34.935001373291016,64.125,1.8355516667884182,4.853753032533745
713,34.81999969482422,64.06999969482422,1.8400344703147093,4.674992558093606
714,35.73500061035156,64.70500183105469,1.8106898202293922,5.899887861748865
715,35.70589828491211,64.76000213623047,1.8137060050830724,5.785732052287755
716,35.78620147705078,64.91000366210938,1.813827704058932,5.798960637918937
717,35.83000183105469,64.94999694824219,1.812726587469737,5.847999138416639
