,wfc,spgi,Ratio,Spread
1579,46.27000045776367,315.3599853515625,6.81564690364398,45.06461652033659
1580,46.119998931884766,313.75,6.802905621558698,45.48033989490791
1581,45.97999954223633,313.8399963378906,6.8255763258458355,44.27571524320877
1582,47.630001068115234,337.69000244140625,7.0898592246193495,33.56246940122174
1583,47.900001525878906,339.1700134277344,7.080793374181652,34.23211175067156
1584,47.994998931884766,341.5899963378906,7.117199790392336,32.56846641268897
1585,48.0,342.07000732421875,7.126458485921224,32.12827225795224
1586,47.845001220703125,343.0400085449219,7.169819203525994,29.92422260001019
1587,47.849998474121094,345.19000244140625,7.214002370932086,27.814015163773497
1588,47.91999816894531,346.0899963378906,7.222245608560462,27.47133542419335
1589,47.86000061035156,356.6600036621094,7.452152091802689,16.423647606253105
1590,47.42499923706055,350.7149963378906,7.395150278965578,18.905319494272256
1591,47.625,351.80499267578125,7.386981473507218,19.407662335255345
1592,47.849998474121094,354.6499938964844,7.4117033480845596,18.354023708695372
1593,47.78499984741211,356.42401123046875,7.4589099585352745,16.06250904939811
1594,47.564998626708984,356.5,7.495007049150128,14.234944145971388
1595,47.560001373291016,356.07000732421875,7.486753512252469,14.625150361504955
1596,47.224998474121094,347.79998779296875,7.364743229871363,20.227988860320416
1597,47.415000915527344,347.0899963378906,7.320257083960668,22.450716202433235
1598,47.38079833984375,349.489990234375,7.376194629048277,19.778412838330162
1599,47.525001525878906,351.55499267578125,7.397264205964268,18.861507931490344
1600,47.404998779296875,351.32501220703125,7.411138513950664,18.136066670109876
1601,47.224998474121094,349.9649963378906,7.4105877743896285,18.06298031539854
1602,46.90999984741211,347.739990234375,7.412918170230155,17.780072712845033
1603,47.11000061035156,353.3299865722656,7.500105752378781,13.782415553828178
1604,47.084999084472656,354.8800048828125,7.53700778980884,12.033343456668154
1605,46.98500061035156,355.3832092285156,7.5637587445347165,10.733984707200028
1606,46.47999954223633,353.0,7.594664446569739,9.096544342611827
1607,46.73500061035156,355.0899963378906,7.5979456873964395,9.036781217068784
1608,46.744998931884766,356.1000061035156,7.6179273556602825,8.106374743282805
1609,46.72999954223633,354.739990234375,7.591268857465913,9.34697048899307
1610,46.334999084472656,353.8500061035156,7.636775938171853,7.092093093696354
1611,46.23500061035156,354.45001220703125,7.666270304486021,5.6959325864157275
1612,46.279998779296875,355.1000061035156,7.672861181283519,5.404199060222487
1613,46.224998474121094,354.6400146484375,7.672039510114456,5.4262964818267445
1614,46.150001525878906,354.2099914550781,7.67518916020951,5.25921905803421
1615,46.08000183105469,353.5400085449219,7.672308908344285,5.371887811286234
1616,46.209999084472656,353.8999938964844,7.658515492492204,6.04689711034951
1617,45.70500183105469,347.0799865722656,7.593916916472781,8.846285212808146
1618,45.755001068115234,345.0400085449219,7.541033777515655,11.284340442034368
1619,45.95000076293945,346.260009765625,7.535582241924526,11.61686156861362
1620,46.005001068115234,347.0050048828125,7.5427670215469655,11.309760484899988
1621,46.0,345.0450134277344,7.500978552776834,13.229935108386774
1622,45.7599983215332,344.2349853515625,7.5226179628065335,12.129150095641426
1623,46.029998779296875,346.92999267578125,7.537041100940058,11.583796107200618
1624,46.47999954223633,345.1700134277344,7.4262051813076875,16.926530914877453
1625,46.40999984741211,344.9200134277344,7.4320192751943654,16.619216757973227
