,mrk,tmo,Ratio,Spread
1429,92.12000274658203,504.5450134277344,5.477040798790627,73.13453215711561
1430,92.04000091552734,504.70001220703125,5.483485519195462,72.4723404452399
1431,92.05999755859375,504.2099914550781,5.476971592728555,73.08913524604762
1432,92.30000305175781,503.6499938964844,5.456662808711496,75.17071160237779
1433,92.51499938964844,504.2850036621094,5.450845884332721,75.89872842840558
1434,92.43000030517578,503.3900146484375,5.446175624649968,76.25484308943001
1435,93.37789916992188,517.1400146484375,5.538141457941628,68.51430060634678
1436,93.26000213623047,514.5900268554688,5.517799861335798,70.31684872859833
1437,93.63999938964844,516.8499755859375,5.51954270562579,70.46599387500854
1438,94.12000274658203,515.1950073242188,5.473809947832031,75.16407136361991
1439,93.66000366210938,516.0576782226562,5.509904527490746,71.38511365572461
1440,94.05000305175781,518.0549926757812,5.508293204314773,71.86030428819598
1441,94.1500015258789,517.5,5.496547972521863,73.04926394541056
1442,94.81169891357422,529.6300048828125,5.586125034692161,65.11426602832003
1443,94.58999633789062,523.9400024414062,5.539063566191594,69.39872589602729
1444,95.11000061035156,522.9199829101562,5.4980546688509095,73.71545112045922
1445,95.13500213623047,524.8099975585938,5.516476436370723,71.98394030952514
1446,94.88999938964844,525.9199829101562,5.542417391642737,69.32069474015762
1447,94.63999938964844,523.280029296875,5.5291634897676305,70.37570671556537
1448,94.66500091552734,524.530029296875,5.540907666233799,69.28421055306879
1449,93.70999908447266,501.8299865722656,5.355138101323669,85.92976461254185
1450,93.80000305175781,503.1650085449219,5.364232325955053,85.16534678118174
1451,93.38569641113281,500.1199951171875,5.355423949674231,85.58375282661976
1452,93.69999694824219,500.8500061035156,5.345251039657708,86.84633387257432
1453,93.30500030517578,502.2250061035156,5.38261619914122,82.96714736690947
1454,93.25,504.04998779296875,5.405361799388404,80.79347658238092
1455,93.29000091552734,505.6000061035156,5.4196591396898866,79.49705473812347
1456,93.0999984741211,496.7449951171875,5.335606909330585,87.147494601722
1457,93.11000061035156,498.0199890136719,5.348727158726967,85.93591191395504
1458,92.97000122070312,493.2200012207031,5.305152143107318,89.84833625920103
1459,92.98999786376953,490.5299987792969,5.275083450350477,92.66511274946177
1460,92.83000183105469,488.3599853515625,5.26079904900088,93.82078868061879
1461,92.86000061035156,489.3599853515625,5.2698684270416765,93.0109739381908
