,aapl,ma,Ratio,Spread
972,145.4499969482422,323.3699951171875,2.2232382392710357,-6.303221401997978
973,144.3699951171875,317.25,2.1974787748831255,-2.553823054720458
974,146.02999877929688,322.07501220703125,2.205540059572286,-3.735138365800883
975,146.47999572753906,324.3299865722656,2.2141589024588546,-5.002372450140972
976,147.41000366210938,324.8900146484375,2.2039889191858695,-3.5210393523877928
977,148.46499633789062,327.1099853515625,2.2032801900799215,-3.4253082135600197
978,148.86000061035156,326.7799987792969,2.19521696519846,-2.2282899146147246
979,148.47999572753906,325.17999267578125,2.1900592809316,-1.4623919781802828
980,149.7100067138672,332.3299865722656,2.219824805748826,-5.912520015830244
981,149.0399932861328,334.05999755859375,2.2414117861455636,-9.113205978729756
982,148.75999450683594,332.0119934082031,2.23186344224385,-7.679797269470616
983,149.3249969482422,331.8699951171875,2.222467784360428,-6.297622412012633
984,149.41000366210938,331.8699951171875,2.221203312916793,-6.111033245661479
985,149.2093963623047,331.67999267578125,2.222916255692157,-6.36136248079777
986,150.25,332.4800109863281,2.2128453310238143,-4.877262791407536
987,151.0,333.6499938964844,2.2096026085859894,-4.40100073576014
988,150.89500427246094,333.9200134277344,2.2129295468576116,-4.901485184199605
989,150.97999572753906,335.67999267578125,2.2233408542516773,-6.47490875883489
990,150.47970581054688,335.0899963378906,2.22681187827259,-6.98304543066519
991,147.72000122070312,332.1199951171875,2.248307557356292,-10.070577260809277
992,147.17999267578125,331.5,2.252344180572506,-10.635897275046549
993,147.1300048828125,331.010009765625,2.24977909862282,-10.255629910706777
994,148.4199981689453,336.75,2.268899098197536,-13.16409354079298
995,149.75,336.9049987792969,2.2497829634677586,-10.399747228245364
996,149.80979919433594,338.989990234375,2.262802513970606,-12.353479853143941
997,149.85000610351562,339.6700134277344,2.2667333973486263,-12.945249150733222
998,150.59500122070312,340.67999267578125,2.2622264345713625,-12.31996911715584
999,150.6199951171875,340.2200012207031,2.2587970538440154,-11.805116227060072
1000,150.97000122070312,340.1700134277344,2.253229189091942,-10.986867386207113
1001,151.90499877929688,339.0849914550781,2.2322174660475493,-7.849532048386043
1002,153.25999450683594,340.989990234375,2.224911930420079,-6.7803243008207845
1003,153.16000366210938,342.739990234375,2.2377904285671306,-8.74980353383086
1004,152.71009826660156,340.75,2.231352110095025,-7.747352622712701
1005,153.0590057373047,340.97320556640625,2.227723902451182,-7.204708632883869
1006,153.5500030517578,341.4649963378906,2.223803253346673,-6.618763594846148
1007,153.02999877929688,341.1000061035156,2.2289747685057315,-7.395179248118102
1008,152.3800048828125,340.90399169921875,2.237196356315845,-8.625897083675174
1009,153.5850067138672,344.0150146484375,2.2398997272523244,-9.091949102016716
1010,154.9680938720703,345.6700134277344,2.2305882765331866,-7.711080852700893
1011,154.94000244140625,344.4549865722656,2.223150775426949,-6.557714498982709
1012,155.343505859375,344.2650146484375,2.216153245312257,-5.482055281133801
1013,154.97000122070312,345.3399963378906,2.2284312681011653,-7.376877145410735
1014,155.3800048828125,346.7900085449219,2.2318831100981793,-7.926934066163828
1015,155.5800018310547,345.70001220703125,2.2220080224862646,-6.397945769313485
1016,154.77000427246094,343.5400085449219,2.2196808106314037,-6.015881311401704
1017,154.38999938964844,342.29998779296875,2.2171124369854707,-5.609968726529762
1018,153.82000732421875,341.1000061035156,2.2175269136774376,-5.661115794758818
1019,153.75999450683594,341.614990234375,2.2217416911990546,-6.307827656951706
1020,154.39999389648438,343.8550109863281,2.227040314631499,-7.143054044469982
1021,154.13999938964844,343.8800048828125,2.230958909072802,-7.738734138308023
1022,152.90499877929688,343.1000061035156,2.2438769748708234,-9.669553409085385
1023,153.05870056152344,344.04998779296875,2.2478303195490317,-10.28216071823778
1024,153.50999450683594,342.92999267578125,2.2339261608175636,-8.171578420292466
1025,153.55999755859375,343.25,2.2352826612218877,-8.381829381536424
1026,152.92959594726562,342.3299865722656,2.2384809457700428,-8.8455432592466
1027,152.5399932861328,342.30499267578125,2.244034402398913,-9.67572458883365
1028,152.94900512695312,344.20001220703125,2.250423348104376,-10.672965874877665
