,jnj,unh,Ratio,Spread
1179,166.4134063720703,536.219970703125,3.2222161807338647,-46.9127843220896
1180,165.47000122070312,532.8499755859375,3.2202210168308674,-46.33346337308003
1181,164.60000610351562,531.469970703125,3.2288575394638066,-47.526979417578126
1182,164.3300018310547,529.25,3.2206535270663132,-46.105704743791556
1183,162.52999877929688,528.489990234375,3.25164581433378,-50.670259945722954
1184,163.0,527.6699829101562,3.2372391589580136,-48.45994829284168
1185,163.33999633789062,529.5599975585938,3.242071809914383,-49.344224318746306
1186,163.27000427246094,530.4500122070312,3.2489128335038777,-50.44128156037825
1187,163.0760955810547,531.1719970703125,3.257203302407378,-51.73686513181618
1188,163.44000244140625,531.6699829101562,3.2529978889394693,-51.158382952236785
1189,163.02499389648438,529.9000244140625,3.250421985910528,-50.6160556856399
1190,162.75,528.05517578125,3.2445786530337943,-49.58466282229548
1191,163.2899932861328,526.1599731445312,3.2222426038228926,-46.09211326371982
1192,162.89999389648438,525.4500122070312,3.22559872249554,-46.5358043077887
1193,162.66000366210938,523.5349731445312,3.218584540499955,-45.330677149749555
1194,162.6999969482422,522.6799926757812,3.212538429500126,-44.35739307586274
1195,162.75999450683594,523.7000122070312,3.217621220705041,-45.19993463099754
1196,162.36000061035156,522.7899780273438,3.2199431883594873,-45.47311704995811
1197,162.16000366210938,523.52001953125,3.2284164264210404,-46.7947668531884
1198,162.39999389648438,523.8900146484375,3.2259238567605553,-46.454850065915046
1199,162.3300018310547,522.9500122070312,3.2215240947960604,-45.72189021770324
1200,162.3300018310547,521.7449951171875,3.214100839228689,-44.51687312785949
1201,162.22000122070312,522.7100219726562,3.2222291828336274,-45.80729131847945
1202,161.94000244140625,521.1199951171875,3.2179818899641,-45.045525109428375
1203,161.3300018310547,519.385009765625,3.219395052815574,-45.11497440973718
1204,163.4600067138672,517.1500244140625,3.1637709725493965,-36.57925008516465
1205,164.6699981689453,519.3988037109375,3.1541799325099498,-35.24876983219618
1206,164.77000427246094,522.64501953125,3.1719670205689434,-38.19915893443666
1207,165.2100067138672,522.6400146484375,3.163488853030649,-36.892588711019265
1208,164.875,523.4600219726562,3.174890201502085,-38.7035749176413
1209,164.57000732421875,521.6699829101562,3.1698970632140533,-37.81573061266695
1210,165.32000732421875,524.0499877929688,3.169912681924963,-37.977170520399305
1211,165.8300018310547,525.780029296875,3.17059653555653,-38.198604090506215
1212,165.8699951171875,526.9550170898438,3.176915853391983,-39.25528827833815
1213,165.1649932861328,523.4099731445312,3.1690127715972642,-37.79570082601938
1214,163.57310485839844,518.5678100585938,3.1702510660753567,-37.662481620091135
1215,163.5800018310547,518.9099731445312,3.1722091168605138,-37.98424286340295
1216,163.03500366210938,517.9000244140625,3.176618595890071,-38.586445931740705
1217,162.75,516.3599853515625,3.1727188040034564,-37.88947239260798
1218,164.3300018310547,520.2100219726562,3.165642403554992,-37.065726716447806
1219,164.85000610351562,523.9500122070312,3.1783439054168006,-39.26749926312427
1220,164.4250030517578,522.0150146484375,3.174790968281857,-38.58969755110663
1221,163.99000549316406,517.8099975585938,3.1575704629156727,-35.67144092491818
1222,164.1699981689453,519.7000122070312,3.1656211122827353,-37.029021645010026
1223,163.64999389648438,519.1199951171875,3.1721357438335933,-37.98722224286475
1224,163.4199981689453,518.1599731445312,3.1707256085565,-37.70754755759017
1225,163.77999877929688,519.9600219726562,3.1747467691298055,-38.44268339220391
1226,163.75,519.75,3.1740458015267174,-38.32140040760529
