,cat,noc,Ratio,Spread
769,178.64999389648438,456.2200012207031,2.5537084623974398,-45.74821569158157
770,183.66000366210938,458.6600036621094,2.4973319967146166,-36.61226696682726
771,184.61000061035156,462.9949951171875,2.5079626975052736,-38.75222911152215
772,184.25999450683594,463.8299865722656,2.5172582242482258,-40.39593227609722
773,184.3800048828125,462.9049987792969,2.5106030291815435,-39.19365275781703
774,184.3350067138672,462.68499755859375,2.510022408694153,-39.07762271294907
775,185.26499938964844,463.6650085449219,2.5027123853531767,-37.908825552515474
776,185.4199981689453,463.7099914550781,2.5008628844477125,-37.59567377154476
777,187.8699951171875,466.6366882324219,2.483827648695835,-34.86149435166296
778,189.0749969482422,467.3299865722656,2.471664652202499,-32.77055812830664
779,187.52999877929688,467.5799865722656,2.4933610068571386,-36.59037619098407
780,187.16000366210938,464.801513671875,2.483444670748178,-34.66680090729417
781,187.14999389648438,465.1499938964844,2.485439535487061,-35.03840934192319
782,187.75999450683594,466.4100036621094,2.4840755076030234,-34.888973296642256
783,187.60000610351562,466.8999938964844,2.488805856641892,-35.74862707073631
784,191.14999389648438,466.5899963378906,2.440962653603685,-27.23615341841664
785,189.82000732421875,466.82000732421875,2.459277153682093,-30.5391842854307
786,190.5290069580078,468.32000732421875,2.457998468587177,-30.400994836403946
787,189.24000549316406,466.79998779296875,2.4667088049193224,-31.85929644786315
788,188.57000732421875,466.25,2.472556514241158,-32.85738270024719
789,188.41000366210938,467.1600036621094,2.4794861980890595,-34.1370851584933
790,187.4499969482422,464.739990234375,2.4792744614591635,-33.93522925116181
791,183.8300018310547,462.3500061035156,2.515095476789633,-39.9094776584948
792,182.77999877929688,460.3699951171875,2.5187110088181743,-40.35556654423984
793,182.7899932861328,461.489990234375,2.524700515262755,-41.452468707825425
794,182.73880004882812,463.07000732421875,2.5340541100219856,-43.150771079095726
795,183.3800048828125,464.0400085449219,2.5304831289619765,-42.6392271146702
796,184.0399932861328,463.4800109863281,2.5183657242681,-40.55428372074331
797,183.49000549316406,461.82000732421875,2.516867368786601,-40.16506237867528
798,180.0,468.9150085449219,2.6050833808051217,-55.3239467150752
799,180.5399932861328,470.9700012207031,2.608674081837789,-56.13125002441702
800,181.58999633789062,473.6700134277344,2.608458742112427,-56.405162359375105
801,180.17999267578125,476.8800048828125,2.6466867813726576,-62.87305834962526
802,179.36000061035156,477.739990234375,2.663581560039328,-65.62768833265764
803,178.73399353027344,478.3800048828125,2.676491446501395,-67.71413277418182
804,178.75,478.7200012207031,2.6781538529829545,-68.0171451298917
805,175.1750030517578,474.55999755859375,2.7090623050731653,-72.11740283013958
806,176.9199981689453,477.5799865722656,2.699412115730482,-71.1054679141719
807,176.63999938964844,478.9750061035156,2.711588585589549,-73.1474427104524
808,177.57000732421875,480.7300109863281,2.7072703224513606,-72.75360419008544
809,178.44000244140625,484.0,2.7123962865833824,-74.01341329144245
810,178.66200256347656,485.92498779296875,2.7198004098287503,-75.42545546310723
811,178.22999572753906,486.5799865722656,2.7300678799100826,-77.0786339406898
812,171.58999633789062,462.1600036621094,2.693397129935452,-68.00079850603206
813,171.61830139160156,458.7900085449219,2.67331633529018,-64.56540273398727
814,172.27999877929688,457.32000732421875,2.6545159656640043,-61.56650695916712
815,171.19000244140625,456.6000061035156,2.6672118674675382,-63.36501268136251
816,171.85000610351562,460.55999755859375,2.6800115286651236,-65.80002304468977
817,173.52999877929688,462.82000732421875,2.667089325073146,-64.17830122013189
818,173.85000610351562,464.4700012207031,2.6716708939552376,-65.08889752434274
819,171.03500366210938,474.6499938964844,2.7751628832317032,-81.77313516545817
820,169.8000030517578,472.94000244140625,2.785276760550154,-82.9166923908036
821,169.6199951171875,472.45001220703125,2.785343861616219,-82.8426221161869
822,170.2449951171875,476.0299987792969,2.7961468027393312,-84.9785058189349
823,172.3000030517578,482.2799987792969,2.7990713304539123,-86.48027725062374
824,172.8800048828125,482.3800048828125,2.790259088723395,-85.24015166045686
825,172.30999755859375,481.80999755859375,2.796181326592817,-85.9871830763187
826,177.77000427246094,484.3500061035156,2.724587919574845,-75.91149344031086
827,178.4499969482422,483.6449890136719,2.710254958165949,-73.63530935151246
828,179.27000427246094,481.7699890136719,2.6873987701894664,-69.8656294636248
829,179.3000030517578,479.05499267578125,2.671806941004314,-67.08131900851075
830,180.772705078125,481.5799865722656,2.664008299063401,-66.20353974944109
831,180.2100067138672,482.0098876953125,2.6747121121893938,-67.93359178848411
832,180.3000030517578,479.1499938964844,2.6575151735240805,-64.8657556379857
833,178.69000244140625,482.2950134277344,2.6990598625453734,-71.73078557136981
834,180.0,479.6400146484375,2.664666748046875,-66.04895281859083
835,179.0850067138672,481.1300048828125,2.6866012611068957,-69.65309414111582
836,179.1699981689453,480.42999267578125,2.681419867084934,-68.7567036874241
837,180.1199951171875,481.8599853515625,2.675216513514008,-67.99166705282212
838,180.0449981689453,482.0199890136719,2.677219550200268,-68.32495600799004
839,179.05999755859375,480.07000732421875,2.681056706521654,-68.6508818511534
840,176.14999389648438,472.9750061035156,2.6850696706890735,-68.27963205246456
841,175.77000427246094,474.864990234375,2.7016270051304496,-71.04760675362664
842,175.110107421875,474.1400146484375,2.707667887531701,-71.847365464516
843,176.2615966796875,474.95001220703125,2.6945745480232834,-69.99677271682853
844,175.2899932861328,475.69000244140625,2.7137316484741865,-72.98171534906814
845,175.02999877929688,475.82000732421875,2.718505459879488,-73.71245433328963
846,174.9600067138672,475.7300109863281,2.7190786049999742,-73.78417918344772
847,175.19000244140625,470.3900146484375,2.6850277304252184,-67.91276286137159
848,176.72999572753906,474.260009765625,2.683528666501988,-68.22450402089149
849,176.77999877929688,473.30999755859375,2.6773956376677166,-67.15895653301524
850,176.30999755859375,473.6300048828125,2.686347974824339,-68.56493203562471
851,176.96499633789062,472.8800048828125,2.672166895536292,-66.30151504888366
852,174.9600067138672,468.8999938964844,2.6800410145350075,-66.95416209360397
853,174.5800018310547,469.07000732421875,2.6868484500197747,-68.00220134805878
854,172.6999969482422,470.6099853515625,2.725014439303107,-73.88605208896516
855,173.64500427246094,471.0830993652344,2.7129090257389303,-72.17566564084589
856,174.0800018310547,471.8399963378906,2.710477891629466,-71.92747265734474
857,173.9199981689453,471.0,2.7081417028447308,-71.45717511559084
858,173.97999572753906,468.3500061035156,2.691976190394751,-68.66855298465961
859,174.24000549316406,469.5899963378906,2.695075651592045,-69.30777386120795
860,173.69000244140625,465.1000061035156,2.6777592237090078,-66.08860120329203
861,168.0500030517578,459.0899963378906,2.731865444813442,-73.11017432193731
862,168.38999938964844,457.17999267578125,2.7150067957294963,-70.41458716035058
863,168.30999755859375,457.4934997558594,2.7181599809398858,-70.91294363849713
864,168.5399932861328,456.3349914550781,2.7075768935172055,-69.22301535353031
865,169.63999938964844,458.8175048828125,2.7046540116340623,-69.16389362834659
866,170.05999755859375,459.4599914550781,2.701752311249871,-68.83594730306655
867,169.8699951171875,458.70001220703125,2.7003003790668845,-68.51498096837983
868,172.51829528808594,460.3900146484375,2.668644585663442,-64.0859148079646
869,172.57000732421875,462.4649963378906,2.6798689036909344,-66.04141249778891
870,172.2100067138672,460.7300109863281,2.675396277940148,-65.13823180932528
871,173.30999755859375,460.7749938964844,2.658675208513015,-62.64161482298115
872,172.89999389648438,459.6000061035156,2.6581840504787944,-62.4139669739562
873,173.3000030517578,461.375,2.6622907782765917,-63.26471388009869
874,173.2899932861328,460.9599914550781,2.6600496815413375,-62.87283354519641
875,175.02000427246094,457.8573913574219,2.6160289120131446,-55.77293132009461
876,174.4600067138672,458.0199890136719,2.625358084302226,-57.229439506405605
877,175.16000366210938,455.1400146484375,2.598424327087939,-52.73207697859501
878,175.4600067138672,455.9200134277344,2.5984269690085537,-52.818899329239876
879,174.4199981689453,454.79998779296875,2.6074990973938896,-54.1018806129455
880,173.55499267578125,452.2650146484375,2.6058888175767754,-53.565558532137025
881,173.49000549316406,449.1000061035156,2.588621775801438,-50.5507070702541
882,176.8000030517578,454.69000244140625,2.5717759875167916,-48.492740252206225
883,176.77999877929688,455.9200134277344,2.5790248703244605,-49.76897240215586
884,177.2100067138672,453.07000732421875,2.556684104503026,-45.92540519107492
885,177.57000732421875,453.8500061035156,2.55589337941991,-45.87359930727293
