,txn,avgo,Ratio,Spread
1311,162.6199951171875,465.4200134277344,2.8620097614216666,50.67538849126365
1312,162.31910705566406,469.5299987792969,2.892635422262895,45.60458795756992
1313,164.52000427246094,470.5,2.859834596289013,51.662633810260076
1314,164.09500122070312,469.1549987792969,2.8590450366510356,51.650487849671066
1315,164.58999633789062,470.0400085449219,2.8558236770354246,52.34612844706325
1316,165.60000610351562,475.1000061035156,2.868961283772739,50.51135927406867
1317,166.13999938964844,477.1549987792969,2.872005540701998,50.180708019274306
1318,165.69000244140625,475.260009765625,2.868368656906101,50.6387377278987
1319,167.92999267578125,482.19000244140625,2.871375117441706,50.86162647292289
1320,168.77999877929688,486.7200012207031,2.8837540273783073,49.0459220562104
1321,169.14999389648438,484.2950134277344,2.8631098486714164,52.652402142719296
1322,168.82000732421875,480.5400085449219,2.846463616258735,55.35367260042048
1323,165.98109436035156,473.8299865722656,2.854722632106292,52.99829442851089
1324,168.2100067138672,480.70001220703125,2.8577373106269692,53.24577561024884
1325,168.0,482.010009765625,2.869107200985863,51.265171055779405
1326,166.3249969482422,475.5155029296875,2.8589539254743572,52.41095001565381
1327,167.17999267578125,476.3900146484375,2.8495635573589206,54.26666584902907
1328,166.4499969482422,474.4200134277344,2.8502254258091444,53.905597587083975
1329,166.1999969482422,472.9649963378906,2.8457581529630285,54.56229853797353
1330,166.36000061035156,472.260009765625,2.8387834096716102,55.77821913325394
1331,165.67999267578125,471.25,2.844338609563968,54.6167836637413
1332,164.97000122070312,469.6499938964844,2.846881193073211,53.94959921882318
1333,170.49000549316406,490.37451171875,2.87626544617838,50.851915387764365
1334,170.94749450683594,494.3485107421875,2.8918148942067075,48.33879981636082
1335,170.97999572753906,494.8599853515625,2.8942566248518005,47.931110203077964
1336,171.16000366210938,496.4024963378906,2.9002248522841203,46.96341217397898
1337,171.65499877929688,499.01971435546875,2.907108548566516,45.92684451941804
1338,173.77000427246094,503.3900146484375,2.8968751929081624,48.310316303127905
1339,174.6699981689453,506.8800048828125,2.9019294108685174,47.69424467884798
1340,176.46499633789062,510.87060546875,2.8950251668639604,49.43554812355953
1341,176.4499969482422,510.1499938964844,2.8911873205989678,50.10826267650188
1342,178.6699981689453,513.3049926757812,2.872922135424295,54.0423151091463
1343,178.91000366210938,514.0250244140625,2.873092694049985,54.08868440538728
1344,179.80999755859375,517.1699829101562,2.87620260236992,53.817644519388494
1345,179.25999450683594,516.3099975585938,2.8802299084021485,52.92132462018171
1346,179.4199981689453,518.0900268554688,2.887582388489522,51.65222934632149
1347,180.13999938964844,521.4400024414062,2.894637527523886,50.60140813860002
1348,179.8800048828125,519.1400146484375,2.886035137627691,52.071164688182506
1349,180.1094970703125,521.0549926757812,2.892990104083006,50.88901592901945
1350,181.0500030517578,524.8800048828125,2.8990886276470373,50.06728813707113
1351,180.35000610351562,522.0050048828125,2.894399707329075,50.70701269306946
1352,179.27000427246094,518.4500122070312,2.892006469855785,50.81327380152649
1353,177.39999389648438,513.260009765625,2.8932357802961377,50.03183839031723
1354,180.47999572753906,530.4650268554688,2.9391901563222733,42.662081979431235
1355,179.42999267578125,526.4099731445312,2.9337903061486554,43.364198161691064
1356,180.02000427246094,526.4149780273438,2.924202674890579,45.24325639807668
1357,178.05999755859375,519.7999877929688,2.919240676850619,45.59942666389665
1358,178.74000549316406,522.47998046875,2.923128367525603,45.09087922325293
1359,178.40499877929688,524.7000122070312,2.9410611574630408,41.80108241961895
1360,177.61500549316406,524.6599731445312,2.9539169378609964,39.318463922177756
1361,175.2100067138672,514.030029296875,2.933793788024503,42.268610411122694
1362,174.5749969482422,515.0850219726562,2.9505085549299372,39.18586355817351
1363,174.42999267578125,515.5999755859375,2.9559135311339495,38.20787294120075
1364,174.3800048828125,513.9099731445312,2.9470693815491686,39.73825113509642
1365,174.77000427246094,513.5,2.938147207454831,41.39359550738217
1366,173.41000366210938,511.1700134277344,2.9477538932745357,39.38074033472296
