,cb,blk,Ratio,Spread
722,185.9499969482422,627.4600219726562,3.3743481165385827,-15.219467608940144
723,185.72000122070312,628.1900024414062,3.3824574537606606,-16.71080365516128
724,184.9199981689453,632.4500122070312,3.4201277226339615,-23.61906602950581
725,185.61000061035156,634.6699829101562,3.4193738528265505,-23.554919489000447
726,185.6999969482422,638.60498046875,3.4389067903255826,-27.192001888307693
727,185.39999389648438,634.1699829101562,3.420550182241304,-23.750105371885986
728,185.67999267578125,635.25,3.421208665756574,-23.903241625360472
729,185.5500030517578,637.0999755859375,3.433575667515474,-26.183522270972624
730,184.74000549316406,634.6599731445312,3.435422508786358,-26.424857285578703
731,181.27000427246094,631.5,3.4837534347426464,-34.7516400537852
732,181.8699951171875,635.0399780273438,3.491724831345364,-36.30546650800216
733,182.86000061035156,641.8400268554688,3.510007791278191,-39.82829705032476
734,183.10499572753906,637.0499877929688,3.479151321140913,-34.227249883805946
735,183.7050018310547,638.97998046875,3.4782938629857854,-34.17104047524311
736,183.55999755859375,638.18798828125,3.4767269381638313,-33.85905638518273
737,184.00999450683594,638.989990234375,3.4725830623870633,-33.17143203065837
738,184.75999450683594,638.3599853515625,3.455076879902937,-30.05869979802447
739,185.24749755859375,637.3499755859375,3.44053217444594,-27.434907152772105
