,acn,ma,Ratio,Spread
813,307.75,356.20001220703125,1.1574330209814176,4.0516253683477395
814,309.4100036621094,357.42999267578125,1.1551985664500752,4.77117721469477
815,311.9195861816406,354.05999755859375,1.1351002413564804,11.088462347503079
816,311.2099914550781,351.0199890136719,1.1279200496502702,13.295112580252177
817,308.7099914550781,350.3284912109375,1.1348142298851234,11.050574216928052
818,309.2099914550781,352.3699951171875,1.1395815298820304,9.596277543889752
819,309.6300048828125,351.69000244140625,1.1358395404040782,10.769540065294333
820,309.9010009765625,351.4599914550781,1.1341040859744067,11.317812784466692
821,310.1300048828125,352.0199890136719,1.1350723357022103,11.026760726240408
822,310.3299865722656,348.6400146484375,1.1234493272768236,14.641596480588358
823,310.6300048828125,348.6499938964844,1.1223963828864993,14.983963076639608
824,309.79998779296875,347.0299987792969,1.1201743462017435,15.629174116135967
825,310.19500732421875,345.79998779296875,1.1147825710538768,17.323101754483897
826,309.79998779296875,345.80999755859375,1.1162363175743233,16.849175336839092
827,310.25,346.6600036621094,1.1173569819890714,16.527670079328114
828,309.8399963378906,346.6600036621094,1.1188355530577316,16.04615584726025
829,315.54998779296875,353.29998779296875,1.1196323925221243,16.11206828439867
830,316.04998779296875,353.510009765625,1.1185256238554098,16.48925354495412
831,315.3599853515625,352.95001220703125,1.1191971987618008,16.238902254492924
832,314.9100036621094,352.2099914550781,1.1184465001403725,16.450458000726652
833,315.3699951171875,353.114990234375,1.1196848010323934,16.08567984070464
834,315.80499267578125,353.0,1.11777840182028,16.71153750075103
835,316.260009765625,353.32000732421875,1.1171820540512165,16.92590882931466
836,319.45001220703125,353.2099914550781,1.1056815713194197,20.782309713568733
837,316.3800048828125,350.9150085449219,1.1091567201754775,19.471831610136686
838,315.42999267578125,351.9800109863281,1.1158736301532215,17.291121089514146
839,316.2799987792969,353.1600036621094,1.116605555283778,17.10938787824983
840,315.0899963378906,353.1199951171875,1.1206956717804362,15.751840340905002
841,314.5199890136719,351.2300109863281,1.1167176117733506,16.97239962423458
842,314.45001220703125,350.6600036621094,1.1151534108742147,17.460225174420483
843,316.5,353.0,1.1153238546603474,17.527764156583768
844,317.70001220703125,351.82000732421875,1.1073968958331453,20.117068528187186
845,318.67999267578125,352.4800109863281,1.1060625677399658,20.607968105390167
846,318.8900146484375,353.3299865722656,1.1079995306902184,20.004645362406958
847,319.010009765625,354.6099853515625,1.1115951678509794,18.865570584635233
848,320.5199890136719,354.8800048828125,1.107200851887197,20.36889252629066
849,320.32000732421875,354.260009765625,1.105956548655586,20.754026254364586
850,318.8399963378906,357.5,1.1212520515184659,15.77588970718028
851,318.30999755859375,357.3999938964844,1.1228048023552732,15.253457577102889
852,320.260009765625,359.79998779296875,1.1234621145995722,15.143586226258261
853,320.6099853515625,361.0400085449219,1.1261034435625146,14.31458186532512
854,320.5057067871094,361.2900085449219,1.1272498457723337,13.942115610693516
855,320.67498779296875,360.864990234375,1.1253293957162427,14.56593998341236
