,amd,asml,Ratio,Spread
883,84.95500183105469,494.56500244140625,5.821493635241399,28.875445405397876
884,83.9800033569336,493.5799865722656,5.877351355589276,23.781566309222434
885,84.49009704589844,494.8699951171875,5.857136071797315,25.671876544268947
886,84.06999969482422,494.260009765625,5.879148466275708,23.66264992763869
887,84.21499633789062,495.9100036621094,5.888618716699818,22.91667730597593
888,83.79000091552734,494.3500061035156,5.899868727795972,21.8269245297137
889,85.91999816894531,493.8399963378906,5.747672333126082,35.61698541707134
890,84.79239654541016,494.0,5.825994076431614,28.426640668152494
891,83.87999725341797,485.6499938964844,5.789818905563864,31.08804354852058
892,84.42179870605469,488.2200012207031,5.783103519514187,31.896045739243085
893,84.9489974975586,489.6199951171875,5.763693622532261,33.78301706830192
894,84.18699645996094,487.1199951171875,5.786166695575845,31.532112944894415
895,83.68000030517578,485.3299865722656,5.799832514367797,30.161115134871615
896,83.18000030517578,481.95001220703125,5.79406119786997,30.423702587887682
897,82.4000015258789,484.4700012207031,5.8794901972004014,23.040597601962908
898,81.3499984741211,482.5899963378906,5.932268044128006,18.37407094209707
899,80.65350341796875,477.8800048828125,5.925099154171967,18.74157325222692
900,81.23999786376953,482.1499938964844,5.9348843743816495,18.12824445741129
901,82.01000213623047,484.57501220703125,5.908730637539579,20.50402862950839
902,82.43009948730469,485.1000061035156,5.884986298945658,22.59824670121683
903,86.93499755859375,513.1199951171875,5.9023409389451835,22.665278264173857
904,86.36319732666016,512.0499877929688,5.929029999389565,20.170240469526142
905,86.63999938964844,512.280029296875,5.912742762069792,21.66599722248933
906,86.4000015258789,512.6699829101562,5.933680252963874,19.77971121025704
907,86.4800033569336,511.6499938964844,5.916396554527452,21.298493546095678
908,86.50550079345703,510.94500732421875,5.906503085210332,22.16245086818791
909,87.11000061035156,515.260009765625,5.915050007523418,21.616368062032542
910,85.6500015258789,507.6499938964844,5.927028427934112,20.12361985560134
911,87.61000061035156,514.5599975585938,5.873302065675318,25.433767181282214
912,86.80989837646484,509.6700134277344,5.871104827441104,25.33529484743125
913,86.96549987792969,510.2699890136719,5.867499062615857,25.70545942986977
914,86.69000244140625,509.3999938964844,5.8761100421099615,24.857790341121508
915,86.81500244140625,508.6300048828125,5.858780056201696,26.407126082848016
916,86.16020202636719,508.04998779296875,5.896573775877321,22.90461068477581
917,84.07499694824219,502.29998779296875,5.97442766607761,15.653828645099374
918,81.7699966430664,496.32000732421875,6.0697080555194525,7.262653545820547
919,81.5999984741211,493.4649963378906,6.047365264282325,9.057764398206281
920,81.09500122070312,491.9100036621094,6.065848649824391,7.464213416964674
921,80.74500274658203,492.20001220703125,6.095733425779916,4.9920435469997875
922,80.96379852294922,490.8399963378906,6.06246254860142,7.716201595531891
923,80.79000091552734,490.4100036621094,6.070181929752343,7.062605497809478
924,77.80000305175781,488.1499938964844,6.274421269260543,-9.319345152717766
925,77.30999755859375,486.010009765625,6.286509185274192,-10.234434444467944
926,76.55500030517578,482.3699951171875,6.300960005150377,-11.301656909162453
927,77.36000061035156,484.6549987792969,6.264930131275685,-8.567665739898267
928,77.62000274658203,486.3580017089844,6.265884881463767,-8.649614156318385
929,78.05000305175781,486.1000061035156,6.228058771261866,-5.710663903639806
930,77.98999786376953,484.8999938964844,6.217463869450188,-4.884770472008335
931,75.76000213623047,466.364990234375,6.155820711247666,-0.2532858005654015
932,77.80000305175781,476.0350036621094,6.118701606546452,2.7956450816572334
933,78.08999633789062,482.6400146484375,6.180561368706995,-2.001323355027602
934,77.47000122070312,480.4599914550781,6.201884392467,-3.686829489587489
935,77.63510131835938,480.0050048828125,6.182834783900765,-2.2024811500427512
936,76.96990203857422,477.5899963378906,6.2048928696640635,-3.9348396627595656
937,76.4800033569336,475.8800048828125,6.222280125458045,-5.279255684600536
938,72.94509887695312,448.3500061035156,6.146403432255419,0.2114131710297107
939,73.61699676513672,447.44000244140625,6.077944253402406,5.310548199080563
940,73.62969970703125,446.70001220703125,6.066845498276203,6.129738403072884
941,73.36000061035156,444.9997863769531,6.06597304627286,6.148451364698281
942,73.77999877929688,447.8800048828125,6.070479971443024,5.886826448890509
943,73.38999938964844,449.32000732421875,6.12236014526517,2.015266021357866
944,73.69000244140625,449.9599914550781,6.1061199151521075,3.2457330648492535
945,73.48930358886719,421.9700012207031,5.741924070765407,29.984411346819208
946,73.15059661865234,419.8999938964844,5.740212839076365,29.942657318988132
947,74.4000015258789,423.9100036621094,5.697714986130192,33.7224045650622
948,74.48999786376953,421.989990234375,5.665055743539263,36.203524804572204
949,74.51100158691406,424.6499938964844,5.699158310214732,33.67447460574008
950,74.84989929199219,432.6400146484375,5.780101492998582,27.79740439456979
951,75.20999908447266,432.4100036621094,5.749368553727077,30.27255614124025
952,73.97000122070312,430.79998779296875,5.823982434549347,24.15146578699305
953,74.13990020751953,429.3374938964844,5.790910059155157,26.673241439278662
954,74.56999969482422,429.43499755859375,5.758817209548683,29.257310802520273
955,74.91999816894531,427.6600036621094,5.708222291967119,33.21446602404766
956,75.04910278320312,428.2699890136719,5.706530433159605,33.409418742073775
957,76.04000091552734,433.1600036621094,5.696475518764207,34.697429831734645
958,75.37000274658203,429.2099914550781,5.694705795596411,34.47015499260508
959,79.01499938964844,445.8299865722656,5.642346263571227,40.575889535768034
960,78.37999725341797,447.25,5.706175244609319,35.19678141060249
