,unp,de,Ratio,Spread
212,243.7050018310547,352.7300109863281,1.4473646758832368,55.901863302204774
213,241.36000061035156,355.6300048828125,1.4734421775915427,49.05369266113131
214,243.08999633789062,358.4100036621094,1.4743922376958947,49.18641257869727
215,242.6300048828125,356.864990234375,1.4708196968744105,49.95695836453227
216,242.4199981689453,358.239990234375,1.477765831780567,48.22837917805775
217,246.77000427246094,371.4200134277344,1.5051262592581807,42.37227240107073
218,249.8699951171875,373.30999755859375,1.49401690820666,45.70160826609548
219,250.27999877929688,375.79998779296875,1.5015182580544861,43.901923396871254
220,251.2550048828125,379.1549987792969,1.5090445619427084,42.18848785611094
221,251.60499572753906,377.06500244140625,1.4986387744451894,44.86774858404492
222,253.0800018310547,378.3299865722656,1.4949027336613598,46.086168190724365
223,252.3699951171875,376.0,1.4898760045757624,47.22074728454446
224,260.80999755859375,377.79998779296875,1.4485640555557766,59.630825170536625
225,260.489990234375,378.31500244140625,1.4523206903306287,58.57702808376858
226,262.30999755859375,379.92999267578125,1.4484007327662531,60.026305163637275
227,261.82000732421875,383.6400146484375,1.4652815060591062,55.49130790680822
228,258.3500061035156,384.7900085449219,1.489413584107849,48.49902360879996
229,256.7799987792969,383.2099914550781,1.4923669805935633,47.43568753038549
230,255.2899932861328,381.92999267578125,1.496063311215291,46.2070287510068
231,259.0400085449219,379.0,1.4630944545165696,55.45075930713158
232,258.9200134277344,379.17999267578125,1.4644676850428633,55.06873606225666
233,263.4100036621094,385.8299865722656,1.4647506974229845,55.97834378571348
234,263.5150146484375,386.010009765625,1.4648501539110073,55.9751230308717
235,264.0950012207031,387.8949890136719,1.4687706591216756,55.06664199381787
236,263.6499938964844,388.9100036621094,1.4750996118543633,53.302387834057
237,264.5899963378906,389.9800109863281,1.4739030816883572,53.81502180923353
238,268.260009765625,398.8450012207031,1.4867851588060716,51.1290738456194
239,266.8450012207031,396.989990234375,1.4877175454601492,50.60169637895551
240,265.4700012207031,379.4200134277344,1.4292387527142734,65.85664538267575
241,264.5199890136719,375.54998779296875,1.4197414312366323,68.12717671024784
242,263.260009765625,374.6199951171875,1.4230038031629035,66.93579702942456
243,262.7799987792969,370.3599853515625,1.409391837552369,70.38763313755366
244,261.42999267578125,368.92999267578125,1.41119995031832,69.54467914878886
245,256.9200134277344,379.57000732421875,1.477385908011339,51.311408245935
246,259.0799865722656,382.364990234375,1.4758569169823594,52.153078341706916
247,262.6199951171875,386.4100036621094,1.471365512323933,54.06822360784149
248,260.92999267578125,371.2349853515625,1.4227378828498294,66.39785818103654
249,257.3800048828125,369.2099914550781,1.4344936842439755,62.445891756975
250,254.22999572753906,368.3450012207031,1.44886522995289,58.00734833759604
251,253.4499969482422,364.7799987792969,1.4392582488520989,60.259100698772315
252,254.22999572753906,368.7099914550781,1.450300899388082,57.64235810322104
253,255.88999938964844,371.1839904785156,1.4505607540891308,57.963235174861936
254,255.76499938964844,371.1000061035156,1.4509413210920177,57.836762476869225
255,254.0800018310547,371.3399963378906,1.4615081614522563,54.7598150090415
256,252.6300048828125,368.92999267578125,1.4603569866806472,54.72852176254695
257,252.47000122070312,370.4049987792969,1.4671247949790986,52.98412443986602
258,253.69000244140625,368.6700134277344,1.45323035941428,56.773172879082765
259,258.92999267578125,373.760009765625,1.4434790110762794,60.50552059908988
260,259.010009765625,370.9100036621094,1.432029611510927,63.49024800274877
261,259.8299865722656,372.94500732421875,1.4353424415872524,62.83580368981971
