,googl,meta,Ratio,Spread
806,118.43499755859375,201.625,1.7024106400665004,-17.457766784534186
807,117.5405044555664,199.55999755859375,1.697797695210956,-16.79555161557343
808,117.22599792480469,197.61099243164062,1.6857266811957479,-15.33977081529241
809,117.3185043334961,197.08999633789062,1.6799566058021986,-14.673701705000694
810,117.68550109863281,196.85899353027344,1.6727548567370667,-13.867156850809776
811,117.2385025024414,196.6300048828125,1.6771794306969916,-14.339172984063309
812,117.58074951171875,196.35000610351562,1.6699162653657544,-13.522445920309108
813,117.57249450683594,193.96099853515625,1.649714070869517,-11.146384249178423
814,117.90299987792969,192.2899932861328,1.6309168849411748,-8.95706451961169
815,117.5,190.4199981689453,1.620595729097407,-7.719073268796733
816,116.60250091552734,189.80499267578125,1.6277952118135566,-8.511569173316728
817,115.74662780761719,187.24749755859375,1.6177360939604941,-7.296295587565708
818,114.77950286865234,183.968994140625,1.6028035454304894,-5.534484193999332
819,110.57149505615234,178.1741943359375,1.6113935535144386,-6.33888541361054
820,110.6300048828125,176.639892578125,1.5966725552008705,-4.712825720634469
821,110.87974548339844,176.49000549316406,1.5917244824447145,-4.171283367757893
822,111.46549987792969,175.67999267578125,1.576092987230806,-2.4426622272404463
823,111.71156311035156,176.5399932861328,1.5803197840114551,-2.9167745959834397
824,112.3479995727539,177.7100067138672,1.5817816729241039,-3.0886976346956194
825,111.13299560546875,175.55999755859375,1.5797288339265698,-2.8441163642320353
826,107.11650085449219,168.53919982910156,1.5734195804066304,-2.122179629246374
827,107.15999603271484,167.35000610351562,1.5616835787528902,-0.8647746651198804
828,107.79624938964844,168.30999755859375,1.5613715552403662,-0.8269628860126648
829,107.51800537109375,167.9199981689453,1.5617849083916382,-0.8733192005520027
830,107.36624908447266,166.9499969482422,1.554957897587451,-0.1413095156865143
831,106.33199310302734,164.6699981689453,1.5486401915686188,0.5167190971419597
832,106.41400146484375,164.2550048828125,1.543546926360793,1.06032185583618
833,106.35699462890625,162.27000427246094,1.525710695743544,2.955921593643411
834,106.0009994506836,162.4199981689453,1.5322496864240451,2.2476388703670134
835,106.93699645996094,164.73060607910156,1.5404454167625659,1.4049066623458952
