,pfe,tmo,Ratio,Spread
1384,53.560001373291016,558.094970703125,10.419995451707223,41.200406653460675
1385,53.54999923706055,555.1300048828125,10.366573534862379,44.05132692868193
1386,53.65999984741211,551.9600219726562,10.286247177454584,48.475549861053935
1387,53.73500061035156,551.3499755859375,10.260537253622454,49.94076385343175
1388,53.82500076293945,555.10498046875,10.313143940556351,47.211951398283816
1389,53.630001068115234,553.8300170898438,10.326869402564931,46.26350509985531
1390,52.2400016784668,540.27001953125,10.342075079870222,43.974564550009575
1391,52.08000183105469,537.8699951171875,10.327764520093815,44.55025170329412
1392,51.904998779296875,535.9299926757812,10.325209619107927,44.49484856628561
1393,51.72999954223633,532.864990234375,10.3008891349265,45.56448892490829
1394,51.814998626708984,534.25,10.310721107008021,45.14864881440229
1395,52.060001373291016,537.760009765625,10.329619584710935,44.43218946030544
1396,51.40999984741211,536.1900024414062,10.429683019506896,38.590802196321135
1397,50.98500061035156,533.5599975585938,10.465038563719547,36.37491530790754
1398,51.329898834228516,529.4400024414062,10.314456378557242,44.42748093170445
1399,51.34519958496094,529.8131713867188,10.318650539278487,44.22877296326493
1400,51.314998626708984,530.4349975585938,10.336841308663843,43.2625918789235
1401,50.95000076293945,527.9849853515625,10.362806230527356,41.5508550983821
1402,51.14500045776367,529.89697265625,10.360679791054984,41.862277471029245
1403,51.34000015258789,529.75,10.318465103730565,44.232659804614
1404,51.3125,528.75,10.304506699147382,44.91909979906001
1405,51.185001373291016,525.6199951171875,10.26902375724977,46.595350199194115
1406,51.130001068115234,526.3200073242188,10.293760929577466,45.26821798105499
1407,51.40999984741211,527.6699829101562,10.263956126751832,47.110821727571135
1408,51.369998931884766,528.8400268554688,10.29472528424025,45.48468259315638
1409,51.35499954223633,528.7100219726562,10.295200597515823,45.44366265396326
1410,51.330101013183594,528.5399780273438,10.29688170478359,45.329810614222254
1411,51.8849983215332,536.989990234375,10.34961949707753,43.206803413140676
1412,52.01499938964844,539.9099731445312,10.379890021722836,41.769108119751365
1413,51.69499969482422,537.72998046875,10.401972795109396,40.3004262739766
1414,51.51499938964844,537.0399780273438,10.424924476176118,38.93804386005371
1415,51.55350112915039,537.469970703125,10.425479529637963,38.94705259030053
1416,51.494998931884766,537.469970703125,10.437323659605582,38.28000358972139
1417,51.66999816894531,540.0700073242188,10.452293912578682,37.6753290514111
1418,51.18000030517578,535.8400268554688,10.469715194614405,36.3182956883673
1419,51.220001220703125,535.6300048828125,10.457438346688498,36.98441285012581
1420,51.04999923706055,533.3200073242188,10.447013032216594,37.35602760285036
1421,51.029998779296875,529.2949829101562,10.372231933599299,41.15300442236179
1422,51.11970138549805,532.8375244140625,10.423330144201921,38.63326268688394
1423,51.5099983215332,538.135009765625,10.447195249483505,37.785989349226895
1424,51.66999816894531,539.239990234375,10.436230101484092,38.50534614125485
1425,51.72999954223633,539.72998046875,10.433597240380278,38.69949869053329
1426,51.709999084472656,540.7288818359375,10.456950133621374,37.47254972879472
1427,51.80500030517578,542.6199951171875,10.474278388585878,36.66465164775485
1428,51.81999969482422,539.9932250976562,10.42055631566495,39.46244648929161
1429,51.68000030517578,539.9199829101562,10.447368028674004,37.93939901056484
1430,51.6349983215332,538.3099975585938,10.425293213074509,39.036266400479406
1431,51.84000015258789,540.6900024414062,10.429976868246877,38.99371674009279
1432,51.38999938964844,545.0900268554688,10.60692806634411,29.46273018770745
1433,51.290000915527344,546.3900146484375,10.652953887607076,27.02254791761419
1434,51.25,544.1245727539062,10.61706483422256,28.831894623043183
1435,51.28499984741211,545.2650146484375,10.632056474032574,28.090525145068625
1436,51.154998779296875,544.4299926757812,10.642752529907586,27.44325950095805
1437,51.209999084472656,546.4000244140625,10.669791723931821,26.100347773784563
1438,51.130001068115234,545.530029296875,10.669470328586959,26.05819600839874
1439,51.095001220703125,550.4000244140625,10.772091423124314,20.789128474654547
1440,50.93000030517578,548.5399780273438,10.770468775583302,20.767814828049666
1441,50.935001373291016,544.927490234375,10.698487789186961,24.437325393564095
1442,51.01499938964844,546.989990234375,10.722140483752822,23.28697227613742
1443,51.01499938964844,547.1199951171875,10.724688849613214,23.15696739332492
1444,50.90999984741211,544.8800048828125,10.702809006402113,24.199740378029844
1445,50.779998779296875,543.2899780273438,10.69889702811187,24.307479616731655
1446,51.35240173339844,553.915283203125,10.786550667655941,20.20878089862532
1447,51.494998931884766,556.5999755859375,10.808816140032988,19.14999870690889
1448,51.435001373291016,559.6400146484375,10.88052881707602,15.425860356386638
1449,51.57500076293945,560.8900146484375,10.875230370359578,15.772150022613404
