,unp,noc,Ratio,Spread
0,242.61000061035156,379.6700134277344,1.5649396664299535,119.35281599967563
1,242.9600067138672,380.2200012207031,1.5649489245713035,119.52573303536464
2,242.1699981689453,380.44000244140625,1.570962568930605,117.67404314961108
3,242.52000427246094,380.5299987792969,1.56906643606928,118.30695164037822
4,242.34500122070312,379.8900146484375,1.5675586982810197,118.58548335690871
5,242.88999938964844,379.8299865722656,1.5637942588279876,119.77115411183065
6,242.88999938964844,379.7900085449219,1.5636296656893478,119.8111321391744
7,246.5800018310547,382.2099914550781,1.5500445641043952,125.01250370214798
8,246.25,381.5299987792969,1.5493604011342006,125.0109085006347
9,245.6300048828125,381.20001220703125,1.5519277149747963,124.06035322103783
10,245.75,380.94000244140625,1.550111912274288,124.56820166364271
11,246.35000610351562,382.0,1.5506392958621833,124.74746052114803
12,246.0,381.8399963378906,1.552195107064596,124.18455935459964
13,245.6199951171875,381.2900085449219,1.5523573655434892,123.94968264966566
14,246.5500030517578,382.0400085449219,1.5495437185807737,125.12052694305926
15,247.39010620117188,383.05999755859375,1.5484046772957778,125.835692308645
16,247.61000061035156,383.8999938964844,1.5504220061798064,125.44986727975198
17,247.83999633789062,383.7799987792969,1.5484990495887256,126.0448970330175
18,248.1544952392578,384.3800048828125,1.5489544306348875,126.09445895737993
19,247.85000610351562,384.0400085449219,1.549485572271989,125.80556150087405
20,247.9600067138672,384.2099914550781,1.5494837112923467,125.86277454981594
21,249.67210388183594,386.0899963378906,1.5463882041087704,127.51894602914122
22,249.69000244140625,387.7300109863281,1.5528455572718223,125.91589917929191
23,249.77999877929688,386.7850036621094,1.5485027045895245,127.04678551124557
24,249.6699981689453,387.1300048828125,1.550566779036268,126.47458833144431
25,249.68499755859375,385.8550109863281,1.545367221736177,127.78056206255117
26,249.38499450683594,386.0400085449219,1.547968069643982,126.97593629590786
27,249.22999572753906,385.510009765625,1.54680422250245,127.18579961223914
28,250.625,384.3299865722656,1.5334862307122819,131.24707348788897
29,251.36000061035156,384.7799987792969,1.530792480287139,132.3151362085592
30,250.97999572753906,384.79998779296875,1.5331898730714104,131.5102826969846
31,250.9949951171875,385.44000244140625,1.5356481600816283,130.9012478831696
32,250.99000549316406,385.3949890136719,1.5354993449098453,130.93595570976296
33,251.6300048828125,385.7250061035156,1.5329054509344107,131.92779742314505
34,251.1300048828125,384.989990234375,1.5330306325364307,131.63011011740306
35,249.5,385.8500061035156,1.5464930104349324,127.4034718131531
36,249.68499755859375,385.32000732421875,1.5432245072465576,128.31556572466056
37,249.53500366210938,385.5799865722656,1.5451939844654907,127.74578813038882
38,249.78500366210938,385.5,1.543327238818051,128.34212629009582
39,250.54930114746094,386.4800109863281,1.5425307882174657,128.9407001831224
40,250.0500030517578,386.70001220703125,1.5464907318037036,127.68944550512829
41,249.5399932861328,384.6600036621094,1.5414763725710388,128.67607664168597
42,250.23989868164062,385.4599914550781,1.5403618427190413,129.32167789683407
43,250.5800018310547,384.6300048828125,1.534958903632448,130.85411567347464
44,250.72999572753906,385.010009765625,1.5355562410809598,130.783909136887
45,252.11000061035156,386.3999938964844,1.532664285276349,132.2441958536957
46,251.80999755859375,386.9700012207031,1.5367539214985257,131.05456032142737
47,252.5,387.8299865722656,1.535960342860458,131.6197103936989
48,251.9600067138672,387.2099914550781,1.5367914793509456,131.12439994887708
49,250.32000732421875,386.17999267578125,1.542745211634619,128.7671335751829
50,247.35000610351562,384.2200012207031,1.5533454285014556,124.59286565021019
51,248.3000030517578,383.7749938964844,1.5456101054355886,127.00000270358596
52,247.76499938964844,383.29998779296875,1.5470304067854668,126.3700088462332
53,247.82000732421875,384.2015075683594,1.5503248172602748,125.58210280819158
54,247.78509521484375,384.5849914550781,1.5520909000665317,125.12651122908603
55,247.77999877929688,385.54998779296875,1.5560173932214225,124.15098868085569
