,ko,cl,Ratio,Spread
346,63.959999084472656,75.52999877929688,1.180894306761068,2.8947611893540106
347,63.61349868774414,75.5,1.1868550159550637,2.4931492501371046
348,63.400001525878906,75.16000366210938,1.1854889882207686,2.5672074699091887
349,63.255001068115234,75.04000091552734,1.1863093770992368,2.5065935350931987
350,62.92499923706055,74.62000274658203,1.1858562360161866,2.515532066712975
351,63.255001068115234,75.0199966430664,1.185993129022039,2.526597807554136
352,63.440101623535156,75.19000244140625,1.1852125156986206,2.587158509213676
353,63.11899948120117,74.58999633789062,1.1817360375001806,2.787190680007736
354,63.46500015258789,74.8949966430664,1.180099211581148,2.913178621291248
355,63.18000030517578,74.58999633789062,1.1805950613738778,2.863175035910924
356,63.11000061035156,74.68000030517578,1.1833306858331176,2.6859774640467258
357,62.81999969482422,74.16999816894531,1.180674920873268,2.834746237481138
358,62.8650016784668,74.31500244140625,1.1821363311418065,2.745797711789617
359,63.08000183105469,74.48999786376953,1.1808813522750665,2.8386125754034133
360,63.494998931884766,76.12000274658203,1.1988346173253885,1.7255398478251855
361,63.66999816894531,76.61000061035156,1.2032354768892968,1.4535259955032522
362,63.68000030517578,76.63999938964844,1.2035175725873748,1.43598616068628
363,63.880001068115234,76.69000244140625,1.200532266109885,1.6351097298807638
364,64.43000030517578,76.75,1.1912152667463907,2.2602068151344916
365,64.9800033569336,77.44999694824219,1.1919050930608794,2.245309262434855
366,65.04000091552734,77.00499725341797,1.1839636557421105,2.765043617358213
367,64.79000091552734,76.20999908447266,1.1762617380394023,3.248634698036934
368,64.55999755859375,76.3499984741211,1.1826208389309014,2.822136605691565
369,64.55999755859375,76.47000122070312,1.184479617603765,2.7021338591095336
370,64.70999908447266,76.43000030517578,1.1811157686063911,2.9289809282748642
371,64.41000366210938,76.05999755859375,1.1808724302765061,2.925300870971082
372,64.18000030517578,75.7699966430664,1.1805857943717701,2.928803083801494
373,64.55999755859375,76.11000061035156,1.178903399760435,3.062134469461096
374,64.66000366210938,76.37000274658203,1.1811011200318675,2.926702771249378
375,65.12999725341797,76.1500015258789,1.1692001341498999,3.732141335045977
376,64.61499786376953,76.11000061035156,1.1778999168400102,3.130644409015357
377,64.55500030517578,76.18000030517578,1.1800790015497522,2.985910054091999
378,64.18499755859375,76.04000091552734,1.1847005345152704,2.665023531885435
379,64.2750015258789,76.33999633789062,1.1877089774498724,2.4771396030610013
380,64.76000213623047,76.86000061035156,1.1868437009725121,2.5612658421084653
381,64.6500015258789,76.8499984741211,1.1887083783495136,2.4342480992304125
382,64.51499938964844,77.58499908447266,1.2025885424858476,1.5310850002656586
383,64.5999984741211,77.6500015258789,1.2020124359133797,1.571959828463232
