,tsm,lrcx,Ratio,Spread
1477,66.0250015258789,437.510009765625,6.626429377576618,-91.26092220401459
1478,66.01000213623047,437.70001220703125,6.630813483443197,-91.5307943087485
1479,65.69999694824219,436.1700134277344,6.638813298139798,-91.65153003097389
1480,65.3949966430664,436.0150146484375,6.66740633122529,-93.12061544844703
1481,65.47000122070312,435.2950134277344,6.648770510333884,-92.00122528564104
1482,65.2249984741211,432.3800048828125,6.629053507059339,-90.39082228417855
1483,65.0199966430664,432.75,6.655644760728353,-91.8524236341302
1484,68.44000244140625,465.6300048828125,6.8034773271882,-106.52137339440945
1485,69.18499755859375,466.6000061035156,6.744236793653791,-103.52437925162359
1486,69.91500091552734,471.04998779296875,6.7374666612977725,-104.0871946154508
1487,69.90239715576172,471.6636047363281,6.747459657003353,-104.76792482626557
1488,70.11499786376953,473.6000061035156,6.75461770709457,-105.57225699798583
1489,70.5999984741211,482.135009765625,6.82910793464613,-111.52469987792868
1490,70.79000091552734,485.5299987792969,6.8587370038131885,-113.90795232216412
1491,73.87000274658203,495.6300048828125,6.7094894606017235,-107.60737713132413
1492,73.05500030517578,495.8500061035156,6.787352050265966,-112.16715297833143
1493,73.36499786376953,496.760009765625,6.771076456487492,-111.42646276438306
1494,73.9749984741211,499.8699951171875,6.757282939208962,-111.28827972240553
1495,74.30999755859375,503.1300048828125,6.7706906393866095,-112.76446596460515
1496,74.01499938964844,498.6000061035156,6.736472474702859,-109.80529139803836
1497,73.83000183105469,500.6499938964844,6.781118535553102,-112.8403654556913
1498,73.19999694824219,491.94000244140625,6.720492116813123,-107.48506236223317
1499,73.26499938964844,489.0299987792969,6.674810657930498,-104.22892974206086
1500,73.32499694824219,491.6499938964844,6.705080318564822,-106.52944620593773
1501,73.58499908447266,494.2799987792969,6.717129916817463,-107.77497588196319
1502,73.57499694824219,492.67999267578125,6.696296474498896,-106.22822976248749
1503,73.22709655761719,489.125,6.679562934946388,-104.52575827070488
1504,72.80000305175781,480.489990234375,6.60013695181807,-98.1649620112256
1505,81.99859619140625,491.2200012207031,5.990590376377502,-59.913744136126
1506,81.16999816894531,485.0849914550781,5.976161172819466,-58.19090357465352
1507,81.6449966430664,490.7950134277344,6.01132994803564,-61.371624749183226
1508,81.06999969482422,485.7950134277344,5.992290801238885,-59.43340351131569
1509,81.0,491.0299987792969,6.06209875036169,-65.0411275002288
1510,80.98999786376953,493.6199951171875,6.094826622263759,-67.6843838221594
1511,80.45999908447266,491.1000061035156,6.103654134869226,-67.98656458063702
1512,79.12999725341797,460.2149963378906,5.8159359574350535,-44.183629550138036
1513,80.0199966430664,462.9700012207031,5.785678838325953,-42.19951149000802
1514,79.9800033569336,460.8599853515625,5.7621901226340695,-40.30245430609817
1515,80.11499786376953,460.3599853515625,5.746239750694064,-39.083627336149206
1516,80.06999969482422,459.17999267578125,5.734732039788717,-38.143243650350925
1517,79.56500244140625,453.7650146484375,5.7030729683267705,-35.41730574778903
