,ba,noc,Ratio,Spread
1634,186.22999572753906,535.1799926757812,2.8737582825205457,5.785368510097597
1635,187.63999938964844,529.72998046875,2.823118643102989,15.353305232272689
1636,187.66000366210938,527.5150146484375,2.811014624076492,17.626693655439496
1637,185.86000061035156,526.1251220703125,2.830760359101224,13.759666061400978
1638,187.34500122070312,526.8200073242188,2.8120312999629737,17.401734379106003
1639,187.1699981689453,525.2000122070312,2.8060053285514797,18.51063198894353
1640,187.42999267578125,524.3200073242188,2.7974178510010086,20.14995245530615
1641,187.08999633789062,525.5900268554688,2.809289845226337,17.886971492477684
1642,186.77999877929688,531.2899780273438,2.8444693302259147,11.281670511611352
1643,188.43710327148438,535.1099853515625,2.8397272939428544,12.301247222461868
1644,188.41009521484375,537.60498046875,2.853376725146919,9.727374906912743
1645,188.8874969482422,535.1599731445312,2.8332207361039496,13.566636979798247
1646,187.97520446777344,533.510009765625,2.8381935334300445,12.552244462859946
1647,187.67999267578125,530.8200073242188,2.8283249575846625,14.380079019123556
1648,188.17999267578125,531.8200073242188,2.8261240728205426,14.840332146758485
1649,184.30999755859375,526.219970703125,2.8550809922062697,9.13802382024248
1650,182.3249969482422,524.1199951171875,2.8746469430407995,5.44079270693389
1651,182.6699981689453,524.9400024414062,2.873706726355288,5.628363605854289
1652,181.80999755859375,523.0,2.8766294869535294,5.056728885192952
1653,182.77999877929688,526.3099975585938,2.8794725958724965,4.57962595928204
1654,183.93499755859375,528.260009765625,2.8719929147651424,6.002794912016312
1655,183.77999877929688,528.8499755859375,2.877625307969658,4.960154187208146
1656,181.8699951171875,524.219970703125,2.882388435570942,4.011981427241877
1657,182.4700927734375,525.5800170898438,2.880362524627123,4.404523999374006
1658,182.2899932861328,523.5599975585938,2.87212692326333,5.8985618513798235
1659,182.17999267578125,523.5900268554688,2.874025951835896,5.547275083889573
1660,182.38999938964844,526.9299926757812,2.8890289732940655,2.8206351850748623
1661,184.36000061035156,530.0900268554688,2.8752984655051304,5.414001893340056
1662,184.72999572753906,529.77001953125,2.867807241833186,6.814582271724176
1663,185.93499755859375,535.5800170898438,2.880469110830339,4.523800098337161
