,goog,adbe,Ratio,Spread
372,129.187744140625,414.3999938964844,3.2077345777119284,25.553220556970523
373,127.55174255371094,412.7900085449219,3.236255344540664,21.54828412455816
374,126.72999572753906,410.2099914550781,3.2368816009195007,21.30798356184504
375,126.96800231933594,408.3999938964844,3.2165583961014184,23.934843651440808
376,126.93900299072266,411.4200134277344,3.2410843297532677,20.815295511383958
377,126.7490005493164,411.5,3.2465739233966633,20.083201474312823
378,127.9959945678711,416.7200012207031,3.2557268891702185,19.14300898684956
379,130.0,418.1499938964844,3.2165384145883413,24.59096425810514
380,129.87673950195312,420.385009765625,3.236799840970008,21.932905978050705
381,129.0292510986328,417.4599914550781,3.2353903312665317,21.94925895750503
382,128.24374389648438,414.0199890136719,3.22838351746702,22.69332177630252
383,129.58349609375,420.5199890136719,3.245166257201747,20.79148589651259
384,129.6324920654297,421.55999755859375,3.2519624581915685,19.91963644808049
385,132.68600463867188,438.07000732421875,3.301553984666002,13.889588561636337
386,132.8675079345703,436.4200134277344,3.2846255658128727,16.16252000179741
387,132.68800354003906,436.3500061035156,3.2885414993213424,15.616450212622901
388,131.42617797851562,435.2200012207031,3.311516837169601,12.41574301688626
389,130.04019165039062,426.9750061035156,3.2834080039763847,15.90389383249839
390,132.96600341796875,441.7900085449219,3.3225786831855646,11.130571277584515
391,133.7154998779297,442.3599853515625,3.308217714142322,13.132941609056893
392,133.44149780273438,441.6400146484375,3.3096152390413875,12.912509666380963
393,133.05450439453125,439.6600036621094,3.304360161745716,13.564320401954312
394,133.67974853515625,437.94000244140625,3.276038496782727,17.430222319563306
395,134.00650024414062,440.8800048828125,3.289989695123687,15.61166456586556
396,134.0155029296875,440.0,3.2832022443765343,16.522567569801986
397,134.17250061035156,441.010009765625,3.2868882055523123,16.051389614760346
398,134.67950439453125,444.2699890136719,3.2987201060097733,14.531498282959369
399,134.1645050048828,442.2799987792969,3.2965499985499176,14.75395887995466
400,135.1894989013672,450.7300109863281,3.3340608157381806,9.821828687125723
401,135.52700805664062,446.6000061035156,3.295284183628319,15.110198893904958
402,135.70401000976562,447.05999755859375,3.2943757338226196,15.25769592194154
403,135.69725036621094,446.80499267578125,3.2926606211251364,15.489501029062687
404,136.3459930419922,446.0,3.2710898945349993,18.521043734852917
405,136.82749938964844,453.3299865722656,3.313149685512428,12.843635315446583
406,135.47650146484375,447.8500061035156,3.3057393810817666,13.686855197430013
407,137.04824829101562,456.9200134277344,3.3340084176594935,10.011240863876132
408,137.02842712402344,455.5733947753906,3.3246633880067415,11.2898312800504
409,134.68350219726562,447.05950927734375,3.3193338603755143,11.755698879854371
410,135.82901000976562,454.0849914550781,3.3430633958270843,8.66171458180849
411,135.80850219726562,451.8900146484375,3.3274059233202844,10.78630651592271
412,136.47549438476562,453.5899963378906,3.3236003165453534,11.375509013875607
413,139.63238525390625,460.44000244140625,3.297515842074504,15.360269485497945
414,141.43560791015625,470.9750061035156,3.329960630583861,11.01410711481639
415,140.13449096679688,467.1400146484375,3.3335120527830693,10.383534522033294
416,140.24301147460938,466.75,3.328151578408624,11.146002454256283
417,140.0290069580078,466.2699890136719,3.329810009675337,10.891528442680617
