,nvda,msft,Ratio,Spread
1451,165.19500732421875,244.67269897460938,1.4811143686346666,4.616077639991913
1452,165.6999969482422,245.2899932861328,1.4803258769084422,4.765482923221013
1453,164.84010314941406,244.38999938964844,1.4825882459447923,4.35994459542121
1454,165.02000427246094,244.4600067138672,1.4813961967316678,4.563071829961556
1455,154.8000030517578,236.3699951171875,1.5269379228510513,-2.863415173575477
1456,152.82000732421875,236.05999755859375,1.5446930129886416,-5.559542592008031
1457,149.47999572753906,235.25540161132812,1.5738253166673488,-9.82591328607734
1458,149.25999450683594,234.50999450683594,1.5711510326773839,-9.414522641991342
1459,150.6501007080078,236.11000061035156,1.5672740973999304,-8.904002488333761
1460,153.44000244140625,237.66000366210938,1.5488790398896404,-6.218242216176749
1461,153.39999389648438,238.27999877929688,1.553324695306639,-6.898980235235884
1462,152.21499633789062,237.24000549316406,1.5585849699495626,-7.658107376009925
1463,151.3979949951172,237.33799743652344,1.567642936382202,-8.99651014885521
1464,151.77999877929688,238.24000549316406,1.569640317625701,-9.318541642431002
1465,151.2050018310547,237.93829345703125,1.573613905463828,-9.88981769601145
1466,151.2071075439453,237.65499877929688,1.5717184373110715,-9.603326023441726
1467,151.34500122070312,237.91000366210938,1.571971335314672,-9.648974077797392
1468,152.08999633789062,238.75999450683594,1.5698599530267263,-9.367877416429424
1469,147.3350067138672,237.8000030517578,1.6140088384668736,-15.627140465523327
1470,145.5399932861328,237.86000061035156,1.6343274122784714,-18.412413954846812
1471,143.72000122070312,237.67999267578125,1.653771156811979,-20.995605723074817
1472,142.97999572753906,237.2100067138672,1.6590433193598053,-21.649131779493246
1473,141.86000061035156,236.3699951171875,1.6662201755266277,-22.50955076915099
1474,141.60000610351562,237.31629943847656,1.6759624944153482,-23.850591286088616
