,pfe,bmy,Ratio,Spread
556,53.345001220703125,76.82360076904297,1.4401274535771842,-0.7534971473855072
557,53.345001220703125,76.78500366210938,1.43940391611256,-0.7149000404519135
558,53.02629852294922,76.47000122070312,1.4421146365252653,-0.8630506542996321
559,53.11000061035156,76.55999755859375,1.4415363712812987,-0.8314073644596411
560,52.891998291015625,76.6500015258789,1.4491795357049098,-1.238222080334244
561,52.939998626708984,76.69000244140625,1.4486211641629143,-1.2084667550569939
562,53.125,76.66999816894531,1.4431999655330883,-0.9196101890014794
563,53.130001068115234,76.81999969482422,1.4458874110756605,-1.0623439383807542
564,53.150001525878906,76.80500030517578,1.445061111950847,-1.0182789864229753
565,53.29499816894531,76.83499908447266,1.4416924988139688,-0.8375621404331404
566,53.11000061035156,76.88999938964844,1.447749924797816,-1.1614091955143286
567,53.20000076293945,77.38999938964844,1.4546992157857332,-1.5306169369668559
568,53.617000579833984,77.79499816894531,1.4509390179913377,-1.329612878521265
569,53.29999923706055,78.00499725341797,1.4635084121948645,-2.0002925328788215
570,53.189998626708984,77.81999969482422,1.4630569976316459,-1.9751527951419
571,53.47999954223633,77.70999908447266,1.4530665622594192,-1.4437098468385776
572,53.3650016784668,77.69499969482422,1.4559167478893713,-1.5958305108574158
573,53.1349983215332,77.4800033569336,1.4581726885184536,-1.715085367679682
574,52.18000030517578,76.4000015258789,1.4641625350527399,-2.022929488838931
575,51.956199645996094,76.90499877929688,1.4801890689328625,-2.85316389838214
576,51.90999984741211,77.05999755859375,1.4844923480082701,-3.075302297196179
577,52.017799377441406,77.06999969482422,1.4816082305905316,-2.928645321219937
578,51.91680145263672,76.80500030517578,1.4793862132520696,-2.8104206459911487
579,51.73500061035156,76.56500244140625,1.4799459077630028,-2.834623920603993
580,51.86000061035156,76.75,1.4799459910665764,-2.8379658725312047
581,51.400001525878906,76.7699966430664,1.4935796568880295,-3.5264538176450535
582,50.90999984741211,76.4800033569336,1.5022589586753117,-3.9485529488682736
583,50.86000061035156,76.5999984741211,1.5060951151174515,-4.14120919998455
584,49.85499954223633,76.24500274658203,1.5293351408415625,-5.246726102277384
585,49.7599983215332,76.05500030517578,1.5284365528658719,-5.194783695918224
586,50.29499816894531,76.5999984741211,1.523014241233591,-4.962296090078345
587,50.18000030517578,76.4000015258789,1.5225189529940812,-4.929419195503433
588,49.5,76.94999694824219,1.5545453928937816,-6.4676215616277855
589,49.56999969482422,77.23500061035156,1.558099678955938,-6.650898527499029
590,49.584999084472656,77.41999816894531,1.5613592739419668,-6.814098300283069
591,49.630001068115234,77.2750015258789,1.5570219597582113,-6.603702756098349
592,49.54999923706055,77.31999969482422,1.5604440138314535,-6.764963174281041
593,49.595001220703125,77.4749984741211,1.5621533736706439,-6.8545630524595875
594,49.7400016784668,77.30000305175781,1.5540812312682764,-6.468846461120441
595,49.33689880371094,77.61499786376953,1.5731632864190406,-7.369648451234545
596,49.41999816894531,77.76499938964844,1.5735532632721674,-7.398886252271415
597,49.34000015258789,77.95500183105469,1.5799554436557077,-7.705145399225875
598,49.31999969482422,77.83000183105469,1.5780616851711455,-7.609210961535231
599,49.52000045776367,78.0999984741211,1.5771405038805224,-7.58855752519735
600,49.23500061035156,77.92500305175781,1.5827155902456562,-7.827736664286197
601,49.1150016784668,77.52999877929688,1.5785400820476383,-7.607120221992153
602,48.36249923706055,76.45999908447266,1.5809770026500365,-7.630690827261523
603,48.375,76.38780212402344,1.5790760128997092,-7.540327197407825
604,48.175899505615234,76.18000030517578,1.5812885921579207,-7.621867147320733
605,48.17499923706055,76.26000213623047,1.5829787928167607,-7.703177289019143
606,48.22999954223633,76.09500122070312,1.5777524765279056,-7.458247463063392
607,48.18989944458008,76.17500305175781,1.5807255032636351,-7.596524554655138
608,48.13999938964844,75.80000305175781,1.574574242060691,-7.294041552665538
609,47.43000030517578,75.18000030517578,1.5850727350084328,-7.705841321464012
610,47.41780090332031,74.94999694824219,1.580629964284025,-7.493566682490615
611,47.66999816894531,75.0999984741211,1.575414335195949,-7.277063830075525
612,48.05500030517578,75.41000366210938,1.5692436413112938,-7.027566645064942
613,48.63999938964844,75.76000213623047,1.5575658529377718,-6.527418210472069
614,48.90999984741211,76.02999877929688,1.554487814690102,-6.405038077896071
615,48.95000076293945,76.05999755859375,1.553830365130036,-6.376905732574249
616,49.57500076293945,76.30999755859375,1.5392838403270475,-5.718627699241599
617,49.470001220703125,76.14019775390625,1.5391185743905276,-5.701417938911282
618,49.505001068115234,76.04000091552734,1.536006449346439,-5.55035775241331
619,49.125,75.75,1.5419847328244274,-5.812591433385199
620,49.20000076293945,75.87000274658203,1.5420732026437713,-5.823599707229468
621,49.21500015258789,75.79000091552734,1.539977662918732,-5.72180009036507
622,49.029998779296875,75.55999755859375,1.5410972759497452,-5.760649027026039
623,48.810001373291016,75.5199966430664,1.5472238172152804,-6.040358209523154
624,49.13999938964844,75.87999725341797,1.5441595074460346,-5.920790900993444
625,49.27000045776367,75.8949966430664,1.540389607021149,-5.7468669074757255
626,49.398399353027344,76.05999755859375,1.5397259537708579,-5.725272789287592
627,49.65999984741211,76.08499908447266,1.5321183914268097,-5.370104743072664
628,49.77000045776367,76.02999877929688,1.5276270460117483,-5.155246617040069
629,49.7400016784668,75.80999755859375,1.5241253518375544,-4.978840967956378
630,49.779998779296875,76.4749984741211,1.5362595490043778,-5.585716302554195
631,49.689998626708984,76.62000274658203,1.5419602508380397,-5.861512833562605
632,50.15999984741211,76.79499816894531,1.5310007656012259,-5.353481400879195
633,50.2599983215332,77.08999633789062,1.5338240929638567,-5.503157301966942
634,50.415000915527344,77.32499694824219,1.5337696230097027,-5.512901190343376
635,50.56999969482422,77.55000305175781,1.5335179655873117,-5.512656115573028
636,50.560001373291016,77.19000244140625,1.5267009561867393,-5.167185514531559
637,49.654998779296875,74.7300033569336,1.5049844969101374,-4.022376792033219
638,49.540000915527344,75.04000091552734,1.514735557705804,-4.499494404294245
639,49.33000183105469,74.83000183105469,1.51692680019215,-4.594675408535968
640,49.349998474121094,75.04000091552734,1.5205674414534778,-4.775614474388453
641,49.345001220703125,74.91999816894531,1.5182895190103263,-4.662873960616869
642,49.150001525878906,74.9800033569336,1.5255341002879612,-5.00626145150982
643,49.08000183105469,75.2699966430664,1.5336184562943591,-5.39798143388075
644,48.5099983215332,75.5199966430664,1.556792398600098,-6.476336100474176
645,48.422298431396484,75.56999969482422,1.5606446233007698,-6.653788566210968
646,48.13999938964844,75.33999633789062,1.5650186392418404,-6.834034838798351
647,47.88209915161133,75.4000015258789,1.574701252907404,-7.26883222038723
648,47.78499984741211,74.7750015258789,1.564821633664366,-6.784941284476892
649,48.23500061035156,75.0999984741211,1.5569606618394884,-6.4559769399817295
650,48.459999084472656,75.08999633789062,1.5495253354627205,-6.118996929227171
651,49.29499816894531,75.19999694824219,1.5255096813375362,-5.015539417531704
652,49.72999954223633,75.58999633789062,1.5200079837863476,-4.773375300252502
653,49.1349983215332,75.51439666748047,1.53687593868069,-5.562458091555575
654,49.185001373291016,75.3949966430664,1.5328859314418608,-5.370391389523567
655,48.8400993347168,75.06999969482422,1.5370566546219642,-5.546621553743156
656,49.45000076293945,75.12989807128906,1.5193103521162235,-4.720183818603436
657,49.290000915527344,75.05000305175781,1.5226212549757845,-4.87280775385779
658,48.40999984741211,75.1187973022461,1.5517206680235462,-6.220459027511415
659,48.880001068115234,75.42500305175781,1.5430646768327931,-5.843637921976443
660,48.845001220703125,75.54399871826172,1.5466065478618953,-6.013496936599415
661,49.084999084472656,75.45999908447266,1.537333207536788,-5.580721642476538
662,49.209999084472656,75.96499633789062,1.543690261149792,-5.904063289227983
663,49.557098388671875,76.47000122070312,1.543068575584385,-5.904647894617758
664,49.70000076293945,76.36000061035156,1.5364184997617159,-5.5869751443328735
665,48.709999084472656,76.66000366210938,1.5738042517546746,-7.325693040112858
666,48.11000061035156,76.30500030517578,1.5860527818982746,-7.842634377702941
667,48.08399963378906,75.96499633789062,1.579839383504806,-7.540416195788856
668,48.30500030517578,76.05000305175781,1.5743712363378086,-7.304254821380317
669,48.18000030517578,75.91000366210938,1.575550086784758,-7.345911038398418
670,48.11000061035156,75.83999633789062,1.5763873493190634,-7.377630410417785
671,48.560001373291016,76.26000213623047,1.570428335658471,-7.143674916020293
672,48.34000015258789,76.55000305175781,1.5835747374870395,-7.753391473261265
673,48.709999084472656,76.54000091552734,1.5713406354779853,-7.205690293530827
674,48.84000015258789,76.41999816894531,1.5647010223216806,-6.896764163782626
675,48.970001220703125,76.51000213623047,1.562385138432143,-6.797844747901626
676,48.66999816894531,76.23500061035156,1.5663653889141618,-6.9588211129737285
677,48.79499816894531,76.41000366210938,1.565939266921402,-6.952168558065017
678,49.06999969482422,76.70999908447266,1.5632769423588122,-6.8525194282862625
679,48.93000030517578,76.45999908447266,1.5626404783893855,-6.805972820762511
