,cb,gs,Ratio,Spread
1487,210.36000061035156,348.5,1.656683775379542,-1.293413321779957
1488,210.94500732421875,350.1300048828125,1.6598165053732172,-1.9532320003819508
1489,210.6699981689453,350.3599853515625,1.6630748962678292,-2.6392928561657016
1490,209.6999969482422,348.6499938964844,1.6626132521238786,-2.5379697805878494
1491,212.04849243164062,356.8924865722656,1.6830701434357958,-6.885673106718746
1492,209.33999633789062,353.2749938964844,1.6875656829871715,-7.760001604994846
1493,208.17999267578125,353.94000244140625,1.7001633917464447,-10.348782173613023
1494,207.69000244140625,354.8949890136719,1.7087726170824966,-12.116377822526607
1495,207.9600067138672,356.07000732421875,1.7122042499937815,-12.843615938402143
1496,208.6199951171875,356.3702087402344,1.7082265222950062,-12.049280097558784
1497,209.11000061035156,358.07000732421875,1.7123523804652183,-12.93644429943061
1498,211.3800048828125,359.739990234375,1.7018638562044321,-10.841809169424499
1499,212.14999389648438,360.80499267578125,1.7007070613060258,-10.62984726025116
1500,213.02000427246094,361.4150085449219,1.6966247361569757,-9.797021458887292
1501,213.11000061035156,361.1300048828125,1.6945708969477196,-9.362766167042315
1502,213.69839477539062,362.1084899902344,1.694483902749159,-9.365447257130318
1503,213.58999633789062,362.5199890136719,1.697270449128058,-9.956716300513909
1504,212.19000244140625,362.75,1.709552739649782,-12.508503656499903
1505,212.72000122070312,364.6300048828125,1.7141312654680665,-13.509548534694494
1506,212.1710968017578,366.5299987792969,1.727520874918059,-16.319855906336393
1507,212.0850067138672,365.9142150878906,1.7253186387737485,-15.846845645748777
1508,211.2899932861328,363.5400085449219,1.7205737143103095,-14.791104415171509
1509,210.2550048828125,361.6700134277344,1.72014936638162,-14.637553650872581
1510,212.7899932861328,365.489990234375,1.7176089184932242,-14.253457720506338
1511,212.38999938964844,364.0199890136719,1.7139224542575786,-13.446813946715627
1512,212.6649932861328,365.8500061035156,1.7203113707166562,-14.82077595499016
1513,212.44000244140625,365.5199890136719,1.720579856962142,-14.863887939485442
1514,211.94000244140625,363.8500061035156,1.716759469246996,-14.02311449070192
1515,211.73500061035156,363.2300109863281,1.715493470325048,-13.743098289332982
1516,211.1300048828125,362.2200012207031,1.7156254101436363,-13.736424886438959
1517,210.2899932861328,362.1600036621094,1.7221932342226736,-15.06951845510452
1518,210.19000244140625,361.79998779296875,1.7212996983233118,-14.875329294959732
1519,211.36000061035156,371.94000244140625,1.7597464107084704,-23.074996840440697
