,t,googl,Ratio,Spread
865,19.985000610351562,111.78974914550781,5.593682548481107,7.25358713150396
866,19.96500015258789,111.95799255371094,5.607713082796986,6.959933075804895
867,19.959999084472656,111.5374984741211,5.588051282070884,7.349068513611951
868,20.28499984741211,113.0675048828125,5.57394654835244,7.856943267367879
869,20.30500030517578,112.5,5.5405071809490956,8.549858797676318
870,20.420000076293945,112.375,5.50318313320962,9.395952081051558
871,20.47010040283203,112.86250305175781,5.513529529935443,9.222597558549477
872,20.449600219726562,112.91324615478516,5.521538071236434,9.043310335811451
873,20.424999237060547,112.14350891113281,5.490502477358814,9.65878985188392
874,20.309999465942383,111.41650390625,5.485795511372766,9.664701573391508
875,20.479999542236328,112.03475189208984,5.470446992004968,10.112420171631907
876,20.155000686645508,112.0999984741211,5.561895046145912,8.009304386970921
877,20.139999389648438,111.79100036621094,5.550695320461097,8.224238529350313
878,20.364999771118164,110.76824951171875,5.4391480852757645,10.657829268627776
879,20.59000015258789,111.25,5.4031082649612,11.586918665131787
880,20.559999465942383,111.656005859375,5.430739725666484,10.99279683451287
881,20.6200008392334,112.2560043334961,5.444034906143559,10.76903030287961
882,20.604999542236328,116.41800689697266,5.649988327266783,6.512963773872269
883,20.795000076293945,116.468505859375,5.600793721186264,7.653842043046109
884,20.795000076293945,116.61100006103516,5.60764605112795,7.511347841385953
885,20.825000762939453,116.42850494384766,5.590804354305039,7.88195892981737
886,20.799999237060547,116.5999984741211,5.605769363028063,7.55369611026519
887,20.954999923706055,117.1622543334961,5.591135994276589,7.96335482925731
888,21.005399703979492,118.01200103759766,5.6181745027798815,7.429634345776816
889,20.889999389648438,117.0272445678711,5.6020702722404705,7.6907859704293005
890,20.929000854492188,117.0,5.590328980032852,7.962584888862762
891,20.81999969482422,115.9854965209961,5.570869270945748,8.293608710886144
892,20.68000030517578,116.05000305175781,5.611702192417902,7.351251567288085
893,20.770000457763672,115.4627456665039,5.559111368403691,8.502844906456101
894,20.764999389648438,115.63399505615234,5.568697252830022,8.300236875024876
895,20.790000915527344,115.8689956665039,5.573304019432019,8.222005553952027
896,20.97010040283203,114.67850494384766,5.468667423660032,10.541790094952386
897,20.860000610351562,113.72062683105469,5.451611864988249,10.80929969581943
898,20.825000762939453,112.64949798583984,5.409339441000786,11.660965887825181
899,20.725000381469727,112.51161193847656,5.428786965865316,11.17181065752639
900,20.6200008392334,112.71400451660156,5.466246359318383,10.311030119774141
901,20.65570068359375,112.44300842285156,5.443679212110288,10.80587811979741
902,20.635000228881836,112.00749206542969,5.428034447446144,11.111594576659154
903,20.690000534057617,112.22175598144531,5.423960999745656,11.242203961348547
904,20.684999465942383,111.9102554321289,5.410213116823516,11.522345868882166
905,20.795000076293945,111.07600402832031,5.341476490540899,13.046343874100796
906,20.84709930419922,111.1500015258789,5.331677079098003,13.299028794656987
907,21.0,111.29624938964844,5.299821399507069,14.111527750061992
908,21.020000457763672,111.7560043334961,5.316650899130659,13.77718345371029
909,20.950000762939453,111.66300201416016,5.32997603569027,13.431260466628043
910,20.799999237060547,107.6155014038086,5.173822372650087,16.53819318057769
911,20.950000762939453,109.46600341796875,5.225107371433326,15.628259062819449
912,21.1299991607666,110.5009994506836,5.229578979627115,15.721922978115213
913,20.9950008392334,109.84000396728516,5.2317218183686345,15.536426490460098
914,21.05500030517578,109.69325256347656,5.209843313871221,16.059397876938913
915,20.956300735473633,109.17574310302734,5.20968583535456,15.958022655338493
916,20.979999542236328,108.96400451660156,5.1937086222160485,16.31836197561294
917,20.899999618530273,107.5064926147461,5.143851415166013,17.274243247302262
918,21.03499984741211,107.44549560546875,5.107938977175108,18.18174418745077
919,21.049999237060547,107.5925064086914,5.111283150037576,18.128785389941253
920,21.094999313354492,107.0792465209961,5.076048827041584,18.92421325459362
921,21.309999465942383,107.89625549316406,5.063174950595552,19.455338843462965
922,21.344999313354492,108.25,5.071445466492633,19.32105698983612
923,21.31100082397461,108.73750305175781,5.102411845877716,18.62037018911634
924,20.93400001525879,108.1102523803711,5.164338029118637,16.883679190456842
925,20.812000274658203,108.9000015258789,5.232558143797515,15.328944230932006
926,20.985000610351562,110.60540771484375,5.270688801423426,14.708317419153541
927,20.93000030517578,111.55525207519531,5.32992118722563,13.41359975809696
928,21.0049991607666,112.50550842285156,5.356130107969285,12.93361539882407
929,21.145000457763672,112.9939956665039,5.343768891951791,13.322990727825651
930,21.18000030517578,113.2925033569336,5.349032187183122,13.243945690605056
931,21.135000228881836,113.44999694824219,5.367872993595153,12.804284122339407
932,20.985000610351562,113.32099914550781,5.400095108389388,11.992725988489479
933,21.045000076293945,113.48675537109375,5.39257566926457,12.203189745573734
934,21.05229949951172,113.6675033569336,5.399291576655081,12.06821198174104
935,21.084999084472656,113.90950012207031,5.4023953079492975,12.03125432977144
936,21.174999237060547,115.45849609375,5.452585608205085,11.046594312005862
937,21.100000381469727,114.5685043334961,5.429786837070938,11.466314083876437
938,21.125,116.43754577636719,5.511836486455252,9.754029970466444
939,21.139999389648438,116.80250549316406,5.525189634128297,9.483122259382707
940,21.15999984741211,117.28599548339844,5.542816461680771,9.125042916644286
941,21.1200008392334,117.75849914550781,5.575686291013525,8.401729919360644
942,21.149999618530273,118.94649505615234,5.623947858227811,7.401838020142418
943,21.200000762939453,118.74000549316406,5.600943453772798,7.921854201870542
944,21.139999389648438,118.78450012207031,5.618945295723858,7.501127630476458
945,20.834999084472656,118.53053283691406,5.689010705320802,5.842624400681314
946,20.852500915527344,119.58125305175781,5.7346240403574,4.901647472259708
947,20.834999084472656,118.18550109863281,5.672450505971508,6.187656138962564
948,20.780000686645508,119.0300064086914,5.728104065231689,4.998289488016565
949,20.895000457763672,119.34150695800781,5.711486209308299,5.4078822220753695
950,20.895999908447266,118.91850280761719,5.6909697228484415,5.837153316895507
951,20.791200637817383,119.3905029296875,5.742357308241573,4.708021016047366
952,20.719999313354492,116.71099853515625,5.632770386239032,6.941065419063915
953,20.770000457763672,116.81550598144531,5.624241858780535,7.1500845915146956
954,20.684999465942383,116.4800033569336,5.631133979419076,6.952597944077479
955,20.719999313354492,116.27549743652344,5.611751992751339,7.376566517696728
956,20.709999084472656,115.97599792480469,5.600000147356734,7.613360705667486
957,20.700000762939453,115.833251953125,5.595809066853212,7.693413313416824
958,20.674999237060547,115.6834945678711,5.595332470944183,7.686401409392016
959,20.827999114990234,115.2344970703125,5.532672458554909,9.094767636641063
960,20.80500030517578,115.80000305175781,5.5659697838576605,8.385050174411258
961,20.7450008392334,115.58299255371094,5.571607031951421,8.22584068978794
962,20.690000534057617,115.64200592041016,5.589270320706514,7.8219540223837045
963,20.71500015258789,115.47874450683594,5.574643671552634,8.141972765419052
964,20.600000381469727,113.97200012207031,5.532621262696252,8.927623866809437
965,20.6200008392334,114.01499938964844,5.529340191524805,9.010035246727266
966,20.2549991607666,112.68399810791016,5.563268465899326,8.05233407102632
967,20.3700008392334,112.9295883178711,5.543916723869957,8.52784910425822
968,20.4950008392334,112.13905334472656,5.471532020143164,10.102182684525939
969,20.46500015258789,112.6875,5.5063522677643455,9.365620058008584
970,20.469999313354492,111.94349670410156,5.468661478218534,10.140970035872225
971,20.489999771118164,111.71650695800781,5.452245398044302,10.493370429461901
972,20.43000030517578,111.32499694824219,5.4490942381454035,10.508660456557333
973,20.200000762939453,108.94300842285156,5.393218035057067,11.448462415197508
974,20.100000381469727,110.30250549316406,5.4876867363073485,9.461924067222935
975,20.184999465942383,109.97200012207031,5.448204262161273,10.325406750447993
976,20.170000076293945,110.30149841308594,5.46859186890756,9.90185645371923
977,20.288799285888672,110.75,5.458676900462472,10.198272106866622
978,20.299999237060547,111.031005859375,5.469507883363466,9.98749429651853
979,20.329999923706055,110.37800598144531,5.429316595950285,10.82861014569212
980,20.46500015258789,112.32749938964844,5.488761229031514,9.725620668360147
981,20.540000915527344,112.26374816894531,5.465615538706175,10.259655837264244
982,20.53499984741211,111.66850280761719,5.437959758333771,10.823542556809581
983,20.584999084472656,111.61299896240234,5.422055085083412,11.192561060946655
984,20.51420021057129,111.3687515258789,5.428861490222214,10.992872027471844
985,20.514999389648438,111.51100158691406,5.435583958300327,10.855633130016752
986,20.559999465942383,111.78900146484375,5.437208383688049,10.85980122904412
987,20.639999389648438,111.57330322265625,5.405683455524399,11.577130101397767
988,20.530000686645508,111.61689758300781,5.436770280071793,10.843801099453781
989,20.523500442504883,111.75700378417969,5.445318847886545,10.66293583985485
990,20.55500030517578,110.85990142822266,5.39333007941177,11.757554583700038
991,20.530000686645508,109.3499984741211,5.326351427998334,13.1107002083405
992,20.55500030517578,108.9000015258789,5.297981022090168,13.717454486043788
993,20.530000686645508,108.98999786376953,5.308816084680702,13.470700818692062
