,abbv,lly,Ratio,Spread
406,157.1300048828125,284.8550109863281,1.812861975017266,37.3187757451965
407,156.9600067138672,282.9549865722656,1.8027202756692222,38.86800945847319
408,157.74119567871094,283.67999267578125,1.7983887560582708,39.75498439054065
409,157.89999389648438,284.2799987792969,1.8003800491953428,39.48265792288158
410,157.8699951171875,283.6000061035156,1.7964148658711128,40.100748209492686
411,157.97999572753906,283.8399963378906,1.7966831498553564,40.08774389756315
412,158.61000061035156,285.5,1.8000126026187473,39.72775338095648
413,157.76019287109375,287.79998779296875,1.8242877531731394,35.674189921632326
414,157.99000549316406,287.7300109863281,1.8211912208508512,36.21838436982535
415,158.61000061035156,287.95001220703125,1.8154593726685757,37.27774117392523
416,158.2949981689453,288.7049865722656,1.8238414979109836,35.8727602359395
417,158.3800048828125,289.2699890136719,1.8264299791359815,35.483168888158396
418,158.75999450683594,288.0,1.8140590196833195,37.537265326807365
419,159.2100067138672,287.739990234375,1.8072983989725118,38.72587390291398
420,159.90499877929688,290.8349914550781,1.8187986221524737,37.064986679939246
421,159.4199981689453,292.5299987792969,1.8349642588082848,34.369182082183336
422,159.49000549316406,290.2900085449219,1.820114104625597,36.75363221559838
423,159.86000061035156,290.1300048828125,1.8149005615856695,37.67711966844957
424,159.8300018310547,290.3800048828125,1.8168053654266565,37.36521727927943
425,160.0749969482422,289.8299865722656,1.810588737140365,38.42078226353755
426,160.05999755859375,289.6300048828125,1.809508992256398,38.58981275840558
427,158.49000549316406,285.1300048828125,1.7990409174104713,39.850138941463236
428,159.3800048828125,285.29998779296875,1.7900613568354549,41.51666704510604
429,159.18499755859375,284.5400085449219,1.7874800572220175,41.874249277082306
430,159.7899932861328,284.95001220703125,1.783278203765719,42.71265244519078
431,159.27999877929688,283.6099853515625,1.7805750095750625,43.000307198302046
432,159.67999267578125,284.55499267578125,1.7820328515016262,42.88068605399531
433,160.00999450683594,285.0199890136719,1.7812636635113144,43.09664748344108
434,159.97999572753906,287.4100036621094,1.7965371380031512,40.64473044583344
435,159.89999389648438,286.6318054199219,1.7925692080106068,41.25784515474562
436,158.82000732421875,286.1000061035156,1.8014103570683295,39.56109548809656
437,158.7949981689453,286.5799865722656,1.8047167094480343,39.02950870406176
438,158.92999267578125,286.94000244140625,1.8054490383496504,38.94805358618692
439,159.07000732421875,286.7250061035156,1.8025082850414953,39.45196972215769
440,158.4199981689453,284.19000244140625,1.7939023212103238,40.64568148382944
441,160.1199951171875,286.6099853515625,1.7899699855836269,41.73363706799598
442,160.43899536132812,287.8999938964844,1.7944514876081004,41.10188454951953
