,pypl,msft,Ratio,Spread
1087,89.80000305175781,277.0899963378906,3.0856345982325295,-25.962925139445346
1088,89.83999633789062,275.29998779296875,3.0643365874321518,-24.0598152829359
1089,89.63999938964844,274.6300048828125,3.0636993167419253,-23.955425234656175
1090,89.81500244140625,275.07000732421875,3.0626287351455526,-23.90051773993197
1091,89.63999938964844,274.8399963378906,3.0660419255829328,-24.1654166897343
1092,99.27999877929688,279.44000244140625,2.8146656514633097,-1.5034325918961002
1093,98.79000091552734,280.2157897949219,2.83647927116153,-3.6649375601984246
1094,98.2300033569336,281.42608642578125,2.8649707503640913,-6.458911465099831
1095,97.65789794921875,283.05999755859375,2.8984854630578107,-9.710740959609652
1096,98.08000183105469,282.7525939941406,2.882877128012183,-8.209624467858916
1097,97.51499938964844,282.42999267578125,2.8962723113728717,-9.484854269478475
1098,97.9000015258789,282.4700012207031,2.8852910808794516,-8.436073900504127
1099,96.05000305175781,281.1199951171875,2.9268088098414977,-12.317877285292681
