,abt,unh,Ratio,Spread
979,101.06999969482422,517.219970703125,5.117443081674529,-44.52642393226991
980,100.55999755859375,512.1400146484375,5.092880142026918,-41.855528728693415
981,100.0999984741211,510.92999267578125,5.104195808832827,-42.81837174468343
982,98.88999938964844,506.9800109863281,5.126706584239271,-44.583976750275056
983,99.58000183105469,510.010009765625,5.121610769107005,-44.35466002738811
984,99.51000213623047,507.375,5.09873368614139,-42.05030284615653
985,100.12000274658203,511.79998779296875,5.111865498929393,-43.59387410151352
986,100.75,513.969970703125,5.101438915167494,-42.78798375212945
987,100.41999816894531,508.1650085449219,5.060396512754278,-38.54182779396457
988,100.19999694824219,507.6400146484375,5.06626776556347,-39.05603803083899
989,99.77999877929688,508.3900146484375,5.095109449469368,-41.789953537199224
990,99.52999877929688,508.1600036621094,5.105596402034832,-42.74084978633728
991,99.7699966430664,508.05999755859375,5.092312465201449,-41.50718282753418
992,100.05999755859375,509.7846984863281,5.0947902351067444,-41.8620270375164
993,99.9000015258789,508.5199890136719,5.090290102567623,-41.3530794555755
994,99.87999725341797,512.0800170898438,5.126952654900278,-45.00760029210478
995,99.30000305175781,511.80499267578125,5.15412867015739,-47.472253275117865
996,98.5,507.3500061035156,5.150761483284422,-46.79618427171546
997,98.5,506.6549987792969,5.14370557136342,-46.10117694749671
998,98.30999755859375,508.2950134277344,5.1703288175222,-48.63869262718568
999,98.22000122070312,508.4649963378906,5.1767968847338475,-49.23378484366391
1000,98.33000183105469,508.7099914550781,5.173497223452881,-48.959177894172015
1001,98.62000274658203,504.0799865722656,5.111336164404396,-42.9593162936073
1002,98.56999969482422,508.739990234375,5.161205151764734,-47.85551581818147
1003,98.83000183105469,511.8299865722656,5.178892816851459,-49.71735854042721
1004,99.04000091552734,513.989990234375,5.189721178140583,-50.8854044493565
1005,98.58999633789062,512.8499755859375,5.201845974598503,-51.87104444781535
1006,98.81500244140625,514.841796875,5.21015821641337,-52.80002039421528
1007,98.66000366210938,513.760009765625,5.20737878264377,-52.45039000468064
1008,97.86000061035156,507.4200134277344,5.185162581881896,-49.88931123565324
