,spgi,blk,Ratio,Spread
885,316.2149963378906,585.489990234375,1.8515566845816236,20.929474226295383
886,314.2699890136719,583.52001953125,1.8567475098803174,19.169418480375953
887,315.88250732421875,586.6699829101562,1.8572411238587638,19.1118526842522
888,314.70001220703125,585.0599975585938,1.8591038286128225,18.454114923385305
889,310.4200134277344,572.3400268554688,1.8437600737644102,22.966142936593883
890,310.5,570.010009765625,1.8357810298409822,25.449553808766495
891,310.5249938964844,570.094970703125,1.835906873548382,25.412524770437585
892,310.635009765625,567.0599975585938,1.8254864382042517,28.658480206191825
893,309.78399658203125,562.0800170898438,1.81442561039787,32.00643510682971
894,310.239990234375,562.8200073242188,1.8141439693155894,32.14092403901611
895,310.54998779296875,563.739990234375,1.8152954834768755,31.81543713835856
896,311.1650085449219,561.5449829101562,1.804653375185301,35.18989692166656
897,314.7699890136719,565.8400268554688,1.79763016362685,37.80828323920775
898,310.95001220703125,557.75,1.7936966653940787,38.57257185909998
899,310.760009765625,560.4400024414062,1.8034495585969692,35.51819334414188
900,309.3800048828125,555.5599975585938,1.7957204369720976,37.751701913749685
901,308.07000732421875,554.0700073242188,1.7985197979402938,36.729451972524885
902,306.1099853515625,551.0999755859375,1.800333219947098,35.94066300731458
903,313.6600036621094,560.6699829101562,1.7875086921000571,40.849659252103606
904,313.7900085449219,569.1649780273438,1.8138403471373201,32.60398024049448
905,312.2099914550781,570.6300048828125,1.8277121825068714,28.10888482863777
906,313.30999755859375,573.1900024414062,1.829466046113677,27.65841755773681
907,315.625,577.4299926757812,1.8294811649133664,27.85800974987842
908,315.6000061035156,576.3099975585938,1.8260772700034937,28.93007296789483
909,314.70001220703125,572.719970703125,1.8198917969102286,30.794141778854055
910,322.7799987792969,586.2849731445312,1.81636091257751,32.72448644858548
911,324.1099853515625,589.3599853515625,1.8183950263435513,32.20004823150941
912,323.4599914550781,588.6599731445312,1.8198849585584185,31.65353843555647
913,321.19879150390625,583.875,1.8177994919165168,32.10210856533979
914,321.19000244140625,585.6900024414062,1.823500102710239,30.270250950598665
915,322.6300048828125,587.8900146484375,1.8221802242540157,30.83179502474559
916,323.54998779296875,590.8400268554688,1.82611667175686,29.646074676579133
917,317.7799987792969,577.489990234375,1.8172634918897168,31.930748528236222
