,noc,lmt,Ratio,Spread
78,440.1199951171875,440.67999267578125,1.0012723747269074,-32.536095809117185
79,443.3500061035156,441.3901062011719,0.9955793394037168,-30.24404754378754
80,440.7250061035156,439.4208068847656,0.9970407868836839,-30.71457729731254
81,442.739990234375,438.9100036621094,0.9913493547979749,-28.330929557353112
82,446.3550109863281,440.80999755859375,0.9875771229374544,-26.870910989448884
83,446.6000061035156,440.0899963378906,0.9854231758247758,-25.923196927258015
84,441.3999938964844,435.8699951171875,0.9874716836072414,-26.536392257683428
85,439.8699951171875,435.6400146484375,0.9903835666999221,-27.72848245510023
86,440.8299865722656,439.9800109863281,0.9980718743918793,-31.17620638956789
87,446.0899963378906,442.9599914550781,0.992983467666821,-29.267225054777224
88,444.8599853515625,443.2099914550781,0.9962909815429221,-30.66046945888321
89,444.9490051269531,441.5799865722656,0.99242830410706,-28.947724371957644
90,446.3800048828125,440.5899963378906,0.9870289697531548,-26.62767897437875
91,447.5,445.04998779296875,0.9945251123865223,-30.046681231325362
92,444.7900085449219,445.2550048828125,1.0010454289191697,-32.77052343787956
93,443.3800048828125,443.1549987792969,0.9994925208601252,-31.98105749570642
94,445.0150146484375,445.3699951171875,1.000797682004124,-32.67637979329483
95,445.6050109863281,447.0400085449219,1.00322033532661,-33.79801599575735
96,446.3299865722656,446.71551513671875,1.0008637747318165,-32.799687726769164
97,447.010009765625,445.1300048828125,0.9957942667015484,-30.582124004144543
98,452.05999755859375,450.4100036621094,0.996350055511668,-31.168367728171642
99,452.0799865722656,448.17999267578125,0.99137322152645,-28.919777779315563
100,449.7349853515625,447.1600036621094,0.9942744465667036,-30.079370536042074
101,451.4549865722656,448.7721862792969,0.9940574356851426,-30.092883066148158
102,450.2850036621094,448.72979736328125,0.9965461734541905,-31.137944936998064
103,453.5299987792969,449.8500061035156,0.9918858891678914,-29.242064755823275
104,454.2900085449219,449.7200012207031,0.9899403305415931,-28.405662189352267
105,459.0,455.510009765625,0.9923965354370915,-29.81792823094936
106,457.9750061035156,454.6000061035156,0.9926306022053152,-29.86061405651419
107,458.30999755859375,454.3349914550781,0.9913268178204918,-29.284238687970696
108,457.2384033203125,452.6600036621094,0.9899868435701019,-28.605253475470317
109,459.010009765625,453.20001220703125,0.9873423292848006,-27.4986270086775
110,457.80999755859375,452.8900146484375,0.9892532209073776,-28.30399122798367
111,458.17999267578125,453.67999267578125,0.9901785322974932,-28.750074077176247
112,452.239990234375,447.8949890136719,0.9903922666846616,-28.48605732249764
113,448.7900085449219,447.4049987792969,0.9969139024059036,-31.202682561135372
114,449.04620361328125,447.69000244140625,0.9969798181991915,-31.249563489775664
115,449.3699951171875,446.260009765625,0.9930792322910846,-29.51861998586976
116,450.7349853515625,448.06500244140625,0.9940763796977647,-30.05491062203181
117,445.4100036621094,445.2799987792969,0.9997081231186017,-32.21925748288602
118,446.6000061035156,444.989990234375,0.9963949488420575,-30.82319082374239
119,442.3299865722656,433.6300048828125,0.9803314675614203,-23.432012246091528
120,442.0,433.0400085449219,0.9797285261197327,-23.148724796467842
121,443.1199951171875,431.6700134277344,0.9741605393220293,-20.73774048114883
122,444.42999267578125,433.1449890136719,0.9746079160990785,-20.99512744804026
123,443.885009765625,433.55999755859375,0.9767394438201845,-21.916675096510698
124,445.70001220703125,436.07501220703125,0.9784047571541705,-22.74471994740942
125,446.1199951171875,437.4100036621094,0.980476124024008,-23.68935463560241
126,454.71240234375,444.54998779296875,0.9776508964822588,-22.843051173298033
127,454.2099914550781,443.9800109863281,0.9774774208819628,-22.740044534745675
128,451.4798889160156,441.875,0.9787257657498841,-23.172551086969133
129,449.18499755859375,441.2250061035156,0.9822790353677389,-24.65556391283594
130,452.510009765625,444.3399963378906,0.9819451210991642,-24.68009264603337
131,450.0924987792969,443.25,0.9847975720594,-25.837072910550955
132,453.32000732421875,445.8699951171875,0.9835656664460809,-25.457232152937717
133,451.8900146484375,442.7250061035156,0.9797184973160956,-23.641362263136283
134,455.3399963378906,447.69000244140625,0.9831993807747835,-25.399743128014176
135,452.69000244140625,445.6099853515625,0.9843601204982207,-25.782785902468742
136,452.2900085449219,446.2099914550781,0.9865572597780703,-26.754569810341547
137,450.8900146484375,444.2049865722656,0.9851737056510683,-26.050801425193423
138,450.1600036621094,443.5199890136719,0.9852496565789495,-26.04431892405206
139,447.239990234375,441.29998779296875,0.9867185346321705,-26.538349568330272
140,449.5299987792969,444.0799865722656,0.9878761990927617,-27.189879997801835
141,449.3500061035156,442.3999938964844,0.9845331876874834,-25.677183079257087
142,445.4100036621094,440.09619140625,0.988069840793494,-27.035450109839143
143,450.8999938964844,442.1050109863281,0.9804946040603066,-23.94155054040608
144,449.8800048828125,443.29998779296875,0.9853738396496244,-26.0845650028818
145,452.5,445.4849853515625,0.9844972051968232,-25.834385323383355
146,454.7099914550781,446.0199890136719,0.9808889124833212,-24.315293215435826
147,446.8800048828125,440.6700134277344,0.9861036712602378,-26.2429667175689
148,448.364990234375,442.0450134277344,0.9859043927507878,-26.237734173125386
149,448.9649963378906,443.1400146484375,0.9870257553774432,-26.77505450487855
150,449.3699951171875,444.3699951171875,0.9888733114041224,-27.62860533743226
151,451.54998779296875,444.7449951171875,0.9849297024476916,-25.977392193581476
152,451.19000244140625,444.70001220703125,0.9856158376753531,-26.26700079789823
153,452.29998779296875,444.0199890136719,0.9816935684219233,-24.555292070085454
154,457.9100036621094,450.510009765625,0.9838396325974463,-25.83103480287475
155,455.8999938964844,452.4945068359375,0.9925301884050471,-29.683752923479698
156,454.6510009765625,448.1347961425781,0.9856676773613432,-26.48492955742081
157,456.010009765625,448.8399963378906,0.9842766314901299,-25.92698721945835
158,453.9599914550781,445.0899963378906,0.9804608439418714,-24.082394559634974
159,454.6499938964844,447.885009765625,0.9851204570071992,-26.236079219801137
160,454.0199890136719,447.0199890136719,0.9845821766235292,-25.956621983004037
161,461.7200012207031,454.25,0.9838213609959416,-26.029789684935803
162,462.0,455.1700134277344,0.9852164792808104,-26.689555813137314
163,460.6499938964844,454.8599853515625,0.9874307855820291,-27.63430264589574
164,462.0249938964844,455.7900085449219,0.9865050907766271,-27.286320135957748
165,459.1050109863281,453.8699951171875,0.9885973453918661,-28.080310208376442
166,461.05999755859375,454.0799865722656,0.9848609486329574,-26.473222398563518
167,461.5,454.5799865722656,0.985005388022244,-26.564258304322106
168,463.80999755859375,455.2120056152344,0.9814622539647322,-25.04923003493759
169,467.6099853515625,458.6864013671875,0.9809166094311138,-24.99169409825488
170,466.2749938964844,458.3900146484375,0.9830894228700642,-25.936126792918014
171,466.8999938964844,461.57501220703125,0.9885950272883625,-28.540212668194794
172,469.5,462.3900146484375,0.9848562612320287,-26.938616834036747
173,470.69500732421875,463.1648864746094,0.9840021229619235,-26.602778714147814
174,470.7200012207031,465.6000061035156,0.9891230559485257,-29.014667548687054
175,468.7099914550781,463.25,0.988351023970861,-28.53288249546382
176,471.29901123046875,465.93499755859375,0.9886186613083049,-28.811493116676626
177,467.1650085449219,464.43499755859375,0.994156216890406,-31.15387785091333
178,465.6499938964844,463.7300109863281,0.9958767680976647,-31.85703481412561
179,462.0199890136719,460.0799865722656,0.9958010421896512,-31.580949995140553
180,464.8800048828125,462.8550109863281,0.9956440503458632,-31.697707796633903
181,463.6700134277344,461.489990234375,0.9952983304284801,-31.457324121430542
182,466.7250061035156,469.7749938964844,1.006534871183423,-36.90283828304537
183,468.4200134277344,470.17999267578125,1.003757267404456,-35.73239776962778
184,465.8599853515625,467.07501220703125,1.0026081374096807,-35.00685765138611
185,462.9800109863281,464.6600036621094,1.0036286505592373,-35.268666316733075
186,464.5450134277344,465.20001220703125,1.0014099791416635,-34.35406973744303
187,462.3599853515625,464.0899963378906,1.0037416970350768,-35.274947208820564
188,462.1199951171875,464.5899963378906,1.0053449347502845,-35.998008218469195
189,463.25,466.80999755859375,1.0076848301318808,-37.167716577362754
190,465.7799987792969,470.4100036621094,1.0099403256793908,-38.41619332140438
191,463.8399963378906,469.3699951171875,1.0119222120191387,-39.179336910684654
192,463.5199890136719,468.32501220703125,1.0103663775182252,-38.4317875899455
193,463.7799987792969,467.9100036621094,1.0089050948589482,-37.775110708018715
194,461.94500732421875,466.1099853515625,1.009016177166778,-37.68064115753852
195,463.4700012207031,467.5799865722656,1.0088678562598172,-37.733223543913894
196,461.79998779296875,467.95001220703125,1.0133175066622557,-39.65545767702692
197,462.75,468.30999755859375,1.0120151216825364,-39.132445924016295
198,462.9700012207031,468.5899963378906,1.0121390049082433,-39.20796265619249
199,466.0,469.6600036621094,1.0078540851118227,-37.4617112742837
200,464.7799987792969,468.9800109863281,1.0090365597014979,-37.91565933893027
201,464.0350036621094,468.4200134277344,1.009449739202903,-38.04810396847786
202,464.4599914550781,469.19000244140625,1.0101838932811193,-38.42308438342549
203,464.94500732421875,468.5400085449219,1.007732099848523,-37.322288270976415
204,468.4100036621094,468.82000732421875,1.0008753093633866,-34.38171608174345
205,468.9599914550781,470.0799865722656,1.0023882530228483,-35.130504394402706
206,467.8349914550781,469.7349853515625,1.004061247942517,-35.83114420367009
207,467.8490905761719,468.6788024902344,1.0017734605683228,-34.761856791673395
208,468.3999938964844,468.2950134277344,0.9997758743165714,-33.866025848937184
209,467.45001220703125,467.1300048828125,0.999315419155285,-33.583986043760106
210,462.30999755859375,460.4100036621094,0.995890216723588,-31.64141612177333
211,465.6650085449219,465.6300048828125,0.9999248308086992,-33.743073215092764
212,465.45001220703125,467.07000732421875,1.0034804921574842,-35.38290587178069
213,467.7398986816406,467.8999938964844,1.0003422740187335,-34.08453755353413
214,467.70001220703125,468.4750061035156,1.0016570320210754,-34.69662259113649
