,tjx,bkng,Ratio,Spread
80,60.95000076293945,2148.35009765625,35.24774521352509,-315.2699062478273
81,61.099998474121094,2160.530029296875,35.36055782737814,-322.86338535092955
82,60.68000030517578,2156.925048828125,35.545897132174986,-332.10061195680237
83,60.97999954223633,2161.35009765625,35.443589929174124,-327.3526390685827
84,61.31999969482422,2181.8701171875,35.58170463219463,-337.47653621696213
85,61.31999969482422,2187.830078125,35.67889903805179,-343.43649715446213
86,61.42499923706055,2177.050048828125,35.442410677550484,-329.4459160889314
87,61.4900016784668,2192.780029296875,35.66075734983701,-343.1883288142519
88,61.150001525878906,2204.965087890625,36.05829980163575,-365.76950979087246
89,61.20000076293945,2213.989990234375,36.176306578987635,-373.26559462211503
90,61.11000061035156,2201.969970703125,36.032890667818585,-363.9974932698983
91,60.02000045776367,2192.179931640625,36.52415719628778,-387.53618920178064
92,60.03499984741211,2180.62255859375,36.32252126486428,-375.5201825652832
93,59.59000015258789,2165.139892578125,36.33394675338152,-373.64419070118447
94,59.52000045776367,2155.0,36.20631692584112,-365.64466596882994
95,59.849998474121094,2159.679931640625,36.08487864163375,-360.23430871386563
96,59.70500183105469,2165.18994140625,36.264799849316105,-370.17785427337276
97,59.47999954223633,2159.760009765625,36.31069311343882,-371.6277764009808
98,59.570098876953125,2185.7451171875,36.69198403887719,-394.85793297003556
99,59.7318000793457,2215.340087890625,37.08811863944904,-419.508595628781
100,60.04999923706055,2245.56005859375,37.39483908615734,-439.999048975661
101,60.2400016784668,2247.497314453125,37.309051325217816,-436.126634989688
102,60.18000030517578,2248.580078125,37.36424172021167,-439.04404966135166
103,60.185001373291016,2260.385009765625,37.55728101999748,-450.6960645583363
104,60.08000183105469,2261.989990234375,37.64963251158187,-455.51159679574175
105,60.314998626708984,2275.320068359375,37.72395125864774,-461.65622094782657
106,60.33000183105469,2242.8349609375,37.17611292667005,-428.7123632950297
107,60.95009994506836,2258.219970703125,37.050307919730386,-425.13674662091535
108,61.040000915527344,2248.929931640625,36.843543543731215,-413.0978220531688
109,61.18000030517578,2250.14990234375,36.7791744217005,-410.03705706475284
110,60.97999954223633,2229.06005859375,36.55395335071863,-395.0626000060827
111,61.29999923706055,2247.929931640625,36.670961820853975,-404.14790100334994
112,60.939998626708984,2248.789794921875,36.9017040629907,-416.0154370007335
113,61.7599983215332,2233.219970703125,36.15965076742063,-375.37263232470127
114,61.25,2230.169921875,36.4109375,-387.9167087502324
115,61.560001373291016,2249.77001953125,36.54597091200449,-398.03795120285645
116,61.25,2248.43994140625,36.70922353316327,-406.1867282814824
117,61.505001068115234,2270.804931640625,36.92065510454615,-420.7545975683797
118,62.0,2275.760009765625,36.70580660912298,-410.5741840293458
119,62.81999969482422,2379.989990234375,37.88586440299623,-489.7311840408138
120,63.130001068115234,2400.6650390625,38.02732454371829,-500.92737766531286
121,63.310001373291016,2385.6201171875,37.68156792670575,-480.37861943224607
122,63.310001373291016,2378.844970703125,37.57455250517027,-473.60347294787107
123,63.665000915527344,2377.429931640625,37.34280841046513,-461.3336779128781
124,64.41500091552734,2379.60009765625,36.94170711534746,-440.57123131699154
125,64.33999633789062,2370.409912109375,36.84193420933428,-433.67444700082706
126,63.209999084472656,2341.820068359375,37.04825347695086,-439.6363222704356
127,62.959999084472656,2322.409912109375,36.8870702967042,-427.87037022427285
128,62.80500030517578,2329.739990234375,37.09481695587828,-439.939817630436
129,62.38999938964844,2328.0,37.313672427864375,-450.8892343683426
130,62.25,2334.7099609375,37.505380898594375,-461.87993099738355
131,61.974998474121094,2322.2900390625,37.47140131084019,-457.8686804031245
132,62.0,2327.989990234375,37.54822564894153,-462.8041644980958
133,61.900001525878906,2368.179931640625,38.258156272428295,-506.0517409293609
134,61.900001525878906,2374.159912109375,38.354763385858654,-512.0317213981109
135,61.849998474121094,2377.419921875,38.43847987918295,-516.820665317543
136,61.55070114135742,2385.4599609375,38.756016043733595,-534.0122640972802
137,61.25,2369.135009765625,38.67975526147959,-526.8817966408574
138,61.3650016784668,2363.75,38.519513327569065,-517.9804016192957
139,60.58000183105469,2349.610107421875,38.78524325526533,-527.8433055755675
140,60.38999938964844,2383.64990234375,39.470937679001466,-567.6927703427905
141,60.28310012817383,2384.512451171875,39.55523929761291,-571.8239583067207
142,60.439998626708984,2367.820068359375,39.176375283916926,-550.3341188459078
143,60.22829818725586,2355.659912109375,39.11217787999572,-544.6470881527948
144,60.709999084472656,2364.7099609375,38.95091412614276,-538.9682568869327
145,60.712501525878906,2357.469970703125,38.83005824917699,-531.6517499600877
146,60.880001068115234,2367.840087890625,38.89356186510872,-536.9002643279728
147,61.20000076293945,2354.860107421875,38.47810585074199,-514.135711809615
148,61.81999969482422,2363.449951171875,38.231154364915845,-503.7679617936626
149,62.08000183105469,2364.699951171875,38.091170770374646,-497.0679241025441
150,62.15999984741211,2368.4599609375,38.102637817752594,-498.38184917641706
151,62.2400016784668,2371.155029296875,38.09696281093168,-498.63071620274036
152,62.005001068115234,2365.22998046875,38.14579372187157,-499.8912379888302
153,62.08000183105469,2374.739990234375,38.252898198956615,-507.1079631650441
154,61.09000015258789,2319.610107421875,37.9703732464897,-482.24918032191135
155,61.54999923706055,2306.6201171875,37.47555070315315,-455.1938823463877
156,61.290000915527344,2309.409912109375,37.68004368758794,-465.93359831808175
157,61.7599983215332,2320.830078125,37.578208244798816,-462.98273974657627
158,61.900001525878906,2298.0,37.12439326902538,-435.8718092887359
159,61.775001525878906,2305.35009765625,37.31849519567374,-447.04400904690465
160,61.720001220703125,2295.10009765625,37.18567809889139,-438.4757433030527
161,60.40999984741211,2215.340087890625,36.671744636422595,-398.77140555640244
162,60.255001068115234,2210.010009765625,36.677619626416075,-398.1806967125658
163,60.064998626708984,2203.949951171875,36.69274954735201,-397.9303079641636
164,60.30500030517578,2218.6201171875,36.78998600381539,-405.26198662193315
165,60.130001068115234,2214.929931640625,36.835687548575855,-406.9227206894843
166,60.20000076293945,2219.550048828125,36.86960167273839,-409.40247003121385
167,60.529998779296875,2221.929931640625,36.70791304229455,-401.69206394812454
168,59.63999938964844,2193.25,36.774815936377706,-400.22548061055204
169,59.883201599121094,2188.39990234375,36.544470634580584,-387.9390335461685
170,60.34000015258789,2188.3798828125,36.267482222050404,-373.9515683240479
171,61.32849884033203,2201.159912109375,35.89130589744365,-356.5064543235576
172,61.459999084472656,2205.2900390625,35.881712852476234,-356.6157224004212
173,61.43000030517578,2209.89990234375,35.9742778994835,-362.1428528609158
174,61.349998474121094,2211.389892578125,36.045475918160655,-366.0790444283423
175,61.834999084472656,2193.159912109375,35.46793797333617,-333.0192891415402
176,61.86980056762695,2211.425048828125,35.74320635494729,-350.22030728497884
177,61.91999816894531,2207.169921875,35.64551012829261,-344.4302974717725
178,61.75,2196.25,35.5668016194332,-338.7083784675581
179,61.900001525878906,2187.2099609375,35.33457038806502,-325.0817702262359
180,61.77000045776367,2182.219970703125,35.328152088897205,-324.06679883742004
181,61.54999923706055,2168.465087890625,35.230952311449364,-317.0388530495127
182,62.86000061035156,2186.820068359375,34.78873762529454,-295.33816149928793
183,62.290000915527344,2184.64990234375,35.07224065233833,-310.5967717371077
184,62.369998931884766,2193.18994140625,35.16418116026371,-316.69072610785565
185,62.06999969482422,2187.169921875,35.23715051761761,-319.84372829295035
186,62.0,2192.699951171875,35.36612824470766,-327.5141254355958
187,62.01499938964844,2194.0,35.37853779881232,-328.3555406740986
188,61.86399841308594,2169.2099609375,35.06417329272808,-308.1826308108889
189,63.474998474121094,2218.625,34.95273813837961,-308.3384161176011
190,63.84000015258789,2229.659912109375,34.925750419488224,-308.2127387672019
191,63.69499969482422,2205.469970703125,34.62548051291284,-288.4564497961335
192,63.58000183105469,2209.3798828125,34.74960395067749,-295.882630520146
193,63.06999969482422,2186.39990234375,34.666242475393176,-288.4968919463515
194,62.849998474121094,2180.280029296875,34.69021610548837,-289.10395592406917
195,62.81999969482422,2179.110107421875,34.688158516521185,-288.8513012283138
196,63.09000015258789,2238.625,35.48304001562399,-340.1104392693387
197,63.52000045776367,2246.989990234375,35.374527299137306,-335.32738894180966
198,63.150001525878906,2257.4599609375,35.74758363247848,-357.1107492070498
199,63.20000076293945,2265.5,35.84651855460881,-363.6219707570424
200,63.470001220703125,2267.110107421875,35.71939599525913,-356.9763236418173
201,63.560001373291016,2261.610107421875,35.58228537692011,-348.7244054627838
202,63.7599983215332,2260.110107421875,35.4471481637192,-341.10913541275363
203,63.810001373291016,2281.02001953125,35.74706112584442,-360.49011336832154
204,63.724998474121094,2272.514892578125,35.66127810110501,-354.58410449188887
205,63.369998931884766,2255.10009765625,35.58624168638878,-348.02406554250683
206,63.150001525878906,2249.14990234375,35.61599125887665,-348.8006906132998
207,63.07500076293945,2243.409912109375,35.567338644053095,-345.3539849683359
208,62.95000076293945,2235.580078125,35.513583018749586,-341.34625308587965
209,62.689998626708984,2227.2900390625,35.528634357212546,-341.0062517144979
210,62.56999969482422,2220.0,35.48026227949044,-337.38539801027605
211,62.61000061035156,2195.0,35.05829705481734,-311.1622973437502
212,62.564998626708984,2177.360107421875,34.80156885182701,-294.89842217579167
213,62.63999938964844,2183.2099609375,34.85328834946135,-298.4549911020056
214,62.72999954223633,2200.6298828125,35.08098037416385,-313.12299479797207
215,62.439998626708984,2190.719970703125,35.08520209617742,-312.0803875589602
