,bmy,unh,Ratio,Spread
236,69.2300033569336,496.6700134277344,7.174201781661352,-20.396467327797154
237,69.29000091552734,495.29998779296875,7.148217365400206,-18.607634004582508
238,69.5250015258789,496.80010986328125,7.145632491332777,-18.467354953378504
239,69.44000244140625,492.94000244140625,7.098790108156332,-15.200576175579101
240,69.22000122070312,491.54998779296875,7.101271007287273,-15.346260726545836
241,69.72000122070312,496.80999755859375,7.125788709984526,-17.116064404913345
242,69.66999816894531,498.6000061035156,7.156595653906038,-19.255114861088373
243,70.19999694824219,503.18499755859375,7.167877769703999,-20.140496384684468
244,70.25499725341797,500.6000061035156,7.125471862133779,-17.171580129755284
245,70.48429870605469,504.6690979003906,7.160021553240465,-19.640053275010985
246,70.58000183105469,505.30999755859375,7.159393375592986,-19.612905674324963
247,70.5,505.3900146484375,7.168652690048759,-20.25136851964635
248,70.36000061035156,504.6300048828125,7.1721148451577745,-20.468612197947948
249,70.5199966430664,507.010009765625,7.189592085941693,-21.731778826123673
250,70.13619995117188,503.1650085449219,7.1741127819189,-20.565836706059713
251,70.05999755859375,503.1700134277344,7.181987310332331,-21.10276569775175
252,70.12000274658203,503.6600036621094,7.18282920613063,-21.17389498735929
253,70.33499908447266,504.8599853515625,7.177934057342111,-20.873113622324524
254,70.29000091552734,503.92999267578125,7.169298422422713,-20.257226712880026
255,70.5199966430664,507.2099914550781,7.192427901298652,-21.931760515576798
256,71.0,505.9599914550781,7.126197062747579,-17.331139239029483
257,71.4749984741211,508.4599914550781,7.113816051904862,-16.51545410739857
258,71.11000061035156,508.2300109863281,7.147096141528432,-18.833309170577365
259,70.81999969482422,508.010009765625,7.173256311137095,-20.637633871241803
260,70.76000213623047,505.260009765625,7.140474766985942,-18.306441559690768
261,70.7750015258789,506.0400085449219,7.149982304979367,-18.98173841687543
262,70.96499633789062,506.3999938964844,7.135912351567335,-18.015481669576616
263,71.04000091552734,508.05999755859375,7.1517453689608015,-19.15192246480632
264,70.4800033569336,509.3599853515625,7.227014203901188,-24.360924033481524
265,70.53500366210938,506.9700012207031,7.187495213713894,-21.58701510277109
266,70.58999633789062,506.7300109863281,7.178496065657542,-20.96315332486347
267,70.77999877929688,507.40301513671875,7.168734443170603,-20.309862120074342
268,70.44499969482422,505.54998779296875,7.176520547704862,-20.795266464028657
269,70.66000366210938,505.8500061035156,7.1589298030955515,-19.594468463769203
270,70.81999969482422,505.32000732421875,7.135272656053814,-17.947631429835553
271,71.11000061035156,504.8900146484375,7.100126709532613,-15.49331283268674
272,71.31500244140625,502.9800109863281,7.052934077925412,-12.152311893285344
273,71.01499938964844,503.1099853515625,7.084559454701604,-14.376431213401645
274,71.13999938964844,503.0199890136719,7.070846124956057,-13.413883353696633
275,71.33999633789062,504.69000244140625,7.074432693422379,-13.687835649055387
276,71.41000366210938,506.1199951171875,7.087522324070936,-14.62914834655487
277,71.37000274658203,503.1099853515625,7.049319966232688,-11.89836145866866
278,72.22000122070312,506.6600036621094,7.015508101609758,-9.515040072141517
279,72.4552001953125,510.1199951171875,7.040488380987039,-11.3332457414229
280,72.25,510.7701110839844,7.069482506352725,-13.415743649792034
281,72.23999786376953,513.5700073242188,7.109219580719134,-16.285458923540716
282,72.3949966430664,514.5239868164062,7.107176057389658,-16.157483049689347
283,72.5250015258789,513.7313232421875,7.083506548550352,-14.45733180873981
284,72.41000366210938,513.469970703125,7.0911468683133485,-14.99871175797739
285,73.40499877929688,516.1599731445312,7.031673342798404,-10.743238169785059
286,72.75,510.7799987792969,7.021030911055627,-9.935425257847044
287,72.93499755859375,510.489990234375,6.999246004282964,-8.35405750266176
288,72.83999633789062,509.5050048828125,6.994852148527267,-8.032219828689165
289,73.04229736328125,511.0150146484375,6.99615199816165,-8.130085053760581
290,73.04499816894531,510.3399963378906,6.986652188799136,-7.436214006475267
291,73.29000091552734,513.030029296875,7.000000312296129,-8.416026810428832
292,73.62000274658203,511.2900085449219,6.944987632028575,-4.372457259369297
293,73.16999816894531,511.2799987792969,6.987563367143741,-7.503664926067187
294,73.08499908447266,511.0899963378906,6.99309027488891,-7.906991128736478
295,72.88999938964844,510.7099914550781,7.006585206908469,-8.888164489701637
296,72.84500122070312,511.2950134277344,7.01894440057227,-9.787292228694639
297,72.8949966430664,511.7699890136719,7.02064630744928,-9.913279159697481
298,73.12999725341797,513.1699829101562,7.01722962099758,-9.672871934665352
299,73.18000030517578,516.0900268554688,7.052337041586038,-12.2438739687247
300,72.88999938964844,511.2900085449219,7.014542637210302,-9.468181579545387
301,73.13999938964844,507.75,6.9421657675302395,-4.183069990994794
302,72.81500244140625,509.8247985839844,7.001645011194459,-8.526481229169121
303,72.7249984741211,509.6099853515625,7.007356425492469,-8.939932785739188
304,73.06700134277344,510.4100036621094,6.985506374726716,-7.352630108226207
305,73.21499633789062,510.3999938964844,6.971249326312393,-6.309554276917935
306,73.58999633789062,516.0841064453125,7.012965513351804,-9.3760122603029
307,73.70999908447266,519.1900024414062,7.043684830960417,-11.644239623180283
308,73.66999816894531,518.4100952148438,7.0369228736233795,-11.143555274356572
309,73.33000183105469,516.6223754882812,7.04517063395866,-11.729150124096293
310,73.51000213623047,519.3300170898438,7.064753121995686,-13.18031540399329
311,73.4800033569336,518.9000244140625,7.061785529506225,-12.95972657243658
312,73.73999786376953,520.8099975585938,7.0627883461667675,-13.054830896143244
313,73.53900146484375,517.3400268554688,7.034906873229571,-10.987897903113435
314,73.23500061035156,520.1799926757812,7.102887804199121,-15.94991498918614
315,73.26499938964844,519.7550048828125,7.094178792230337,-15.315523351992908
316,73.37999725341797,518.6300048828125,7.067729957684827,-13.387790863692885
317,73.49500274658203,516.989990234375,7.034355682889177,-10.944990470636867
318,73.31500244140625,514.8099975585938,7.021891569464691,-10.021474116521006
319,73.02999877929688,510.010009765625,6.983568647001083,-7.210929356321912
320,73.3499984741211,512.1400146484375,6.982140767584714,-7.10720447354231
321,73.38999938964844,512.1300048828125,6.978198789235141,-6.817971830178521
322,73.38999938964844,510.5799865722656,6.9570784959603404,-5.267953519631646
323,73.41999816894531,509.55999755859375,6.940343370563089,-4.038560661735345
324,73.70500183105469,512.6500244140625,6.9554305905744345,-5.139144484434381
325,73.74500274658203,511.8500061035156,6.9408093706693785,-4.059903296148717
326,73.81999969482422,512.4000244140625,6.941208704041605,-4.086411996134301
327,74.55999755859375,507.75,6.809951939724507,5.729102515300043
328,74.2699966430664,508.7749938964844,6.850343569309719,2.679782697448105
329,74.12000274658203,508.27850341796875,6.857507886984091,2.1292539548412615
330,74.1500015258789,508.82501220703125,6.8621038669762875,1.7921490100033006
331,73.91010284423828,508.760009765625,6.883497521817963,0.18255977343517404
332,73.68000030517578,507.75,6.891286616408065,-0.41364102599845776
333,73.80000305175781,509.7699890136719,6.907452140024402,-1.5959614064538519
334,74.5999984741211,520.52001953125,6.977480297292762,-6.761694138211168
335,74.77999877929688,523.780029296875,7.004279725154067,-8.765227582170724
336,74.56999969482422,522.52001953125,7.007107706445616,-8.971097982435595
337,74.61000061035156,524.2100219726562,7.026002113447593,-10.381877546103055
338,74.55999755859375,519.9899291992188,6.974114085647324,-6.510826683918707
339,74.5250015258789,518.52001953125,6.9576653326359645,-5.2852037487723456
340,74.44999694824219,518.22998046875,6.960779069326554,-5.5187275531520745
341,74.80999755859375,523.5599975585938,6.9985298041016994,-8.335791999664934
342,75.00499725341797,523.6400146484375,6.981401690866341,-7.054630845731025
343,75.22000122070312,525.739990234375,6.9893642874559445,-7.65379012086214
344,75.23999786376953,527.5499877929688,7.011563035237684,-9.324202868745715
345,75.1500015258789,527.6300048828125,7.021024539848027,-10.032431491262969
346,75.20500183105469,530.72998046875,7.057110132927271,-12.748482277349467
347,75.33999633789062,531.75,7.058004059559103,-12.826184509589211
348,76.17500305175781,531.385009765625,6.975844942264991,-6.63250324393391
349,76.09120178222656,533.7000122070312,7.0139516751816275,-9.532473087415951
350,76.48500061035156,536.7000122070312,7.017062272656813,-9.783594953262423
351,76.94000244140625,537.4849853515625,6.9857677189558816,-7.39246777687299
352,77.08499908447266,536.3800048828125,6.958292939655185,-5.2753509755983705
353,77.1050033569336,536.2100219726562,6.954283102620967,-4.965729998413507
354,77.26000213623047,537.030029296875,6.9509450485122235,-4.703781956593388
355,76.90499877929688,542.510009765625,7.054287996577809,-12.661832180076317
356,77.50749969482422,544.0900268554688,7.0198371641164155,-10.036144544016565
357,77.73500061035156,545.2100219726562,7.013700619950256,-9.568089500743781
358,77.9800033569336,546.2100219726562,7.00448831058033,-8.85786934571297
359,77.7699966430664,548.969970703125,7.058891531430566,-13.08375149839003
360,77.99500274658203,546.8800048828125,7.011731336938486,-9.423150333756894
361,77.77999877929688,546.3099975585938,7.023785113558115,-10.35395932034453
362,77.32499694824219,542.2899780273438,7.013126407109047,-9.510040110015211
363,77.12000274658203,545.2000122070312,7.069501981198965,-13.851018310676295
364,76.98100280761719,542.97998046875,7.053428257172856,-12.601263438602018
365,76.8499984741211,538.8599853515625,7.011841197798089,-9.395732565864932
366,76.66500091552734,540.8200073242188,7.054327279277235,-12.647113748784477
367,76.69999694824219,538.3300170898438,7.018644569870236,-9.912836781587089
368,76.5,537.4500122070312,7.0254903556474675,-10.42889303115021
369,76.0,535.3159790039062,7.043631302682977,-11.785065915282757
370,76.61199951171875,536.7000122070312,7.0054301627375795,-8.897090276008953
371,76.80000305175781,534.5499877929688,6.960286022810696,-5.434723662205783
372,76.82360076904297,534.6699829101562,6.959710005230687,-5.389996986365303
373,76.78500366210938,534.6699829101562,6.963208405419359,-5.659420701505609
374,76.47000122070312,531.7449951171875,6.953641776237155,-4.933279785530998
375,76.55999755859375,534.02001953125,6.975183340654469,-6.580092666919994
376,76.6500015258789,531.5999755859375,6.935420287062309,-3.5317839326155527
377,76.69000244140625,534.2100219726562,6.965836549305247,-5.862607441595514
378,76.66999816894531,535.1849975585938,6.980370553541594,-6.977221094561627
379,76.81999969482422,535.0900268554688,6.965504152319343,-5.835177913995721
380,76.80500030517578,535.385009765625,6.970705131675472,-6.2348627462641835
381,76.83499908447266,536.239990234375,6.979111038250042,-6.880439370789644
382,76.88999938964844,538.0599975585938,6.997789073087596,-8.316521895157393
383,77.38999938964844,545.6699829101562,7.0509108051904725,-12.436301159462346
